time,dist_1_2,dist_1_3,dist_2_3
0.0,31.624271258269776,56.54724830100585,31.61245656305902
0.02,31.615309238478584,56.50601312758211,31.592477094097877
0.04,31.59657860563499,56.44607898837364,31.563379629865814
0.06,31.568732888225377,56.368673233648785,31.525804284831572
0.08,31.532402677874263,56.27496433255883,31.480348292076258
0.1,31.487969783989325,56.165961336715434,31.427506514550565
0.12,31.436116863194005,56.04271727198529,31.367782191207883
0.14,31.377365841985434,55.90615830064872,31.30158755444069
0.16,31.312112016277204,55.757162473147595,31.22940688039819
0.18,31.24085103353675,55.596624823677864,31.151600449109885
0.2,31.164246113705254,55.42549863646215,31.068561269995943
0.22,31.082547814034378,55.24461874161728,30.98081141195565
0.24,30.996192809644914,55.05475869385903,30.888670986492215
0.26,30.905458741899256,54.8566814820009,30.79271541296809
0.28,30.810870652578096,54.65107361193844,30.693128825501788
0.3,30.712676824037686,54.438587380073145,30.59022698397572
0.32,30.611250737574547,54.21995563479658,30.48441952624981
0.34,30.5069675148772,53.995731140294744,30.37583687807738
0.36,30.400100775810387,53.76655012085755,30.264833651580012
0.38,30.290739317889894,53.53294776118292,30.151774450968357
0.4,30.179197646308054,53.29528791407099,30.03677899151751
0.42,30.06587126156498,53.054251226270985,29.920143361676864
0.44,29.95097981382707,52.81019188837547,29.801974714031587
0.46,29.834716209285315,52.5636374616178,29.682695217695166
0.48,29.71730461803508,52.31492820018699,29.56239712876386
0.5,29.59908526700207,52.064510690875565,29.44121921382501
0.52,29.479937582408848,51.81273866153644,29.31949388743716
0.54,29.36018226174461,51.559826250628326,29.19719623137
0.56,29.23989269662738,51.30615052421396,29.074563644648435
0.58,29.119237503303694,51.051983422188606,28.951648448022365
0.6,28.99838761431683,50.797649706008436,28.828708479744222
0.62,28.877450512740992,50.54341702356938,28.705926489679715
0.64,28.756746407130546,50.28954382317646,28.583385882535634
0.66,28.63620251973114,50.036281368232785,28.461204890881554
0.68,28.516062901131562,49.783806153202356,28.33937158542889
0.7000000000000001,28.396272370652706,49.53226386735111,28.21805066323857
0.72,28.276991105022606,49.281838014270505,28.097248872226356
0.74,28.15826365980234,49.03266271644614,27.977067870138548
0.76,28.040212476295338,48.78489628247291,27.857628656917697
0.78,27.92286524070523,48.53862981836737,27.73899178089456
0.8,27.80620094801965,48.293994773988345,27.621208323171253
0.8200000000000001,27.69038887349074,48.05115435224301,27.504324043451394
0.84,27.57546393733791,47.810101855978665,27.388274473243154
0.86,27.461442756030326,47.57103223444226,27.27325819737345
0.88,27.348331962062964,47.333958503142085,27.159241472968525
0.9,27.236168456196182,47.099022263064846,27.046351728082907
0.92,27.12511193651262,46.8662950821833,26.934574785810415
0.9400000000000001,27.015230491642228,46.63579727394674,26.823857507836937
0.96,26.906449929913325,46.40757175755694,26.714284988269927
0.98,26.7987766955426,46.18177995658627,26.60590341059295
1.0,26.692173264842683,45.958409377216455,26.498761875912223
1.02,26.58671260856826,45.73734956087213,26.3927755404637
1.04,26.48253442965458,45.518742384769176,26.287899684838703
1.06,26.379476567730148,45.30265110056605,26.184309949567208
1.08,26.27761207449064,45.08911100219276,26.081998094358614
1.1,26.1769750274875,44.87809354732865,25.980948880192383
1.12,26.07749791615925,44.66959363952911,25.881204872618298
1.1400000000000001,25.97927291826763,44.463698643477365,25.782688560145683
1.16,25.882130275485675,44.260242364881414,25.685511180328177
1.18,25.786135798912024,44.05932463298715,25.58958640557907
1.2,25.69137395280928,43.86091204196484,25.494895048296307
1.22,25.597835051871005,43.66514762705793,25.401541558863443
1.24,25.50545791298464,43.47184904093211,25.309431330751035
1.26,25.4143536752013,43.28108635434141,25.21853513218619
1.28,25.324396690929735,43.09285600598461,25.12889109291129
1.3,25.235592997746693,42.90701462889946,25.04042071353345
1.32,25.14785953727921,42.72355541501612,24.953090954290662
1.34,25.06127934438556,42.54250457375151,24.86695030324295
1.36,24.975823954201744,42.363754470293216,24.781932008424366
1.3800000000000001,24.891370162061392,42.18730388971454,24.698180430514924
1.4000000000000001,24.808102337477624,42.01321561169513,24.615480739810963
1.42,24.725942266514988,41.841460445562134,24.533844375923294
1.44,24.64504572591116,41.672134435153524,24.45343413610275
1.46,24.565249951118172,41.50501371287825,24.373964918851616
1.48,24.486474832041292,41.34007330379087,24.295640708123322
1.5,24.408698035209344,41.1773800116858,24.218434379560758
1.52,24.332001929348838,41.01681899192545,24.142174497480575
1.54,24.256292212443302,40.85826502587929,24.066922697437366
1.56,24.18163169746308,40.70184324046885,23.992729203914788
1.58,24.10799751170641,40.54760353219172,23.919609415400764
1.6,24.03521179553013,40.395339629925104,23.847505615299667
1.62,23.963411114147053,40.24502201948735,23.776398299542443
1.6400000000000001,23.89253192190084,40.09663635607625,23.706243549948468
1.6600000000000001,23.822560069331743,39.95017510305465,23.637053768850233
1.68,23.753547646168926,39.80559843120057,23.568800495145734
1.7,23.685270462504334,39.66284721221544,23.501568084390716
1.72,23.617865719135548,39.52194479051249,23.435265078503416
1.74,23.5513040520806,39.38276904372717,23.36976512620654
1.76,23.485631406447474,39.245414076016736,23.305236036122263
