time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,26.932274316309176,54.0519531681174,60.1688004516955,31.997796653818543,35.36508203037382,58.32274475419884,47.456303591061484,38.055706654458184,53.82335821020878,38.05466387060327
0.02,26.923126603545576,53.98980421242179,60.09102508982681,31.96243153753555,35.35101955861287,58.29490611914243,47.45038313403884,38.00973307007671,53.76720715815821,38.006589777004926
0.04,26.898804395486152,53.897734547458185,59.97573606916964,31.910027426818207,35.31381506710103,58.227123513196474,47.417161452509404,37.94160270353631,53.684005771558276,37.93530308495068
0.06,26.85989762271814,53.776971767929105,59.82446559675763,31.84127037138724,35.254375505380104,58.12097230782566,47.35768763901529,37.85221157488474,53.57484398885698,37.84175228505988
0.08,26.807144549157627,53.629003995916584,59.639084868759774,31.75700874264946,35.17380623509482,57.97839511476666,47.273294775260396,37.74266294106597,53.44109024328005,37.7271250743358
0.1,26.741396912892764,53.45557244279305,59.42178112673503,31.658225434611232,35.07340787770729,57.80164244333599,47.16549104027686,37.61421979535178,53.284290972309314,37.59278007025391
0.12,26.663575053625255,53.25856014453001,59.17492396961113,31.546007869734673,34.95462007493599,57.59320908088452,47.03597456097179,37.46829932678553,53.10617319360937,37.440196388796
0.14,26.574682906275136,53.04000869221717,58.901049932369155,31.42149709215367,34.81898140226103,57.3557304994318,46.886519565465754,37.30639190507903,52.90855936810448,37.27094683400654
0.16,26.47577946057443,52.80205574440434,58.60283847289295,31.285897238871,34.66809708913729,57.091992003231404,46.71900044490752,37.130085928613006,52.69337242019919,37.08669615754146
0.18,26.367917991294444,52.54684914340667,58.283006011715095,31.140429718793477,34.50360553663452,56.80482117576725,46.535304910029666,36.94096564416225,52.46253008694612,36.88912840234712
0.2,26.252154545186077,52.2765389330349,57.94427853244143,30.986329909055982,34.327150134503505,56.497074551871656,46.33734404302992,36.74065366326089,52.21797014056442,36.67992397947632
0.22,26.12956298036739,51.99328918154228,57.58936846474941,30.824814185794803,34.14036819370575,56.171574695523205,46.12701096978409,36.53074493717873,51.96162414476249,36.46076068947261
0.24,26.00117619058067,51.699178254294154,57.220899168413254,30.657074428379858,33.94484138766993,55.83106734852056,45.90617054767047,36.3127959932732,51.69538842741485,36.23327739451191
0.26,25.868003749295593,51.39624448571952,56.841461768912076,30.484279396079202,33.742109293056416,55.478235050202365,45.67661132989679,36.088321572958094,51.42107494854702,35.99906278586882
0.28,25.73100869328219,51.08640916320353,56.45350524957437,30.307538021325623,33.53364216328689,55.115641110234314,45.440057692280256,35.85875251476331,51.140405317380534,35.75962635310159
0.3,25.591099598114376,50.77154186108937,56.059384895453455,30.127923463137396,33.32084573041337,54.745692852544195,45.198115233596724,35.62544228443452,50.85502343115917,35.516400150854665
0.32,25.449113883426257,50.45335684059665,55.66132601783728,29.946457930523653,33.10504619956555,54.37070077706602,44.95230496669443,35.38966239177082,50.56642207082196,35.270711806375736
