time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,26.921997484368397,54.04700680104289,60.16891300628982,31.997945896905573,35.334627340741605,58.298067582108814,47.43343428292939,38.07937121782245,53.83340349512483,38.054650525116124
0.02,26.903447855183902,53.98050275437564,60.09138374845747,31.962857919132617,35.293496711534054,58.248285904224154,47.407045608769884,38.05449450886944,53.786202984254885,38.00657999629052
0.04,26.870586129606117,53.884600082137744,59.97645930046812,31.91081794668866,35.23252161966501,58.16124208288982,47.35569462077633,38.00492414300789,53.71084055194077,37.935339915613376
0.06,26.82401066984655,53.76053385566547,59.82566520176919,31.842489995682815,35.15251508847439,58.03841766523652,47.28035522834515,37.931639170811884,53.60845771197903,37.84188537800328
0.08,26.764459619338417,53.60978667409651,59.640870134694865,31.758708297736813,35.05445530110418,57.881652274085084,47.18225597756691,37.83585507801992,53.480442960979566,37.72737386053549
0.1,26.692756998452527,53.43406469940926,59.424238939797696,31.660454553643977,34.93949689571578,57.69309371390032,47.06283653716856,37.71898539729557,53.32842716745438,37.593160500587736
0.12,26.609809707147328,53.235225717641626,59.1781112462228,31.54877701408877,34.808906464557985,57.4750861814429,46.92367282720514,37.58256924840543,53.154194185863645,37.44072393409971
0.14,26.516598637774127,53.01528947866226,58.905037890203516,31.42483134273331,34.664024394339584,57.230121894041815,46.766424901652634,37.42824880267556,52.95962837868694,37.27163350188246
0.16,26.414109396901623,52.7763193193779,58.60766988379371,31.289825646664404,34.50621658704712,56.960785645161174,46.59280624238077,37.25775131544578,52.74669029584714,37.0875293598833
0.18,26.303346215636996,52.52042385040164,58.28871856446001,31.14496155099288,34.33692755531823,56.66977329163732,46.40457607238823,37.07284214215322,52.51737983010988,36.89011041254352
0.2,26.185320481635813,52.24971394998257,57.95088400326952,30.99145747505199,34.157580707397344,56.359748311073005,46.20348658808323,36.87527945458779,52.27368223237839,36.68103846319573
0.22,26.061035508690317,51.966301324321016,57.596845799166076,30.8305470970889,33.96960677902074,56.033361210834336,45.991304816536896,36.66681955872636,52.01759906152374,36.46195550847505
0.24,25.9314915848779,51.67224245682382,57.22926355964948,30.66343680751453,33.77438647962809,55.693228307789624,45.76976836907005,36.44917161610193,51.75107337494795,36.23450747692007
0.26,25.79766351286948,51.36954672661967,56.85069694633629,30.491281355288464,33.573254054713864,55.34184225307186,45.54053602045057,36.22396713771251,51.47598757441438,36.00028066089352
0.28,25.660447310175375,51.06014036810431,56.46362025135858,30.315218669994564,33.36751745270812,54.98161570439849,45.305184533570255,35.99277948555487,51.19412483579117,35.760769887006084
0.3,25.520731065671544,50.745828660941896,56.07037008151137,30.13627121073205,33.158383491845285,54.614845227379014,45.065214900548,35.75710309141866,50.90717790489111,35.51743653040531
0.32,25.37931305331939,50.428309387460594,55.673152055204916,29.955429238219075,32.94699617151929,54.24368910672361,44.82203775967749,35.51836221650914,50.6167647263503,35.271655576329096
0.34,25.236944797309096,50.109169421159805,55.27401029760192,29.773596411849415,32.73443593213506,53.8701579334458,44.576957887789966,35.27786460365904,50.32437410004352,35.02469790721193
0.36,25.09431989712602,49.789886644260875,54.87482243802212,29.591618195894572,32.521709237629,53.4961053289365,44.33118909961651,35.03683323551565,50.031397781642944,34.77771543021889
0.38,24.952080142378506,49.47177375593296,54.47730930211572,29.41024974871432,32.30970190889032,53.12322934977784,44.085836114171826,34.79636806825698,49.73907319343875,34.53178009184255
0.4,24.810804195147913,49.15603226372746,54.08301675254159,29.23018607998468,32.09921523855723,52.753042669135674,43.84189095544656,34.557465226597444,49.448524108385826,34.287833228303526
0.42,24.670989073037365,48.84371126499817,53.69332732701928,29.0520653631045,31.890952724216945,52.38687690589548,43.60023412284497,34.32097596737224,49.160731191124846,34.046718488032624
0.44,24.533082922479284,48.535756511676325,53.309458018905204,28.876410524839,31.68554843496639,52.02592624858304,43.36161747369051,34.08769347044871,48.87656632650296,33.80917481148443
0.46,24.397430159496352,48.23296371061472,52.93243505820318,28.703683181695396,31.48355802547439,51.671209008286354,43.12668496743018,33.85830595353287,48.596793849503364,33.575826468718304
0.48,24.264351939456073,47.936017774799595,52.563110648375876,28.534275672528437,31.285463236327296,51.323593400485144,42.896017844717555,33.63338686809767,48.32207171402702,33.347188409850645
0.5,24.134127860088483,47.64550242484454,52.20219907871885,28.368523743170588,31.091657738348914,50.98378917234956,42.670105935619816,33.41340979981299,48.05295899180313,33.12369033378415
0.52,24.00696831599931,47.36185821686667,51.85027340688823,28.206701516005445,30.90243624016233,50.65235465750022,42.44932702022016,33.19873843536086,47.789871470939616,32.90566832541225
0.54,23.883025447917984,47.085422624718525,51.50776221815706,28.0490029610959,30.71805171518591,50.3297427225033,42.233975973759314,32.98966695466774,47.53313947333401,32.69338076329889
0.56,23.762419688366318,46.816442134210696,51.17494325366186,27.89555016586103,30.538660078735358,50.01622726823237,42.0242466805933,32.78639430258745,47.283007399890096,32.48700100015184
0.58,23.645234623664813,46.555079897208344,50.85198045513533,27.74641808913045,30.36439119928029,49.71202608006519,41.82029784369045,32.58908515662255,47.03965592606482,32.28662341995903
0.6,23.53149499420207,46.30141801401388,50.53898012089688,27.601675305067513,30.195298341984707,49.41723720666412,41.622201832961274,32.39781940130811,46.8031754823911,32.092297654074784
0.62,23.42122375016478,46.05546848985746,50.23592546792602,27.461298224518988,30.031383608358393,49.13186534791623,41.429975261917,32.21261587782555,46.573597939103415,31.90402783528756
0.64,23.314381063746264,45.81716731026236,49.9427233615625,27.32525409067116,29.872601209998674,48.855822188225176,41.243576285271736,32.03343886563704,46.35089879028348,31.72176692674831
0.66,23.210891532227237,45.58637509957168,49.659213451503405,27.19347397837982,29.71887637627036,48.58897072409969,41.06291725581225,31.86019466101394,46.13497501221165,31.545427025569897
0.68,23.110681309892648,45.36292010101654,49.38518698676038,27.065878555374415,29.57008952130874,48.33109781838903,40.88787875404129,31.69272884818545,45.925669906286586,31.374878158722595
0.7000000000000001,23.01367470068962,45.146598028943686,49.120363787765065,26.942342032093414,29.426111922955037,48.081958175375526,40.71832838480972,31.530868755870124,45.72281049672167,31.209961182887252
0.72,22.919756331618515,44.93714438725379,48.86441933823581,26.82272072430431,29.286767533723246,47.84126173724968,40.55409050092637,31.37444046438403,45.52618920841118,31.050488802221675
0.74,22.82882673207608,44.73433126372656,48.61702056325259,26.706861578901577,29.151903879463905,47.60869231273441,40.39496536234295,31.223235548334376,45.33557697292211,30.89624559541672
0.76,22.740747863406224,44.537877099503376,48.37780691831995,26.594574317957218,29.021338106687853,47.3839007942896,40.240704652619286,31.077021443133496,45.15071268709707,30.747031465702516
