time,dist_1_2,dist_1_3,dist_1_4,dist_2_3,dist_2_4,dist_3_4
133.96,29.934092498782455,42.337950819301255,29.93789526222689,29.939729210493226,42.33723334966134,29.93707680945397
133.98,29.93397809217889,42.337850432869914,29.938051613889137,29.93956125283749,42.33760808950811,29.93759085959553
134.0,29.933860635827614,42.337739777762295,29.938207800745722,29.939367497872826,42.337956156188966,29.938081686651977
134.02,29.933755176033372,42.33762706776506,29.938362918681797,29.939145716355725,42.338281370337654,29.938554396527763
134.04,29.933644468810556,42.33749451421889,29.9385069773911,29.938903630110158,42.338582390872034,29.93900144746591
134.06,29.933548178439935,42.33736590447195,29.938655820291633,29.938647677435775,42.33886746857613,29.93942619977041
134.08,29.933471962830115,42.337228658695835,29.93880773579238,29.938386163259274,42.33916221377095,29.939834830465504
134.1,29.933413691963416,42.3370946773216,29.938958268777306,29.93811135778303,42.33945098592411,29.94023636557709
134.12,29.933348228072482,42.336956183908384,29.939106076366397,29.93782355619963,42.339725379371295,29.940634107669176
134.14000000000001,29.93327155225722,42.33682657821849,29.939247860486983,29.937550283125447,42.3399853921045,29.941026794581525
134.16,29.933181916212114,42.33671036507555,29.9393859582393,29.937303197584516,42.340222476340585,29.941396456519364
134.18,29.933098840161836,42.33662854006286,29.939519420924125,29.937086847037875,42.34041991651087,29.94172601854678
134.2,29.932993753987347,42.33655206807035,29.93965394775412,29.936905977231937,42.34060514231985,29.942031343543597
134.22,29.93288189760583,42.33648687248493,29.939775043735743,29.936757676545497,42.3407742936947,29.94231751340477
134.24,29.932784712947367,42.336436608330786,29.939891180467566,29.93663577110521,42.34095390548485,29.942603484918397
134.26,29.932692854959477,42.336400655790015,29.940018582311126,29.936523850016346,42.341136557497556,29.942887421247885
134.28,29.932597610064057,42.336351932947395,29.9401285857269,29.936416005022544,42.34130076903534,29.94314392580594
134.3,29.93250220660423,42.336303728555386,29.94023556882683,29.936310718013477,42.341460168546874,29.943394980814187
134.32,29.932401717916907,42.33624923555999,29.940330624357383,29.936219566501723,42.34161146847773,29.943628564049714
134.34,29.932293124912043,42.33619587961457,29.940418429238747,29.9361499627476,42.34176220458531,29.94385676638381
134.36,29.932183934237187,42.33615293532808,29.940499970721817,29.936106209679533,42.34191269367654,29.94408035273572
134.38,29.932076029303396,42.33609736056058,29.940583990847006,29.936061798809966,42.342067197907994,29.944288649734823
134.4,29.931965381514097,42.3359996837928,29.940645200579656,29.936017653931142,42.34223424927087,29.944480440749803
134.42000000000002,29.931859124255993,42.33588659222144,29.94069217936302,29.935988384539293,42.34241492592395,29.944664667092837
134.44,29.931778277880163,42.335758735121786,29.94072471997881,29.93597005735174,42.342620115233245,29.944840761108903
134.46,29.931719159837904,42.33563599325606,29.940747336775313,29.935960352711334,42.342843662513935,29.945029625239382
134.48,29.93171253785652,42.33553744120433,29.940751490105782,29.935980288384712,42.34310102777204,29.945236844349775
134.5,29.931746834590992,42.335467096054046,29.940731592725793,29.936040016697728,42.34337124702138,29.945445458104537
134.52,29.931811898564153,42.335414142856145,29.940685933161056,29.93614424421976,42.34364793858485,29.945638301361317
134.54,29.93190414183481,42.33539489010742,29.940628236976654,29.936274833833263,42.34391999620296,29.94583073344617
134.56,29.932019917995376,42.335404911844826,29.94055487202446,29.936425957645817,42.34416712941376,29.946000899817903
134.58,29.932157402800392,42.33544250594433,29.940459184873315,29.936608205860235,42.34439502577626,29.946152325131052
134.6,29.932319397113684,42.33550903180122,29.940324725276653,29.93682100098832,42.34459996297464,29.946295894694046
134.62,29.932500606903318,42.335602404737436,29.940167981866878,29.93707813849885,42.34479449707695,29.946421429850457
134.64000000000001,29.93268589427743,42.335717892772635,29.940013026371822,29.93737252953323,42.34497358165749,29.946513260197403
134.66,29.932856257348536,42.33584454690231,29.939847966484024,29.937697687133262,42.34513226381544,29.946586287564372
134.68,29.933007090336922,42.33599972293506,29.939701969494056,29.938065399626105,42.34529292799884,29.94666037164181
134.7,29.933130095309416,42.33619826485622,29.939580087881886,29.938471350658855,42.34544472464657,29.946748724752414
134.72,29.93323728134873,42.33641130282421,29.93945969310698,29.938904933861785,42.34559072956557,29.946836092890102
134.74,29.933322603162374,42.33661505506521,29.93933065675207,29.939353784625947,42.345724038061185,29.946907618340184
134.76,29.933401675487602,42.33681866832092,29.939192107538457,29.939798023320833,42.34582896309853,29.946959179646537
134.78,29.933496327460936,42.33704640072136,29.939058945239005,29.94022627755236,42.345905009788645,29.946999019320497
134.8,29.93361310008812,42.33730006190443,29.938922027820297,29.940649148897133,42.34594497026432,29.94701149688902
134.82,29.933757459501212,42.33757605496822,29.93877886588415,29.941069195209042,42.34594694614449,29.946983303491393
134.84,29.933918828347217,42.33785144126292,29.938642290114338,29.94147092798207,42.34592515817031,29.94691535300396
134.86,29.93407335067468,42.33812270338352,29.93852798009398,29.941825326881467,42.34585117297776,29.946799654945767
134.88,29.934231007627133,42.338380763656865,29.938427323996294,29.94209998629057,42.34570336688846,29.946623819216395
134.9,29.934385695970814,42.338615802065554,29.938322533686655,29.942303355877694,42.345476276820015,29.9463816767573
134.92000000000002,29.934526277818712,42.338828010375785,29.93821444586456,29.942449413996137,42.34518408381719,29.94608988595224
134.94,29.93465364219956,42.33902758392464,29.938118806016686,29.9425387913217,42.34483855789,29.945762247863108
134.96,29.93476718169538,42.33922044964061,29.938049809856395,29.942566145968016,42.34444345790071,29.945404214216303
134.98,29.93486473174837,42.339436552917064,29.938017694131318,29.942531790912724,42.34400725184253,29.94506173171779
135.0,29.93494302397709,42.33969715348633,29.93803556045629,29.94246442941617,42.34355028182657,29.94475510408239
135.02,29.935025624395866,42.339981293118505,29.93807736185339,29.942336520166315,42.343078500028575,29.944493133075678
135.04,29.935114424525185,42.34028889789427,29.938141814980757,29.942156349672917,42.34259893845486,29.944276766644908
135.06,29.935203409934765,42.340600166314196,29.93822425643746,29.941918813391013,42.342111478575816,29.944093617024002
135.08,29.93529370284828,42.34091021675235,29.93831723868511,29.941621000643043,42.34161316266087,29.943941834691536
135.1,29.935383867387344,42.34121204051275,29.93841280362544,29.941274580761398,42.341114261830626,29.94382376059955
135.12,29.9354768117589,42.34151651830275,29.938513169009273,29.940882490244885,42.34061222282278,29.94374310944991
135.14000000000001,29.93556584017296,42.34181985007682,29.938629792300723,29.940437737611052,42.34011472664918,29.94370760120392
135.16,29.935644742791677,42.3421068494526,29.93872564699747,29.93995942145814,42.33960820211074,29.943700704603565
135.18,29.935709598981887,42.34237749511253,29.93879387246078,29.939462374372614,42.33908179092602,29.943702980406425
135.2,29.935748058580543,42.34263237504876,29.938843664313676,29.93895508350234,42.33853429719919,29.94370823704588
135.22,29.93577896199566,42.34287581800675,29.938879938023966,29.93845134634045,42.33799155620676,29.943721575650795
135.24,29.935795034378664,42.34310148183638,29.938891014201772,29.937965963027466,42.33745004351757,29.943733195053404
135.26,29.935793334849308,42.343317663018404,29.938888077788537,29.937485831255653,42.33689740220018,29.943742212560124
135.28,29.935771181915207,42.34351600856324,29.938892312151218,29.93700802622485,42.33634433681564,29.943736374673858
135.3,29.935733221624307,42.34368570989273,29.93888424551127,29.93654896234645,42.33579843053141,29.943709525930977
135.32,29.9356984440096,42.343816049349556,29.938866489835558,29.936113514233803,42.3352859001066,29.94365709843797
135.34,29.935678142794952,42.34392413865096,29.93883431068997,29.93570490564083,42.334807664516404,29.94359480722516
135.36,29.935668971472875,42.343991108452244,29.9387985436642,29.935321346994588,42.334379299904654,29.94351228841131
135.38,29.935664310660872,42.344020687092154,29.938747073150697,29.934972698268513,42.33399004377831,29.943408468820135
135.4,29.93566189996934,42.34400964401121,29.938684191323045,29.93465459397162,42.33365346769624,29.94330030400122
135.42000000000002,29.935669067744318,42.343957060526755,29.9386296580169,29.934357250041142,42.333385535329626,29.94319176341394
135.44,29.935682112913643,42.34385555925422,29.93856428297295,29.934081902475558,42.33318441854235,29.943091480494722
135.46,29.93570104246518,42.34373215971548,29.938495859683222,29.933830163485172,42.33303311648076,29.943004219293428
135.48,29.93573946047425,42.343608371538565,29.938440905578645,29.9335956083466,42.33293644215427,29.94294351235911
135.5,29.93580710250875,42.34349927396099,29.93841651339607,29.93338921696913,42.33290886901039,29.942913345955372
135.52,29.935898239389342,42.34342369849943,29.93842500985501,29.93322611068243,42.332951563811456,29.94293028826635
135.54,29.935995733721725,42.34338974371469,29.938475636618975,29.933100006544322,42.33305890327778,29.94301202659926
135.56,29.936105202144663,42.34339148292191,29.93854942490972,29.933014646309886,42.33322891582932,29.94315699685788
135.58,29.93623171613274,42.34344240574541,29.938657782282753,29.932965688403367,42.33345367811155,29.943360937954502
135.6,29.93637279219123,42.34352890408883,29.938811873877547,29.932946914384964,42.33374731789065,29.943622119655185
135.62,29.9365139729968,42.343642539698514,29.939022716819885,29.932948646747565,42.334091593365926,29.943915934399676
135.64000000000001,29.936643410797966,42.34377333465842,29.939281591664944,29.932971558763548,42.334487975835735,29.94425024652656
135.66,29.936795209677815,42.34395080832356,29.93957521924098,29.9330546364449,42.33496050757051,29.94464098512508
135.68,29.93696683840816,42.344165897368995,29.939895894373997,29.93318960463873,42.335499754988746,29.945080502806416
135.7,29.937133215904552,42.34441816957275,29.940241428759954,29.93338961867679,42.33608922503903,29.945558984446233
135.72,29.93727789122187,42.34470107328585,29.940617554734363,29.933651083743936,42.336718493288494,29.946066741162387
135.74,29.937416317800672,42.34499308198589,29.941000259985017,29.93397969491923,42.33737725549558,29.94656160906957
135.76,29.937551849468004,42.34528751907395,29.941389487411644,29.934360760686932,42.338068820011244,29.947050218651118
135.78,29.937689125313863,42.345603670150396,29.94179412050172,29.93477714494968,42.33877454077743,29.947537094237376
