time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,31.609650766658813,56.54257351038295,26.914226897000976,35.33968243759968,31.610788078418977,24.996604735871696,15.786157161903516,33.52755244285371,21.20291480557434,15.014472106228004
0.02,31.583627385924654,56.49101682310675,26.891214683869414,35.308640628509636,31.586973709319643,24.98987391846222,15.760997682594919,33.5007965740849,21.182459704235573,15.02352838177465
0.04,31.545047524114562,56.41459479156188,26.857143737782142,35.26263680435997,31.551685096066237,24.97989974686609,15.7359044786078,33.461109504420726,21.152122308060747,15.027307276178494
0.06,31.49440469309745,56.31429932674142,26.812477833283577,35.20226837877692,31.505369700282973,24.966774840256154,15.710843951270352,33.40898716912246,21.11228498914517,15.026005932900716
0.08,31.432328187908695,56.19135891520153,26.757778700588094,35.12828223625409,31.44859806418967,24.95064123503125,15.685819927646168,33.345047967530455,21.06341993854852,15.019863712623156
0.1,31.35951138983863,56.04716654314653,26.693681028451515,35.04151041746313,31.382026003948727,24.931678897686503,15.660838060919655,33.27001856695756,21.00608107954721,15.00916573816537
0.12,31.276730624733634,55.883246245782175,26.62088408056427,34.94287102224113,31.30635718684202,24.91007613993469,15.635893860971741,33.18467861490511,20.940869597475025,14.994219303920747
0.14,31.18483249986034,55.701239459769006,26.540134322245095,34.8333539577709,31.22233365430954,24.886038256451947,15.610995814295608,33.089877398046205,20.868433954915073,14.975346084950255
0.16,31.08468485878666,55.50285166696298,26.452213848388016,34.7139870023652,31.130747645714056,24.85978876416723,15.586143006051097,32.986492000055556,20.789450622776304,14.952899055364831
0.18,30.97717104071276,55.28979852579772,26.357892862445773,34.585809457090434,31.03238156392053,24.831559414705044,15.561339856911319,32.87542584529156,20.704595844824368,14.92724545037224
0.2,30.863182774825262,55.06384336927457,26.25796521331573,34.449872753470125,30.92806117522117,24.80158613382796,15.53658212930943,32.75759962576905,20.61458260572342,14.898756412231439
0.22,30.743594455009404,54.82670183479622,26.153199122489905,34.30720562177137,30.81859911428309,24.770107211919917,15.511928467378603,32.633905612896484,20.520099083739137,14.867755800603028
0.24,30.619270868717336,54.58006728828793,26.04436303847772,34.15883786778397,30.704775791366128,24.737348734363177,15.487400139852898,32.50522042565542,20.421810791748825,14.834590531188198
0.26,30.491019436624462,54.325547774500336,25.932166254761388,34.005736639910594,30.58734431038006,24.703503274689233,15.462997052297077,32.37238077647179,20.320361035207238,14.799592609687219
0.28,30.35963951132746,54.06470912757687,25.817283538031546,33.848856990534536,30.467036767047315,24.668770252508438,15.438744081669466,32.23621190647193,20.216363004633223,14.763092286099093
0.3,30.225862217317097,53.79901938770376,25.7003576519668,33.68908217179959,30.344538401243256,24.633351276854253,15.414672453451763,32.09750200450498,20.11040355914088,14.725397181361974
0.32,30.090379580934318,53.52986171850727,25.581992887055048,33.52721959597471,30.220504034180166,24.597428655307052,15.390784660719383,31.956977775421702,20.003060708186,14.686783121403232
0.34,29.953830913699186,53.258507686678826,25.462765554950725,33.36404220113822,30.09550707136571,24.56117072927842,15.367102501466055,31.815303880152744,19.894834759178753,14.647505506554493
0.36,29.816792782894975,52.98610675815124,25.34319061824156,33.200251912692316,29.97009398653136,24.52473714690461,15.34366341241428,31.673070772963953,19.786174881816876,14.607795057993497
0.38,29.679782444705083,52.713732448888706,25.2237451274435,33.03648442642622,29.84476700187395,24.488262165739275,15.320504230824058,31.53084348652979,19.677520031593286,14.56784322849797
0.4,29.54326445478275,52.4423240977529,25.1048361222763,32.87329527232344,29.719940209272693,24.45183045231525,15.29760982647535,31.389108112933172,19.569255155919354,14.527821097077549
0.42,29.407689313257514,52.172724912038014,24.986832256254075,32.711190393472876,29.595987574303237,24.415579784637156,15.274977417929744,31.24831077896736,19.461718544613454,14.487920545153344
0.44,29.273443518323113,51.9056915125069,24.870039529571482,32.55060752845527,29.473244671546965,24.379611324675473,15.252599476352053,31.108870880435294,19.35522974120846,14.448302725304082
0.46,29.140850047559322,51.641851099422716,24.754740119978923,32.39192066431383,29.351988197064795,24.344018930305424,15.23047593776061,30.97111329364035,19.2500423740684,14.409097840003906
0.48,29.010198051879716,51.38174812265498,24.64117926467414,32.2354600310584,29.2324458952295,24.30887284502357,15.208593995957177,30.83531090137839,19.146370916754794,14.370417937514642
0.5,28.881735072237756,51.125860614997165,24.529565217886418,32.081502556599105,29.11481806997077,24.274235006472342,15.186956762997939,30.701712820535043,19.04441646227851,14.332343445019463
0.52,28.755625495106592,50.874528807319074,24.42004142289127,31.930242194435863,28.999255549012343,24.24012404068655,15.165570839643884,30.570482655954503,18.944325165079277,14.294907524680788
0.54,28.63200223390483,50.62805500375005,24.312724471026026,31.781841783045582,28.885898046657633,24.20655917421961,15.144419127869527,30.441782650118547,18.8462363517934,14.258163994598418
0.56,28.510970391782358,50.38668701927024,24.20772565459655,31.636445745215468,28.774866561870173,24.17356031503985,15.12352007355894,30.31573028486913,18.750253146205875,14.222137666021633
0.58,28.392583736344598,50.15057305693206,24.10508824155218,31.49414394375841,28.666239167936023,24.141107676704216,15.102868820558664,30.192392881794504,18.656433622263783,14.186845486675576
0.6,28.276890822433522,49.919809163470795,24.00487269748253,31.35502985243121,28.560065775404563,24.109210482118954,15.08247412812363,30.071785331321134,18.56478003433338,14.152318103794844
0.62,28.163895517342006,49.69447328251334,23.907089852467777,31.2191333834249,28.45640254741279,24.07786962545758,15.062344478541595,29.953966562728656,18.475340038470794,14.118566997072842
