time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,31.598235144970722,56.54253689284378,26.91427236886836,35.33976369657917,31.610777148228053,24.971333545476085,15.786192701449384,33.519388355760626,21.202782315939213,14.996450391958733
0.02,31.561991369692528,56.490920308375664,26.89136074429738,35.308857133939625,31.586959324329555,24.94201121892075,15.761107098760888,33.485236033537994,21.182094938822335,14.9893925012604
0.04,31.514375979518594,56.41440492776861,26.857422894345795,35.263042681818675,31.551628008375616,24.912054909453172,15.73609785996187,33.4389052625159,21.15142403849248,14.978930680638415
0.06,31.455825646743868,56.31397014746499,26.81291003037808,35.20289254848381,31.505257230809804,24.88151870155848,15.711166917827432,33.38087585058206,21.11117189619377,14.96520300390919
0.08,31.386887287131696,56.19084638078793,26.758369717375565,35.12914754096863,31.448447597275308,24.850455272966414,15.686346918676797,33.31176143551356,21.061824321344652,14.948384025842408
0.1,31.308237514829077,56.04642921093618,26.694431716755616,35.0426679194156,31.381820939354725,24.818918476750973,15.661628323158137,33.23224614344852,21.00391399528996,14.928690304670306
0.12,31.220614807390366,55.88226806329924,26.62180307279032,34.944367540748516,31.306093138523767,24.78696370422611,15.636997211308039,33.1430739522857,20.93807486405574,14.906320565158987
0.14,31.124799112542767,55.7000179763139,26.541204524173388,34.835250623576286,31.222026357507083,24.754638061181968,15.612458367710623,33.04507367803656,20.864956857671352,14.881516934479775
0.16,31.021571353971744,55.501369549485645,26.453418460966443,34.71633039696029,31.13039237611544,24.721990388272637,15.587990945907496,32.9390682855344,20.785237093139546,14.854515273807062
0.18,30.911734070657907,55.288043927026976,26.359209893567748,34.588647378794086,31.031985300301827,24.689078845395372,15.563602270640931,32.82591849585991,20.699596396897082,14.825566254636088
0.2,30.796080569514135,55.06178942961462,26.259355814547416,34.45325430453963,30.927621951059848,24.655928788495828,15.539309385834027,32.706484692170584,20.60873084774075,14.794891362426924
0.22,30.67541689364309,54.824340449915226,26.154608536224355,34.31116796468759,30.81810527392064,24.62259296955526,15.515112191626505,32.58164473349868,20.51335887153828,14.762721563884087
0.24,30.550509355281214,54.57738761634699,26.045729554346458,34.16338598274752,30.70420947928118,24.589104783277065,15.491021825235572,32.45223545736252,20.414174273725173,14.729254780252033
0.26,30.422118757828756,54.322579019238454,25.93345279941311,34.01089275504486,30.586697925306126,24.555524368550113,15.46703548172684,32.31907962934898,20.31184190117686,14.694730553551663
0.28,30.29100206095619,54.06147274561365,25.818486094258688,33.85461611561021,30.466278221259227,24.521930878498747,15.443172057780474,32.18293444524952,20.20699309507614,14.659346362290062
0.3,30.157837039309133,53.79552988183142,25.701478418380074,33.69541916067462,30.343626683658023,24.488367091121415,15.419425411237432,32.04451606025032,20.100226958144845,14.623294047705098
0.32,30.02325196936183,53.526112809292655,25.583039426947092,33.53413105423866,30.219378677581208,24.454895960689164,15.395834441533921,31.90450107164176,19.992077580645365,14.586762921025414
0.34,29.88785165314063,53.254494212695086,25.46374006939767,33.371519343310176,30.094123993552525,24.421573887321713,15.372430584531758,31.763503301886022,19.88305094051049,14.54991166151615
0.36,29.752191147344025,52.98182601453453,25.344107214417477,33.20828327294394,29.968357120982464,24.388433592281494,15.349215394022007,31.62207465286312,19.773600386955078,14.512880324041783
0.38,29.61673493002541,52.709157654048916,25.224617409445834,33.04503021560062,29.84258762310948,24.35553224893483,15.326218608889704,31.48072927263226,19.664168565490748,14.475792716320226
0.4,29.48192380124282,52.43745752005037,25.10569293634633,32.88234049622304,29.717264128705352,24.32288387292988,15.303434093844121,31.33993211314166,19.555144074700298,14.438775396667083
0.42,29.348167474382233,52.167594246513325,24.987706753152622,32.72072165569628,29.592772313439998,24.29048261352673,15.28085262417972,31.20008902163034,19.44688835111538,14.401907143809265
0.44,29.215791204125992,51.900301250749415,24.870980082477892,32.560640303032,29.469449522570304,24.25835200178209,15.25850242199348,31.061562707864535,19.339668384707604,14.36529939164054
0.46,29.08508358028845,51.63623854373362,24.755782009200598,32.40247851232469,29.347630113052055,24.226513960144583,15.23640583643373,30.924677016089433,19.233762234606825,14.329028969341238
0.48,28.95629284155161,51.37596410844754,24.64236313453005,32.24657858409454,29.22756283406047,24.19498128723252,15.214548769813504,30.789697622063834,19.129385588303,14.293183735825684
0.5,28.829648872834213,51.119956926793954,24.530916632623647,32.0932051639496,29.109474056673882,24.16378173975774,15.192923667107193,30.656859161140023,19.026752674458695,14.257824443745248
0.52,28.70533047820774,50.86860205831101,24.421624754396912,31.942594244422082,28.993526922345048,24.132943187657805,15.17154391949182,30.52634451527504,18.92601237814319,14.222999243350012
0.54,28.583490705773134,50.622198974703664,24.31461862839901,31.79492516949834,28.87984246944391,24.10248971191919,15.150420609593256,30.398296892476594,18.82728462696996,14.188740360010557
