time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,26.92196668744691,54.046945720807,60.168839313009464,31.997989413131805,35.33454990945588,58.29798288259264,47.433352249205065,38.07938400645423,53.83324773693757,38.05442504857633
0.02,26.90337768138439,53.980337077771935,60.09114429051645,31.962961575647466,35.29328770515382,58.248044089613416,47.406815796814946,38.05453548140356,53.78575647753375,38.00590857316139
0.04,26.870486113953262,53.88433169334207,59.97599218271698,31.911000713567987,35.232147131948025,58.160785683706465,47.3552590801923,38.005027415236576,53.71000741894152,37.934030364394474
0.06,26.823887472398013,53.760134369924984,59.824923460338674,31.842781169634133,35.1519315084801,58.037723238123604,47.27969703044777,37.93184553800277,53.607159743900006,37.83978740672394
0.08,26.764302297526733,53.6092199329921,59.63983415167217,31.75915022163266,35.053642310806595,57.88074362483238,47.18139066665446,37.83621875693891,53.47863283752197,37.724384817484356
0.1,26.692527926393616,53.433275811164016,59.42288109238229,31.661102936276908,34.938431622450295,57.69197344761173,47.061784321884716,37.71953156620083,53.32606915460853,37.58919719289795
0.12,26.609467295621116,53.234177271334886,59.17645262442854,31.54968424768311,34.80755139709979,57.47376245674017,46.92241877246926,37.58334749441655,53.15125652214697,37.43573970245275
0.14,26.516071085295597,53.01392463028185,58.90306964885058,31.426037155669825,34.66236003270885,57.22860758321357,46.7649632672733,37.42931726701379,52.95610862610951,37.26559248187124
0.16,26.41332204419655,52.77458673691459,58.60536277000444,31.291341909892655,34.504265924674094,56.95911650295047,46.59114280943396,37.259160978928776,52.74260106444361,37.0804072372532
0.18,26.30225008749252,52.518296321321145,58.286039903327875,31.146825662751446,34.33469004757255,56.667931253419376,46.4027134886002,37.07461074069748,52.51272551857908,36.88185429037825
0.2,26.18389490969647,52.247198564651434,57.94780665702306,30.99370821706328,34.155069678246385,56.35770634436167,46.201443797496395,36.87740342407975,52.26848835379859,36.671608990161864
0.22,26.059269511621295,51.963395753314046,57.59335955296245,30.8332036684094,33.96682015052591,56.03109889591996,45.98908354155539,36.66928603290001,52.01186594844082,36.45133490743535
0.24,25.92936099094667,51.66896994803554,57.22538211853522,30.666514675136504,33.7713266002182,55.690706451230824,45.76733223162041,36.45196457998863,51.74480988589957,36.222700452683306
