time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,14.975037758081314,24.328721248911318,24.041916166440195,15.000131527221141,14.560505764320503,23.597684227686962,23.982494548738554,14.982098788786981,24.38808050649168,14.866227269776259
0.02,14.953066722218669,24.30841424596951,24.04248986494599,15.000368084403172,14.561080415015041,23.595594072896244,23.967422602330274,14.966283965146486,24.36582182482995,14.86654081562976
0.04,14.934013211963602,24.290618171773925,24.043380772348534,15.000710754925503,14.561966188675434,23.594582690716052,23.954710811164574,14.952497807957643,24.346237098434543,14.867002478165004
0.06,14.917766892188949,24.27524787318798,24.044606812148672,15.00117481840034,14.563163907889157,23.594625290969958,23.944285830706765,14.940662055203706,24.329241070556336,14.867632190174998
0.08,14.904150030336405,24.262164967035332,24.046132904089376,15.001763750253032,14.56465770604005,23.595649346448763,23.936031729704236,14.930682094563899,24.314730622418853,14.868430189505176
0.1,14.893016470317736,24.251251577020493,24.047935495735825,15.002463147977728,14.566442572671113,23.5975980999398,23.92982602355382,14.922459196247555,24.30257949600103,14.869386274039886
0.12,14.88418953972408,24.242347638782828,24.050015562854433,15.003266422922815,14.568484380207751,23.60041472645052,23.925524374867347,14.915878248330728,24.292628415200223,14.870513103337379
0.14,14.877511780046463,24.235335966017438,24.052371962622274,15.004153497502767,14.570764130924283,23.604028373907816,23.92296281624578,14.91082930525714,24.28472276947129,14.871805140588911
0.16,14.872801607120689,24.23008057691695,24.05499541467455,15.005141203615167,14.573268553050916,23.6083588051812,23.9220077037231,14.90717881997217,24.27872243632591,14.873267502153803
0.18,14.86986610412486,24.22640177579832,24.05785790106126,15.006205267057771,14.575973569627369,23.613343605055647,23.92250773938481,14.904796505622546,24.27445579555376,14.87490531751303
0.2,14.868543150523161,24.224127056422216,24.060929788467313,15.007331828491154,14.578865757950394,23.618943653659205,23.924336755753398,14.903552997388791,24.271731269085212,14.876691004639829
0.22,14.868647006476587,24.223098954836402,24.064182139119737,15.008543655366807,14.581924123727992,23.62506537371977,23.92735326270391,14.903292352320392,24.270368193632496,14.87859386556587
0.24,14.870011931784688,24.22319257422163,24.067609537267618,15.009814409589916,14.58514262445022,23.63166253151931,23.9314073278089,14.90391990246463,24.270225214331585,14.880617911777136
0.26,14.872468277008764,24.224244467082073,24.07118041311497,15.011124307150972,14.588507590775407,23.638682983569595,23.936366591148424,14.9053096698697,24.271133097177856,14.882752596629302
