time,dist_1_2,dist_1_3,dist_1_4,dist_1_5,dist_2_3,dist_2_4,dist_2_5,dist_3_4,dist_3_5,dist_4_5
0.0,30.38715532901331,56.54199467282435,26.914449375537057,35.33994959806022,36.38623831336673,28.254108089625525,20.58947727997802,33.518627819172444,21.202054027962845,14.996256069030743
0.02,30.350450382579584,56.48930513943609,26.89186690155399,35.30939377509484,36.35782512305893,28.222116519053138,20.561660333485143,33.48300962494032,21.179942169329557,14.988829766362716
0.04,30.303987265978716,56.411211867305155,26.85840843500243,35.26409941761493,36.31570490727546,28.188367469271387,20.53212084346677,33.43453154324578,21.147171553407453,14.977831150882857
0.06,30.24816618523933,56.30877111771064,26.814498769104308,35.2046467531372,36.26046292478742,28.152952730053148,20.500919488522687,33.373768267573304,21.10421316957414,14.96342459036443
0.08,30.1834976443828,56.18324792652879,26.760696610615824,35.13174622710293,36.192753519067395,28.11597028502152,20.46810964553018,33.30136187001469,21.05161784839853,14.945777258049684
0.1,30.11052842897669,56.036058073932175,26.69762557978532,35.046259392940314,36.113362296200705,28.07752272421979,20.433819979715565,33.21801384655188,20.989937279319605,14.925104099693955
0.12,30.02988536029274,55.86880406256197,26.625979072447432,34.94912959397904,36.02315368955189,28.037714000046687,20.398174702446262,33.12453461151682,20.919829053526932,14.901624483751299
0.14,29.942229413271015,55.683176772578186,26.546488559763922,34.84131758842774,35.92304547219412,27.996680731559575,20.361285952518248,33.021796990082116,20.84202262078738,14.875575010840116
0.16,29.848245527604217,55.48091830864208,26.45989707734189,34.72383844906883,35.81397248360573,27.954551099472496,20.32329349977674,32.910706955009836,20.75724491677678,14.84720181510818
0.18,29.7486359571372,55.2638034836463,26.366974444690403,34.597698644188554,35.69689163132317,27.911448135432174,20.284324118140226,32.79216225446932,20.666264786179674,14.816717353966412
0.2,29.644103162044882,55.033626805471776,26.268479582120854,34.463917280447106,35.572772321809005,27.86750616239964,20.244480232709847,32.667100745436365,20.56985868460287,14.784387973801978
0.22,29.53534770692942,54.792158324226065,26.16518630195541,34.32353015820172,35.442539535659776,27.82285705146603,20.203887370532676,32.53643444499464,20.46876195957267,14.750465914061083
0.24,29.423045683800588,54.54111391472892,26.057842817712462,34.17752349705848,35.30711489699025,27.777613545522037,20.162671023785922,32.40102219218967,20.363705599093155,14.715159031825877
0.26,29.307834116448937,54.282137655865704,25.947177613428885,34.02683844036171,35.167381090508435,27.731921401931814,20.120940791894036,32.261708268711985,20.25539394364663,14.678705214155864
0.28,29.190361444130875,54.016833857778096,25.833865787033947,33.8724095633728,35.0241953623033,27.685883957253754,20.078806627025518,32.11930539664126,20.144498183726558,14.64132435470188
0.3,29.07123426877395,53.74669023902827,25.718546173954575,33.71511799730377,34.878335112968756,27.639610862311468,20.03639035760186,31.974569236129557,20.03162612388946,14.60322020693278
0.32,28.95101600989024,53.47310672937033,25.60183840937582,33.55577705948996,34.73055774753644,27.593237783329034,19.993818844617287,31.828200833386656,19.917365499650433,14.564577778457982
0.34,28.830209116524884,53.197387997384304,25.484308211053982,33.39514304608009,34.58157427519653,27.54688371976459,19.951193387422503,31.680869683162975,19.802265677624018,14.525593382434113
0.36,28.709262071287924,52.920732881522646,25.366451155033246,33.233897728750996,34.43204125609573,27.50062789868866,19.90861783702156,31.53319757886875,19.686844488765527,14.486416495779734
0.38,28.58857925643776,52.644208946307366,25.248717572924,33.07267233450612,34.28254193526854,27.454532910569398,19.866188655396257,31.38571701375349,19.57153889210382,14.447184475018412
0.4,28.468522280610628,52.36879078961109,25.131523518028,32.91204822868843,34.13359316229721,27.408663936314984,19.823968356127125,31.23892732940803,19.456742565432382,14.408056363867095
0.42,28.349446723801268,52.09533015824746,25.015226946843732,32.752532785170175,33.985617538896705,27.36308546469959,19.782012884568367,31.09326435421828,19.342800142339968,14.369158744387942
0.44,28.23163930929509,51.82458273291605,24.900162331783147,32.59455543195021,33.83905140791174,27.317876262810596,19.74039551366828,30.949090266023834,19.23003796542959,14.330583821998147
0.46,28.11532980497317,51.557201507758954,24.78659791561869,32.43849346983591,33.694255353240834,27.273059914804463,19.699186584552937,30.806726332583626,19.118731711928135,14.29238999909162
0.48,28.000734659729638,51.29375208230441,24.67476643515688,32.28466414409474,33.55151997406074,27.228666837086198,19.658424923375932,30.666456792471628,19.00912963671374,14.254634788757933
0.5,27.887999558296436,51.034663752088896,24.564843227437937,32.13331678765029,33.411088440800086,27.184737767966265,19.61816113285929,30.52850702883657,18.901411546376476,14.217380976397218
0.52,27.777260706811763,50.78033022272995,24.456996746451225,31.98466357317329,33.27319797423184,27.141325785981575,19.578438216144168,30.39307441907452,18.7957587052384,14.180678612495448
0.54,27.66863453229871,50.53104290263488,24.35135265577853,31.83887689876534,33.13798984188447,27.09845920656845,19.539276572738835,30.26030359878328,18.692289844366996,14.144569144795868
0.56,27.56220827419278,50.28701268545091,24.24798897722365,31.696077610812093,33.00556082794748,27.056141443330546,19.500677781812808,30.130297094200927,18.591094658766046,14.109077737000453
0.58,27.458049078144697,50.048410288258054,24.146965150897255,31.55635397143798,32.87599197140563,27.01437399972788,19.46265214118359,30.003138599798408,18.492255297058115,14.074208396760554
0.6,27.356170372333114,49.81531210883538,24.048307359595412,31.41973872461993,32.74935204907878,26.973197814330714,19.42521861324341,29.878881006661913,18.39581502831118,14.039991191602567
0.62,27.256566739785395,49.587732521176584,23.952008137781558,31.28625380119535,32.625650633333564,26.932624329030237,19.388389428725876,29.757548569474622,18.30176599753315,14.006454678506413
0.64,27.159206215201912,49.36564946831368,23.858055195163374,31.155886473945824,32.50486617142825,26.892621750326573,19.3521335659487,29.639121556796127,18.210098477174892,13.973597604240657
0.66,27.0640621802603,49.14900121006296,23.766426080785678,31.02860349100962,32.386959911783265,26.853175437039276,19.316436751329004,29.523551965433693,18.1207836170484,13.941404884996201
0.68,26.971103823830468,48.937673342334385,23.677085401272073,30.90435801604799,32.27184952819091,26.81427849436349,19.28127747864181,29.410764319827422,18.03375348432522,13.909872947399839
0.7000000000000001,26.880277350723084,48.73152964749554,23.58998486458148,30.7830957757042,32.159446076067766,26.77592628168599,19.246642812826618,29.30068712878432,17.948925891560844,13.879007443407776
0.72,26.791509244338457,48.53042925449955,23.505062396481065,30.664746465991136,32.04966335305284,26.738085480165022,19.21251225578659,29.193246488719847,17.866230097240564,13.848793554804374
0.74,26.704717955255372,48.33418863114042,23.42223594033854,30.54920829523374,31.942417745520046,26.70072121641011,19.17886726267761,29.088328012324478,17.78558398857006,13.819198070706417
0.76,26.6198304730625,48.14262835833671,23.341413630673845,30.436337513762087,31.83760474679352,26.663812781271425,19.145672691492408,28.985853631753297,17.70695183778162,13.790173734937332
0.78,26.53675750049587,47.95554306096146,23.262522138900504,30.326031037140595,31.735133461124207,26.627351131277074,19.11293578891302,28.88569941130281,17.63023125230962,13.761689705406107
0.8,26.45542110969172,47.772740199201735,23.185494869709963,30.21817840169793,31.63489055715211,26.59132930897722,19.080639139703262,28.787763179623674,17.555340203914906,13.733719263795642
0.8200000000000001,26.37573539561581,47.59400918335031,23.110240374820414,30.11267264451818,31.53677627697243,26.555746064427524,19.048784642433912,28.69194341612399,17.482175039786288,13.706252915558142
