time,dist_1_2,dist_1_3,dist_2_3
0.0,31.60056446657424,56.5471986572255,31.60051848941905
0.02,31.568843133062824,56.50464250006916,31.568716641541446
0.04,31.5277170186612,56.441120965143256,31.527478886847362
0.06,31.477353073792198,56.35700059643806,31.476960807931533
0.08,31.41795484008246,56.252745670693706,31.41736339124204
0.1,31.349779176746015,56.128899342087585,31.348922198045408
0.12,31.273099750339288,55.98607590711459,31.271926475115798
0.14,31.188238724194964,55.8249777730401,31.186689725809856
0.16,31.095536335730337,55.64634768467957,31.093561248120952
0.18,30.99536240633502,55.45098973605598,30.992916057219773
0.2,30.888109765701266,55.2397441387773,30.885146322116576
0.22,30.77418709035385,55.0134864046658,30.770660281454255
0.24,30.65400203972925,54.773116047146715,30.649887642009762
0.26,30.527980546841597,54.51956310072665,30.523253219822582
0.28,30.396547069780286,54.253772297863826,30.391200677289238
0.3,30.260133846746097,53.976702267678434,30.254186655770873
0.32,30.119170955062213,53.6892965869585,30.112652869450688
0.34,29.974095506131015,53.39249369718682,29.967030401799303
0.36,29.825354168420564,53.087248183166615,29.81776227448754
0.38,29.673370951649837,52.774491821630306,29.66528887308357
0.4,29.518575764972553,52.45514634288699,29.5100317569081
0.42,29.361366460365872,52.13011277385789,29.352422744262448
0.44,29.20216245388431,51.8002667127666,29.192856970318015
0.46,29.041362195963014,51.46647022763931,29.03172962113727
0.48,28.879351766084195,51.129564253704935,28.869426427638796
0.5,28.71650084760454,50.79034557208666,28.706307927923316
0.52,28.553175538339797,50.44957692641852,28.54271438635884
0.54,28.389713178685955,50.107996516624056,28.378984796082545
0.56,28.226430449864832,49.76630338669048,28.21544038441867
0.58,28.06362358556889,49.42514538904479,28.05237842998582
0.6,27.90156649980519,49.08515056016552,27.890090317864605
0.62,27.740525715270604,48.746902850026146,27.728840152513424
0.64,27.58074267917066,48.41095041576925,27.56887788790774
0.66,27.4224490545044,48.07780256196771,27.41043226985385
0.68,27.265847405626328,47.74792477028478,27.2537118079144
0.7000000000000001,27.11111863661341,47.42173927358358,27.09891115406462
0.72,26.958439802018873,47.09964364063367,26.946207428234157
0.74,26.80796400748022,46.78198630271231,26.79576313796671
0.76,26.659817435427584,46.46908555871328,26.64772221824968
0.78,26.51413215778271,46.161229540827854,26.502206221607842
0.8,26.37100967465463,45.858664418478206,26.35932199947898
0.8200000000000001,26.23054515003896,45.561605425034756,26.21915605424169
0.84,26.092810303210328,45.2702424826583,26.081786810329735
0.86,25.957869942718823,44.98472590184215,25.94726754424818
0.88,25.825766674972648,44.70517394994727,25.815649238833725
0.9,25.696539262843707,44.43168857724974,25.686969240751043
0.92,25.570228972783564,44.16434365957575,25.56124916976953
0.9400000000000001,25.446843682435166,43.90319206298365,25.43850409151567
0.96,25.3263860756166,43.64826224011831,25.318741540378955
0.98,25.20885461407177,43.399549255099544,25.2019396835683
1.0,25.094233842449995,43.15703765340033,25.088093074352535
1.02,24.982500061634624,42.920684211467474,24.977179043895845
1.04,24.873622181425795,42.6904341845602,24.869156898711164
1.06,24.767556542244538,42.46620750411254,24.763981274638812
1.08,24.664263593714818,42.24790774909438,24.66160021270378
1.1,24.563688981148065,42.03544526451026,24.561962830495467
1.12,24.46576020781615,41.82869598046899,24.46501455451359
1.1400000000000001,24.370432966320696,41.62754930176065,24.370689636290265
1.16,24.277651353543895,41.431870889300484,24.278929711914582
1.18,24.187360259776913,41.24152892458456,24.189668851191556
1.2,24.09950163730565,41.05637384851624,24.10282829535563
1.22,24.014005377053277,40.87625168902485,24.018326482256867
1.24,23.930802436526523,40.701006862807255,23.936083857620986
1.26,23.84981554083898,40.53047809897992,23.856022414291342
1.28,23.770953941953074,40.36449987995566,23.778070066466007
1.3,23.694149791148753,40.202913178095095,23.70214311767985
1.32,23.619331347616193,40.045556680779775,23.628158686884216
1.34,23.54643016989208,39.89226058435251,23.556033919010222
1.36,23.47537775973971,39.74285954569776,23.48568630056714
1.3800000000000001,23.406107384638748,39.597199655787065,23.41703785269739
1.4000000000000001,23.338544104841567,39.455118756090584,23.350013163886697
1.42,23.272614005965472,39.316459268968366,23.284541264725117
1.44,23.20823740972178,39.181062045792814,23.220551816146674
1.46,23.14533844900358,39.048773208915584,23.157985688553637
1.48,23.083862994042214,38.91945235730249,23.096768371341494
1.5,23.02375326095652,38.79295691517044,23.03683147821657
1.52,22.964946590638633,38.66915769672038,22.97811052545702
1.54,22.907373784263875,38.5479194406386,22.920548499454004
1.56,22.85096901935292,38.4291100065971,22.864097302098013
1.58,22.79567087748024,38.312604664126376,22.80870237831105
1.6,22.74142263070309,38.19828525335088,22.7543120659927
1.62,22.688170926605036,38.08603417444362,22.700868069869404
1.6400000000000001,22.63586159143816,37.975744188447756,22.648322554058176
1.6600000000000001,22.584448037960303,37.8673021577478,22.596624625597876
1.68,22.53388138122779,37.76060270186423,22.545729617853105
1.7,22.48411364877852,37.65554779302899,22.49559603389578
1.72,22.435089332895945,37.55204868667225,22.44618942936302
1.74,22.38677156361446,37.45001950592849,22.397462970899706
1.76,22.339121763275962,37.34938814957738,22.349394431048758
1.78,22.29210267548583,37.250078835227725,22.30195149939934
1.8,22.245684721049116,37.152014083357,22.255103403501888
1.82,22.199844166082038,37.05512723956159,22.208818553766157
1.84,22.15454022284081,36.95936066741624,22.16307665511052
1.86,22.109740024811416,36.86465734384064,22.117858298089846
1.8800000000000001,22.065419749220798,36.77096341928154,22.073145179218617
1.9000000000000001,22.021560930096737,36.67823482122072,22.028918213789375
1.92,21.978145226538917,36.58642392578743,21.985153298176776
1.94,21.935151742521935,36.49548349151772,21.941827510860158
1.96,21.892550737889717,36.40536587321285,21.898923347455742
1.98,21.850315814602006,36.31602569512227,21.85641712813496
2.0,21.8084456181615,36.22743810275244,21.814295932880057
2.02,21.766929523803462,36.13957714640508,21.772534114832382
2.04,21.725756812905036,36.05241964817209,21.731117118827452
2.06,21.684917099474387,35.965946923190565,21.69003847534017
2.08,21.644386080012566,35.880128514492824,21.64929636246999
2.1,21.60414964710248,35.794944350311674,21.608878051413328
2.12,21.564211958762595,35.71037901493694,21.568771622897447
2.14,21.524583836204243,35.62641454509185,21.528963336138236
2.16,21.48524967457189,35.54302327668387,21.489445360960854
2.18,21.446196902636597,35.46019052461976,21.45021603971954
2.2,21.407422642058695,35.37790136768678,21.41126833274463
2.22,21.36892223746427,35.296151749241474,21.372604897643352
2.24,21.330705478824893,35.21494535766869,21.33421829249743
2.2600000000000002,21.292775365414027,35.13427604985145,21.29610439897404
2.2800000000000002,21.25511952140984,35.05413926952158,21.25826698809974
2.3000000000000003,21.217735503318526,34.97452784354663,21.22069541771466
2.32,21.18063097605027,34.89544552044672,21.183397394026205
2.34,21.14380329062711,34.81688419048462,21.14636593252628
2.36,21.10724114012239,34.738836369145325,21.10960225252482
2.38,21.070944585825504,34.66130397025376,21.073107304008026
2.4,21.03490485642775,34.584283147460106,21.03688089471638
2.42,20.999124366592895,34.50778283742098,21.000929185662763
2.44,20.963607247270026,34.431811165606696,20.9652537933417
2.46,20.928353567365534,34.35637029389374,20.92985177835978
2.48,20.893353585397747,34.281459100577734,20.8947246290077
2.5,20.8585993959063,34.20707551802844,20.859880431330087
2.52,20.82409961208508,34.133213221221375,20.825303980436132
2.54,20.789843407155853,34.05986820493404,20.7909892693543
2.56,20.755823890840183,33.9870356100424,20.756929228864458
2.58,20.72205042871627,33.914718462196035,20.72313105701716
2.6,20.688516133327646,33.842903548840134,20.68957970386469
2.62,20.655216359575245,33.77158872535142,20.656277488338006
2.64,20.622154656076287,33.700770454954096,20.62322030787501
2.66,20.589327211328218,33.63044225064343,20.5904019944739
2.68,20.55672949059134,33.560604023262066,20.557829164391947
2.7,20.524357974045117,33.49124963754428,20.525491657865075
2.72,20.492206814158116,33.42237182704713,20.49338466095918
2.74,20.46027031064901,33.35396660570767,20.461507989456646
2.7600000000000002,20.428538381876585,33.286013252235385,20.429851395379373
2.7800000000000002,20.39701413212667,33.21851505107986,20.39840272390366
2.8000000000000003,20.365701378757176,33.15146630739007,20.367167471543983
2.82,20.33460243093392,33.0848735080215,20.336154026442408
2.84,20.30372432298647,33.01874228829513,20.305365686630967
2.86,20.273063026303248,32.95306196569497,20.27479405836225
2.88,20.242622629738975,32.88783224036651,20.244439600589892
2.9,20.21240215140324,32.823055515648946,20.214303648556147
