time,uav1_2_fused_error,uav1_3_fused_error,uav2_3_fused_error
0.0,0.01142582797166579,0.02310585848463517,0.011827480592016833
0.02,0.03188894296910287,0.06366618751204248,0.032202616572220726
0.04,0.06015071753051444,0.118863973559634,0.05951598981559776
0.06,0.09468975137070385,0.18658302843119684,0.09322412136103359
0.08,0.13440922834190053,0.2648719772519304,0.1317070177579171
0.1,0.17903782671472931,0.3514520659931829,0.17419163823826767
0.12,0.22812174495422394,0.4441464054607895,0.22013394514227946
0.14,0.27927393562237585,0.5412928929598357,0.2683320544882617
0.16,0.33239044412166624,0.6413549622006899,0.31821902942249347
0.18,0.3865356664011116,0.7431212493233755,0.36936392076331265
0.2,0.44116120581921336,0.8446370261091048,0.42061092309256237
0.22,0.4950573330713827,0.9443306702519794,0.4709189152653768
0.24,0.5487138084770754,1.0424580646868085,0.5201825821926268
0.26,0.6015251564061774,1.1375139221375221,0.5687897920064668
0.28,0.6495637432994368,1.2263179352455358,0.6154167153965362
0.3,0.6922368467087655,1.3078774052893816,0.658804705765573
0.32,0.7296878240720794,1.3820254937410092,0.6989389673866758
0.34,0.7653631371162128,1.4508870956712963,0.7348442868569556
0.36,0.7954566118981536,1.511355304450579,0.7663758347419445
0.38,0.8167889516129505,1.5608161645612622,0.7940641154984032
0.4,0.833860921245189,1.6023000594684476,0.8169198119549209
0.42,0.846754252645632,1.6360831300850127,0.836709371330197
0.44,0.8559658248864814,1.6639351288008315,0.8536975210872253
0.46,0.8608523943106527,1.6850404806345751,0.8694929428006065
0.48,0.8616072949959809,1.699838946488246,0.8814845726444087
0.5,0.8613345425109963,1.7112647083035823,0.889484773694966
0.52,0.863422402721242,1.7222110174222842,0.894905141982899
0.54,0.8723835700526331,1.7381802188351063,0.8977526348580308
0.56,0.8838313186912584,1.7543215228640154,0.8987385887438778
0.58,0.8957031334467497,1.7671780806045625,0.8987784726549702
0.6,0.9030023360627738,1.7720674859634902,0.8972536396740666
0.62,0.9071977118173735,1.7703959629996315,0.8942100953277271
0.64,0.9072572795389755,1.7630359158240103,0.8896161561630757
0.66,0.9063465841264751,1.754394600182022,0.8839829980802699
0.68,0.9031948862389606,1.7441521460890508,0.8759892464566629
0.7000000000000001,0.9023922724309003,1.7354477561706365,0.8680944875167207
0.72,0.8983418890745818,1.7231551660433564,0.861147581512848
0.74,0.8887234021040749,1.7054258991980324,0.8540642958735492
0.76,0.872708137876791,1.682167437247782,0.8465979384845984
0.78,0.8554339996883111,1.6580551735208728,0.838134161441825
0.8,0.8404793761124303,1.6346790237534579,0.8290865934811568
0.8200000000000001,0.8286525388530461,1.6124161793328216,0.8186435676826789
0.84,0.8192208178120651,1.5925455974745293,0.8061813581150309
0.86,0.8082593312166247,1.571734917066856,0.7939366719851743
0.88,0.797368884565281,1.5502940834647094,0.7820355224515059
0.9,0.7882482709993741,1.52951721791869,0.7699914604311001
0.92,0.7825130655656343,1.5108288566413675,0.7583683156888748
0.9400000000000001,0.7736143366375456,1.489379529539924,0.7489679628117011
0.96,0.7633453453802603,1.4672800092849505,0.74026520421022
0.98,0.7452623203582792,1.4408580228881562,0.7318900883096259
1.0,0.7219845265571693,1.4113434929542021,0.7237516159808816
1.02,0.6991624651370127,1.3850152567237963,0.7144989910740206
1.04,0.6762535933019352,1.358868745825922,0.7048735937729842
1.06,0.6555621723148343,1.3335790333305817,0.695449874152955
1.08,0.636650670398561,1.3100418121862696,0.6844893396408787
1.1,0.6154449281955997,1.2836275348329955,0.6728027596834344
1.12,0.5941096192499937,1.256247961174346,0.6604418463871171
1.1400000000000001,0.5759098028864923,1.2327690048353137,0.6479348985592249
1.16,0.5581097829129118,1.2100890609568793,0.6351276903351839
1.18,0.5408389639793748,1.1879284945497102,0.6229447114220928
1.2,0.5247430690286221,1.16565863316812,0.6098717090855946
1.22,0.5115811458147019,1.1433789144545619,0.5957098231212854
1.24,0.5004401377223376,1.1211153163273742,0.5825655235138361
1.26,0.4953808440478508,1.1035961995631398,0.5693187383308548
1.28,0.49370335420285033,1.0881578177268536,0.5586533415682378
