time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.014429878993754126,0.033295228685749106,0.039221982909886675,0.016531317221821502,0.02027428686786922,0.03801937110289246,0.03046830868070644,0.027740315985614494,0.03139398385545177,0.024719530150960567
0.02,0.04135712142841552,0.09036933568623046,0.11223489429006726,0.05045065680815436,0.05675907662023351,0.10602434486933685,0.07513093327372306,0.07176167550711858,0.08487352371119755,0.07146214967210489
0.04,0.07912805700746002,0.16807933493845073,0.21163214178678727,0.09514509073955081,0.1066643987310551,0.19998417165943985,0.13690240617029664,0.1322056975319724,0.15835287767046025,0.13555133628824398
0.06,0.125495565897143,0.2628728373731417,0.3315047084221608,0.14834101125687088,0.16792853067109292,0.31505439148692116,0.21207683750439557,0.2074799508502875,0.2486368417406033,0.21293867460230131
0.08,0.17870118956097109,0.3710067528451719,0.4673184826019779,0.20796331658254064,0.23815668835201678,0.44694614544363254,0.2992883042412287,0.29437677857244116,0.3521452104003946,0.29947832698583693
0.1,0.23736157106202066,0.4891606949926615,0.6152292683997042,0.2729280987880886,0.314977515225814,0.5911405492072522,0.39571884195198737,0.3901125706878354,0.4653520147614342,0.39191032930021086
0.12,0.29928882812852803,0.614485883128846,0.7712879093549135,0.3421639762555819,0.39654776583927615,0.7439125295217162,0.4979367656665786,0.49146675184652916,0.5852429196330774,0.4877279009710752
0.14,0.3631522455822874,0.743637965188269,0.930806598742328,0.4134730345220978,0.48181603544244483,0.9012277616886506,0.6045189034990168,0.5960437376306745,0.7084944800089306,0.583340893073178
0.16,0.4271568292568992,0.8733726303035778,1.0900514776909587,0.485454811120719,0.5678623246533132,1.0584082278735196,0.7120875857064798,0.7014361223677168,0.832117923997391,0.6791833633466876
0.18,0.4893351134157656,1.0000376396745958,1.2453958008875672,0.5556540756193015,0.6521559764456802,1.2117600737467369,0.8181221873808948,0.8058858964447494,0.9539328041041641,0.772904281203236
0.2,0.5479370133773614,1.120602757256999,1.3932753933918844,0.6222241788212145,0.7335411983999883,1.3599808552849426,0.9207489983043745,0.9077594026992225,1.0719141132601506,0.8643735274323022
0.22,0.6022131019107746,1.2324941189436414,1.531356865609199,0.6840360604344253,0.8101111165752221,1.4995574271000869,1.0182376672790594,1.0046850814855037,1.1839556855326576,0.9539707850653885
0.24,0.6511996293715815,1.3357553204979251,1.658449359175079,0.7403801576835946,0.8806420334716758,1.629207579347655,1.1090919705660158,1.0968885423055745,1.2891408770514259,1.0373395276389332
0.26,0.6954745415803872,1.4269640083907664,1.7706063057763228,0.7882274722823954,0.9444806165198876,1.7480288034061118,1.192659164640702,1.182598791235002,1.3871528918413727,1.1131556179061037
0.28,0.7342433732591398,1.5065945169239072,1.8679721994547205,0.8289170817488134,1.0014500060038538,1.8552717768570666,1.2688836232270033,1.2604994046947533,1.4761888227234585,1.1805970515248305
0.3,0.7685128457989083,1.57537280867229,1.9527871627912672,0.8648313905612866,1.049571735703718,1.946701108286212,1.3352414533785952,1.3294675806527028,1.5564861822992084,1.238106436982512
0.32,0.7941700310657384,1.6300368688560678,2.0205143425936942,0.8936219019959013,1.0887915426172252,2.022065571802967,1.3907008956000688,1.3879875580853056,1.6255572233371274,1.2877674894389224
0.34,0.8164688662574887,1.6793482924155914,2.081004322157693,0.9222235533471816,1.1195188414321315,2.081498566344845,1.4350574901048267,1.4343443846490458,1.6825611154823452,1.3300823927054488
0.36,0.8330046232058751,1.7176407084612517,2.127955472295154,0.9446930937784959,1.14402172800406,2.12845366342852,1.471427498255194,1.4694636960079166,1.7260477135954084,1.3618842564651379
0.38,0.8435852472010078,1.7439434238382805,2.1597494109799293,0.9606408542234336,1.162685396229321,2.1635961181891874,1.499642691445439,1.494382932414283,1.7546827902837323,1.387353396615265
0.4,0.8512259283610104,1.76002231384637,2.179001467480306,0.9705332149204801,1.1718606592318668,2.18240421778641,1.515888080866699,1.5096944986135132,1.7735910897392797,1.4010168846985351
0.42,0.8550954231214843,1.769669003462788,2.1900206546825953,0.9781837167887336,1.172376661225257,2.1874235045956865,1.5227871558199455,1.5145327028564586,1.7801092783923385,1.40659854905641
0.44,0.855769571722198,1.7716642092897525,2.190048871757004,0.9808887843916462,1.1713938266094717,2.1882922558298694,1.5266040030697765,1.5111455725820173,1.7759692506483145,1.4112433476753883
0.46,0.8568987311051629,1.7691300031130504,2.1849773268273354,0.9810842413340155,1.1684581692949967,2.1849734076715546,1.5270502159038486,1.5032656436682599,1.7661922662584404,1.4053994763035076
0.48,0.8543393430932961,1.7604628929052135,2.173842879261802,0.9798202349237266,1.162340321023648,2.1730140876624593,1.5210780670745012,1.4903004045999246,1.7484737329833582,1.3973218357208905
0.5,0.8509219279619967,1.7482337224699183,2.158907341369075,0.9766471438935245,1.1497954656178844,2.1522277848028875,1.5088299613197789,1.4728819360039662,1.72327554632078,1.38293097277881
0.52,0.8453606914170558,1.7292630089732595,2.1367941330419713,0.9715955262280315,1.134208315863748,2.125366409778159,1.4924184598355725,1.4485303223505313,1.6919393486853764,1.362510594997263
0.54,0.83507167493495,1.6991750615583092,2.1013667182617897,0.9582935732571454,1.1171203925732893,2.0952269483740604,1.4735000087414458,1.418518733011134,1.6552618149817069,1.3305476369292677
0.56,0.8260555325862967,1.6687950676992733,2.0634419345297172,0.9457104513762092,1.0969984853437835,2.0576275871256287,1.4493969972676788,1.3842898362084437,1.6140476995214055,1.292499667893835
0.58,0.8127511806811271,1.6297526467062313,2.015112381296896,0.9268662210212767,1.0765696638946165,2.0164347312963264,1.422985887394773,1.3482079973680319,1.5711037481160768,1.2587277178491028
0.6,0.8004707825534507,1.5922186686063409,1.968549496508308,0.9102016098996032,1.0542819551395646,1.9715977637531383,1.3936870371931216,1.3113672271076533,1.5279005364949245,1.2334820117611731
0.62,0.7861251779829344,1.5527199626126131,1.9211398175052152,0.8929411679559511,1.0310823115039562,1.927844027034104,1.363711095461518,1.2763666468517276,1.4882321467416397,1.2080179230958987
0.64,0.7704992839146325,1.5111787731461466,1.872288988307718,0.8738249685711905,1.0030647799522254,1.879562161522657,1.3317820969479381,1.24149598772971,1.4471873665536403,1.1766878411228643
0.66,0.7533837631623465,1.4683366038472612,1.819819805978084,0.8528288227728864,0.969216664569604,1.8243728717695802,1.2951800013967283,1.206864462002201,1.4093667971172197,1.148581394996967
0.68,0.7386962988082185,1.4257201239081103,1.7646176518001575,0.8272794347658818,0.9344510417462687,1.7673168211198376,1.2581436904826582,1.1728279764007874,1.37223222978556,1.1241424773818565
0.7000000000000001,0.7257221431100774,1.3820950626068307,1.7063767016691191,0.7969098702286052,0.8966918845063282,1.7075778427254762,1.2181490154794195,1.1368129640769848,1.3335559299212383,1.1028634462361788
0.72,0.712343177234148,1.3370746480494062,1.647067305618185,0.764181351504959,0.8585731270311245,1.6483977863811135,1.178715684561604,1.1000338554693367,1.2934322482780896,1.0824319578756223
0.74,0.69950169619848,1.2924381492378882,1.5883536200119155,0.7300555055911327,0.8187971449806979,1.588231415481954,1.1374761488553893,1.064062662996747,1.2559528340129944,1.0596307669326888
0.76,0.6865417899582599,1.2493208281843495,1.531531294690227,0.6969707402816109,0.7812511811812497,1.5308946362585218,1.0983250885322278,1.0281728663408765,1.2187470750805178,1.034521963887762
0.78,0.6726598292315218,1.2083562968422006,1.4781034035590925,0.6670909075583052,0.7481273748061945,1.4777016491089192,1.0613613979447143,0.9948403932420573,1.1837019793900614,1.01063727886515
0.8,0.6577820940611322,1.1693895296132346,1.4280848331465725,0.640181651966785,0.7149700122628249,1.4238217493882348,1.0225811756005696,0.9637641274830103,1.1481904062365396,0.9837431094300356
0.8200000000000001,0.6421937060590132,1.1308915417263135,1.379147616588129,0.6134323406505239,0.6863462876815818,1.3749860662270843,0.9870652277993862,0.9336583247731502,1.1122553239620656,0.9541347933432481
0.84,0.6255814900375182,1.0940225297877884,1.333280125960742,0.5899083109569766,0.6587406292275594,1.32685080633619,0.9527526249937626,0.9042601827081606,1.0756545661270953,0.9272103391997594
0.86,0.6099717356672046,1.0599735322991706,1.2920179141267292,0.5696737792981492,0.6309449470959924,1.280657785703407,0.9194843340162236,0.8743010360881429,1.0399880136453243,0.9023732279851882
0.88,0.5939045269949984,1.0270451794341708,1.2527713199611779,0.550734616809141,0.6052362068565731,1.2378633813010804,0.8894418155061398,0.8432226281720697,1.0046347950374745,0.8764134015542563
0.9,0.5790935709857307,0.9955898158946918,1.2151101117719594,0.5329754084520529,0.5803551366452877,1.1978230804053744,0.8625700367039446,0.813580106994752,0.9708277977850925,0.8505207571749522
0.92,0.5650111535613264,0.9638429688930026,1.1767352657765175,0.5141799943623964,0.5582703695684132,1.1619161691305315,0.8392306259795307,0.7854985144843517,0.9393422126847989,0.828332391233004
0.9400000000000001,0.5517954001564701,0.9326802409614784,1.138334685458049,0.49415864725789904,0.5382501859776843,1.1293443909544048,0.8173794936094246,0.7597729013034791,0.9128194222584362,0.8090150866367155
0.96,0.5395254187419136,0.9017842212323006,1.0989567878458695,0.47145085297365863,0.5195687717006197,1.0981961902116473,0.795892006141711,0.7374048556298151,0.8907687539283646,0.7906879464142251
0.98,0.5288400374392443,0.8722659366864481,1.0609989105921818,0.44904098695923816,0.5017043068120556,1.0693738357127927,0.7753453252103881,0.7171941874699048,0.87182107630832,0.776050826239935
1.0,0.5173068008026543,0.8425376700684866,1.023161079090425,0.4253867479237925,0.48583413595017416,1.0429350238254627,0.7553887509406136,0.6979958830451175,0.8526459112653249,0.7593492496562566
1.02,0.5055646658468833,0.8144512746499563,0.9873322585890021,0.4035806957313836,0.46906279077459195,1.0146506198614644,0.7342958779795256,0.6796772586133246,0.83380641144993,0.7440743702941532
1.04,0.4944190206696201,0.7892744393673744,0.9547839342247522,0.38423590784517714,0.4510700909427642,0.9857270965029826,0.7137490236582341,0.662092326058736,0.815656295340387,0.7304250579776719
1.06,0.48459995241060727,0.7660697447074182,0.9238226747384349,0.36567608700063114,0.43311812994506516,0.9569741962686364,0.6932347190330949,0.6459241776521013,0.797276431205586,0.7197311478445069
1.08,0.47564868270946004,0.7443437691817891,0.8943873598249193,0.3479951575619739,0.41575741741071703,0.9294674849827252,0.6733180333205848,0.6303277881810643,0.7800995545256216,0.7097353566629296
1.1,0.468412028380974,0.7238646724426739,0.866289309772248,0.3306449532581208,0.39848759488439467,0.9033131785841017,0.6542899967993037,0.6152810820609956,0.7642224758961237,0.7026946254714165
1.12,0.4628442334554708,0.705390566340102,0.8403997043183062,0.3137161533136909,0.38181210460302695,0.877951205644323,0.6357256951958523,0.6008776617018107,0.7485662320716087,0.6947443100785101
1.1400000000000001,0.4582694820632635,0.688164818548543,0.8148699448589013,0.29709874355101734,0.36559822750217497,0.8538415679490815,0.6180582398999095,0.5858321385950465,0.7326013780647196,0.68532331245934
1.16,0.455113489073982,0.6718703076409513,0.7897893934206893,0.28091623256700105,0.35037109083712076,0.8310846226801607,0.6016156263628187,0.5704698502023375,0.7153986702313174,0.6753951357916708
1.18,0.45213476096861693,0.6550167824897429,0.7640676956551182,0.2641147749503934,0.33707058246392946,0.8097438020085908,0.5860943675228183,0.555188950943984,0.6966387336264479,0.6662653176653957
1.2,0.44933494518269407,0.6399335249306285,0.7402243936108672,0.24905737407175887,0.3258566424981693,0.7910836154693524,0.5721071670794692,0.5387482982721745,0.6759048516753924,0.6553066034135286
1.22,0.4484841843233763,0.6277698996340013,0.7197963945488616,0.23607909624141746,0.3158085508893133,0.7729742935094621,0.558396796068434,0.5221801149735404,0.6549462280822015,0.644025001599357
1.24,0.4489591932539421,0.6163082992788427,0.7003455613953221,0.22350061426084536,0.3059843280443934,0.7551760723425042,0.5444552733783722,0.5063223992165852,0.6351101739958338,0.6328442666776332
1.26,0.4503992797537113,0.6065405575730513,0.6831862918318291,0.21248171585731426,0.29543370478817627,0.7356279682150184,0.5297015732799455,0.4909694247706154,0.6172249098708071,0.6244577890400302
1.28,0.4525715232684508,0.5987578954914962,0.6689856322209862,0.20257182999339238,0.284915850778953,0.7170368421051073,0.5152912725480779,0.4772062111337331,0.60109536593383,0.6204091987085384
1.3,0.4548463204153667,0.5928125816133617,0.6577209801027395,0.1943427374918562,0.2758684759947859,0.7014209188872027,0.5023506900955566,0.46463951438806217,0.586977142487526,0.6182112840036983
1.32,0.45734404086707564,0.5871166908395411,0.6481550239280616,0.18687178767894497,0.26849504936772617,0.6878848879392757,0.490173646103748,0.4529639124681798,0.5737755800135942,0.6168005293469564
1.34,0.4596570693044355,0.5825824284457387,0.6401578310083006,0.18110310235694185,0.26146290240111764,0.6761476347382727,0.4786930632572814,0.44179650285454913,0.5619259522918949,0.6144244058103205
1.36,0.46130831827484675,0.5784008468628953,0.6338990480157831,0.17652070401858838,0.25517638533695647,0.6659568323095381,0.468559974075075,0.43269502905841417,0.5527935122403943,0.6099697504922752
1.3800000000000001,0.46170430036825927,0.5737593183979457,0.6278864993307561,0.17296668378652105,0.24868846477331302,0.6552804551609086,0.45872402053742534,0.4255888012959568,0.5450197482680859,0.6036203363032976
1.4000000000000001,0.46106566293042983,0.56878778686003,0.6212840385759355,0.1695234695286138,0.24370386591548715,0.6454545918835868,0.450253758444588,0.41845238781528993,0.5364247353788519,0.597456232552936
1.42,0.4593665263040812,0.5637443970340459,0.615523442940863,0.1679152175206654,0.2391265450376834,0.6362657544061943,0.442378835199725,0.4110108506990345,0.5274550656407535,0.5900066480821554
1.44,0.4565156340977644,0.5584571240914928,0.610465481203358,0.16789817084189068,0.23521825096495108,0.6265791576216426,0.43464202097524324,0.4032961391560679,0.5177991189915947,0.5833442035882945
1.46,0.452618309275836,0.552711028300159,0.6058895395620237,0.1679807300207285,0.2318974473622489,0.6179449881500102,0.42730566366281175,0.39563699610302905,0.5089219595160459,0.5737668837947548
1.48,0.4478787833601052,0.546209469918011,0.6003412383000966,0.16850017358311467,0.2300575040573849,0.610801984574268,0.421578895476731,0.3894795541012361,0.500591245466952,0.5635351218902683
1.5,0.44298622355997247,0.5397552000331506,0.5945064178274213,0.16960423927962287,0.2284049108539114,0.604896848352285,0.417333447633458,0.3846142852905735,0.4923535370394698,0.5535929403527419
1.52,0.43849907824512957,0.5330023245043152,0.5883007304034958,0.17075265260738826,0.22725459111280685,0.6013195554354948,0.4155217426333332,0.3809954847814278,0.4851943935193942,0.5438598021638826
1.54,0.43373041037203913,0.526078109206893,0.5819703881979733,0.17118986758214141,0.22654431598870886,0.597954374743745,0.41430041602256157,0.3775705470031058,0.4788539608988902,0.5336883861773091
1.56,0.4286610642785816,0.5204518308593687,0.5772486994589282,0.17362578560399355,0.22542622430233514,0.5937930514999556,0.4126682657909414,0.3738076166205911,0.47334931851310535,0.5213560227617511
1.58,0.42384186537591234,0.5154685710242344,0.5728340127871029,0.1765060648916819,0.22489063161510955,0.5894438714267083,0.4117629934181172,0.37025740170100757,0.4676347784154793,0.50773194258723
1.6,0.4190831543484622,0.5102357239061949,0.5681171364232215,0.1792418239567306,0.2251909035486492,0.5848821622953376,0.41106924621446567,0.3669043897295642,0.46221217152200844,0.49440693241147743
1.62,0.41382179792005264,0.505071762203369,0.5621226733301548,0.1810687150988091,0.22579121562253343,0.5807179616210588,0.41080710111330815,0.36292420294335354,0.4568959009560669,0.4805756148773526
1.6400000000000001,0.40916610804415576,0.5005539576668383,0.5571675556195387,0.18397615287201682,0.22706153320844752,0.577051722483716,0.4109796647393231,0.3591182888136277,0.4522271690160148,0.46913969779855763
1.6600000000000001,0.4045914559684199,0.496305836888708,0.5525166972444835,0.1870529746800308,0.22866183540407584,0.5729204209167509,0.41061231862267644,0.3556293688002941,0.44898801236712516,0.45976044081720974
1.68,0.40019957165934766,0.49231044255936024,0.5476051325047171,0.18988670250909473,0.23052064425836216,0.5685804691042654,0.4096663861092809,0.35286238984424845,0.44689205584050434,0.45103130470685254
1.7,0.39551065582140105,0.48696564470362963,0.5409965862868209,0.19104625666873798,0.2318586207789388,0.5638956583656713,0.408479267640226,0.35120584735908517,0.44584193577761505,0.44285263672938424
1.72,0.38943191020653506,0.4806577810257695,0.5329262472080225,0.1914851137481871,0.23216829100259728,0.5599372467813524,0.40776113070970466,0.34985256718184826,0.4457531585767863,0.4340745417330671
