time,uav2_fused_error,uav3_fused_error,uav4_fused_error,uav5_fused_error,uav6_fused_error
0.0,19.267868773944443,18.910632795849583,22.590967652458463,15.971184698920947,16.773386695630624
0.02,18.17703287291228,21.529097964955337,18.007811636269665,20.209395962798684,29.00216048996772
0.04,17.698664943364474,22.339836510733544,14.939981870926102,21.282893639470213,33.49444747464234
0.06,17.488671447822238,22.180499050423663,12.888274710441467,21.107229168595385,34.2976630467637
0.08,17.391713278062547,21.606938530868558,11.511107987357018,20.476374109254884,33.71110596180136
0.1,17.340172214338995,20.92626325403094,10.582727828003762,19.729643090795683,32.74336988491398
0.12,17.300052265111724,20.274137414573,9.957114333797596,19.02399605723551,31.79792492375873
0.14,17.260782453926836,19.715705259564153,9.532601430573,18.42677958854425,31.00920188688257
0.16,17.2200820415918,19.261288071230346,9.247607710380432,17.94655064679388,30.389144976906902
0.18,17.17681032128604,18.904633908410837,9.05078430137957,17.568403366300092,29.924475565117742
0.2,17.132378847109255,18.62433580171598,8.91537676837069,17.267665562360495,29.573298269278023
0.22,17.08771852455196,18.410778521540436,8.819095221607462,17.03718510957496,29.313264996898866
0.24,17.045852009203024,18.24720442962731,8.74958805868388,16.857989714737293,29.108295928982447
0.26,17.001246746822517,18.118351738398495,8.702932960564873,16.717315319758804,28.95246848206636
0.28,16.947532992625675,18.016263843351506,8.667693277847162,16.607399356045203,28.832048790515994
0.3,16.89589348714654,17.933412184390907,8.636975653778133,16.50554573278599,28.728983484962896
0.32,16.841069644142568,17.86339445891228,8.615909036383346,16.420770903033635,28.642964645101102
0.34,16.784724561445053,17.800646191694426,8.603223119623932,16.34731087524474,28.57470894608592
0.36,16.726561108133545,17.74439895238547,8.594213439844319,16.27844705224376,28.517402296233517
0.38,16.67087154695277,17.695733009711386,8.582540770293834,16.21411352206071,28.464953229270627
0.4,16.61413376255059,17.65002625387118,8.574504669436019,16.157510479323822,28.41934961753499
0.42,16.546904248310433,17.606740731403907,8.567005579210772,16.094537743849617,28.379472884188807
0.44,16.4742033951989,17.563024681883586,8.563589699055001,16.044647784335005,28.336956372884462
0.46,16.40157503619246,17.521580058278406,8.558263274797671,15.985906550776866,28.309329296252983
0.48,16.32947140348877,17.47658322379639,8.555566421540828,15.929306188687,28.275945551968267
0.5,16.261874794307374,17.428699978095068,8.55523244512133,15.879855696325736,28.244645968622574
0.52,16.198809806331205,17.385118782064612,8.554238605458806,15.834945197768974,28.22159766935296
0.54,16.124931737006257,17.339008015241333,8.553213272359825,15.78370465248875,28.198131620973783
0.56,16.047064407191776,17.30003601945599,8.55547267091472,15.728674003872353,28.177085442422115
0.58,15.96559916328311,17.253788377044653,8.553675846293418,15.676584838692587,28.15981675329842
0.6,15.881925238650616,17.20205302811919,8.552807882149635,15.619805510758262,28.144681648937325
0.62,15.794298093155188,17.152035377445998,8.55617938537642,15.561528549529584,28.135132286246115
0.64,15.703169809080471,17.101099536375962,8.553096916225838,15.514021760137762,28.124132727021017
0.66,15.614594865990641,17.048344060226775,8.554234388067085,15.461852576997533,28.11445613244513
0.68,15.525342112574053,16.99534707066407,8.556788844248393,15.409227106549496,28.10739924647739
0.7000000000000001,15.439643808187874,16.940411225540572,8.556342175652338,15.353951143809812,28.106124055643228
0.72,15.3533418207271,16.88524638514637,8.55904969874833,15.298508942223398,28.10490865933063
0.74,15.268244801427445,16.8297649457303,8.559636596026118,15.248634603551631,28.10368041865548
0.76,15.179706755804846,16.776859898468476,8.558746045354582,15.192357720160711,28.099864862481056
0.78,15.090808976085341,16.72391319943631,8.559679368374676,15.14313367912883,28.099176906376258
0.8,14.999500085221264,16.671417499332676,8.558889267522472,15.090018077661435,28.097007838866418
0.8200000000000001,14.908169817064802,16.622789086587286,8.555909563359148,15.04020697811463,28.098723051729937
