time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav3_4_fused_error
0.62,0.7974566971617065,1.6095221831999966,0.7079835603222651,0.8264157303391813,0.07552837028073577,0.8631513808689617
0.64,0.7891242289381533,1.5908556920661798,0.6986309524268118,0.8179196551278533,0.07545153837641226,0.855827958685455
0.66,0.7782082473864763,1.5689034411338503,0.6856411890531648,0.808518223970651,0.07577376748312467,0.8453096585091475
0.68,0.7676829047456257,1.5459217937143521,0.6734584196716652,0.798271384635275,0.07603140670086522,0.8357277052364482
0.7000000000000001,0.7554482615966144,1.5204514923511743,0.6596005285188092,0.786823027533854,0.07731193739062633,0.8232629938571318
0.72,0.740188429932711,1.4911449071526344,0.642347593036887,0.7747236206717174,0.07796276306325799,0.8106529073931549
0.74,0.7255456245636246,1.4623342549745657,0.626299710608358,0.7612983006827699,0.078416744516336,0.8013788160650448
0.76,0.7104622248896793,1.433607364748122,0.6100171574421093,0.7466090603068448,0.08063280016644668,0.7967027186011391
0.78,0.6949696073863971,1.4044201242412808,0.593873660962943,0.7305905157066155,0.08481083693107173,0.7949197715203359
0.8,0.6736944485234918,1.3708594391825817,0.5726226123663184,0.712788750735377,0.09108649938552846,0.7899483014639307
0.8200000000000001,0.6504411569188316,1.3351121647509745,0.549193539145592,0.6943585365766677,0.0978503344054348,0.783555511309649
0.84,0.6261699493575092,1.297710452495035,0.5247695371860067,0.6757639330719175,0.10326287570420764,0.7794225129541602
0.86,0.6013624652713375,1.2594720372168764,0.499729009033361,0.6566716295926309,0.10895442577133807,0.7742447509502143
0.88,0.5736664372149513,1.2187715403843677,0.4726467828340144,0.6363847171291486,0.11564799712035535,0.7672505271875727
0.9,0.5443182133739753,1.1768433456945184,0.4443487905018697,0.6147004656972563,0.12347397708227704,0.7625552915045626
0.92,0.5182733277851844,1.138360089964763,0.41892169979788685,0.5929610094130358,0.13202971234225702,0.758256199371669
0.9400000000000001,0.49686586275526745,1.1050715913523368,0.39838852909061956,0.5731995810163746,0.1390369969739338,0.752408927410225
0.96,0.48008277517605535,1.0766529399862872,0.3835120130018717,0.5557112336328612,0.14314009849384798,0.7451431391317727
0.98,0.46542111372199646,1.0506232069182204,0.37133842962456776,0.5399432298582044,0.1455887865519027,0.7355378901829795
1.0,0.4555685287495261,1.0288677370887342,0.36335467135602784,0.5246139537583675,0.14639637227208113,0.7236829835286369
1.02,0.4469202624394346,1.0082489684089433,0.35670742389635746,0.5106553264538122,0.14692977472578356,0.7126196101236697
1.04,0.4365302352669003,0.9867484601031213,0.34805188836822926,0.49922759334001376,0.14554378387583655,0.7024031541859987
1.06,0.42724388462042234,0.9673121576348044,0.3407396136065053,0.48904296726706514,0.14340377449176506,0.6940435530163951
1.08,0.41796584883865817,0.94846367115715,0.33336166149975044,0.48053075051688915,0.1414468164291664,0.6852508996944523
1.1,0.40931224582913284,0.9309717713627609,0.3260118464276516,0.47247632729066474,0.13917184170716446,0.67834378949354
1.12,0.3992049305486471,0.9135764741055885,0.3173911676979604,0.4643735801615859,0.13893901168904607,0.6710486627840103
1.1400000000000001,0.38973897195175716,0.897136464173433,0.3086921827365148,0.4563080837566655,0.1384898656087025,0.6635672870170287
1.16,0.38092406053947175,0.8812658084882813,0.30053380040854766,0.4479810756633741,0.13860848517534266,0.6562124102847916
1.18,0.3710201609712853,0.8647150253058635,0.291552097200136,0.44025374993245225,0.13872985818153538,0.6488622764767609
1.2,0.3619097467248562,0.8489404560721057,0.2830724732704614,0.43293959095151413,0.13864844638049975,0.6429101027318973
1.22,0.351814585799057,0.8330427577969627,0.27406566048267056,0.42568825999989623,0.1384409505958544,0.6388396110054343
1.24,0.3427182019150831,0.8183666603360529,0.26559604694899497,0.4180260683340862,0.13996082180361602,0.6351607557154105
1.26,0.3339921968241089,0.805046533727914,0.25783237293875916,0.41055737682478766,0.1420160337079768,0.631926985741178
1.28,0.3261329761530428,0.7921982842044901,0.251047649752202,0.40419927077463386,0.14370058819737624,0.6271801745755942
1.3,0.3186087214546091,0.7796849504989992,0.24503147037824327,0.3988653324273433,0.14430518175500895,0.6194198335213321
1.32,0.30953471448975123,0.7663684579771715,0.2383278796875403,0.3939856260276877,0.14361693085320948,0.611612668871806
1.34,0.30194259306009297,0.7536599394204948,0.23293615292211298,0.3895482719284912,0.14206115502198563,0.6046902528557168
1.36,0.2943655037409561,0.7415927254099701,0.22678242458406236,0.38522928199533446,0.14101233012004427,0.5960663450325895
1.3800000000000001,0.28816369717876467,0.7301827889075607,0.2218261824831683,0.38084287804170386,0.13961715552158832,0.5857002632147388
1.4000000000000001,0.28212978495942603,0.718221214129612,0.2166151282273503,0.3763830655787854,0.13847951037093945,0.5746998265349527
1.42,0.2762037041160358,0.7058742319413837,0.2108392366373027,0.3714278591154764,0.13676463095079344,0.5649140619772467
1.44,0.2708981284680057,0.6948530948394723,0.20605174679227334,0.36628315400165506,0.13581399234202235,0.5550550049834279
1.46,0.26776954085104676,0.6857450412527437,0.203232882614399,0.36098317546319847,0.13476300544037909,0.5458027757013256
1.48,0.267021982567683,0.6788858886705542,0.2022401524614137,0.35617981870730775,0.1331664166780045,0.5348664051683045
1.5,0.2680293371249213,0.6737687613849115,0.2033703125465284,0.3522856935657805,0.13089626098937224,0.5254591521118591
1.52,0.27019386520155747,0.6699510620549014,0.20588183943669938,0.34875742857536657,0.12798216878405413,0.5157193366620293
1.54,0.2723750218027101,0.6668312657942255,0.20912555322044243,0.3453417727273564,0.1253623522313287,0.5050916939767877
1.56,0.27719176661786077,0.6652488462834086,0.21413663528565988,0.3425233847251698,0.12255396642789644,0.4935860142596251
1.58,0.2830634391789939,0.6646900734734732,0.219852683746105,0.34086817360367005,0.11926755197588951,0.48421175965330815
1.6,0.2886068485870085,0.6640042291633157,0.2252773894352594,0.3398633282090852,0.11613997889060616,0.47533663977756024
1.62,0.29330963114537023,0.6628334579935402,0.22931429023470576,0.33887099914177354,0.1131306298886916,0.4665665641548012
1.6400000000000001,0.29675029661409724,0.6610778903380424,0.23159720205833403,0.3382947201850874,0.1105748198920467,0.4595242533211479
1.6600000000000001,0.299164963725219,0.6591504304957618,0.23321557337457696,0.33742533183274165,0.10854867512869486,0.4535672848712913
1.68,0.30246696180538657,0.6576081521557251,0.23454027241372996,0.3361814164885419,0.10742427888249917,0.4494773791229581
1.7,0.3044159309108981,0.6551314204411108,0.23444348324655268,0.334522425214542,0.10814655165049125,0.446398901359226
1.72,0.30523997846158885,0.6518035082984547,0.23253296465076148,0.33274792919453494,0.10945630166380488,0.44489354297839206
1.74,0.30602458036249547,0.6486469874037966,0.2302040667548014,0.3306250189405188,0.11148138235796386,0.4439376659334314
1.76,0.30580959199629987,0.6447084342269187,0.22684650104608473,0.3283277019837866,0.11432165194401941,0.4439390265463402
1.78,0.3036971743892886,0.639599136547441,0.22172778389902917,0.32606723329718545,0.11696860568686696,0.44570708619233307
1.8,0.30065157261819475,0.6343346690677245,0.21579042114246666,0.32418104480350735,0.11962921682093061,0.44882973286244415
1.82,0.2973295647092352,0.6297635264547597,0.20925507343033958,0.32232129955257355,0.12232639392572968,0.4508807427292954
1.84,0.294175638213875,0.6259023540374454,0.20392830232311585,0.3207828082942027,0.12457269285648744,0.45306339925622435
1.86,0.2928778004706506,0.6229108072673372,0.2005247758037109,0.3190141815502458,0.12645621352245232,0.4552143781463358
1.8800000000000001,0.2903470448283537,0.6195989001822582,0.19758624321307092,0.3173762655722191,0.12785481723605574,0.4569905199787352
1.9000000000000001,0.28686936607057273,0.6154767615501173,0.19413320839858839,0.31535891935453897,0.12919036302997974,0.45861615175834164
1.92,0.2817064603005624,0.6099984224075645,0.18895511993782382,0.31340494204192426,0.13067985703681176,0.4609571617586771
1.94,0.2757539070466645,0.603279530864006,0.18301361174013517,0.31094453641981123,0.13284230715456546,0.46242298839024054
1.96,0.26855770747262,0.5958969431372536,0.17604023032316998,0.3078830764633957,0.13504867357367395,0.4634946211621133
1.98,0.26069483714226266,0.5878398055153908,0.16865873379300447,0.3036986356042214,0.13728984221557064,0.4638602561487577
2.0,0.25139778379605165,0.578143335066811,0.16014718005656456,0.29856481423112324,0.13945043746193292,0.4649849423845617
2.02,0.24215603739243305,0.567926266446526,0.15210962530721697,0.292939576766262,0.14202006081283144,0.4664403067263108
2.04,0.2329675815372486,0.557262700946711,0.1440553029644605,0.28717480049043265,0.1447922933484241,0.46749944332873306
2.06,0.22376936946509926,0.5465510114432011,0.1358350045072935,0.2810798330263845,0.1473682786491065,0.4681327914844619
2.08,0.21480124580187165,0.5358185032718624,0.12780122366430485,0.2747427665644244,0.14989056707760712,0.4682913992904205
2.1,0.20689936106076534,0.5253755271402787,0.1201328979126855,0.26816062834425847,0.152362697361503,0.4670503131848668
2.12,0.19989634337101408,0.5153745599285788,0.1134250741140021,0.26182164983626344,0.15453735737358812,0.4650770094724262
2.14,0.19362313822673402,0.5056946251285367,0.10709629497394829,0.255652499659984,0.1561627206318255,0.4636014486531155
2.16,0.18792010586865,0.4965532233445745,0.10177764122984258,0.24908065433459514,0.15768423860234995,0.4608986952349248
2.18,0.18340096328436967,0.48786121507568786,0.09689930223444121,0.2426788547008977,0.15879116918991737,0.45670282590980016
2.2,0.1790869166994372,0.4784757492662488,0.09172239602753379,0.2362347814354133,0.1598499719201178,0.4525137318236792
2.22,0.17416494911230065,0.4685669090609434,0.08633129943925452,0.22983680338464732,0.16060798985327931,0.44835406187156573
2.24,0.16970427570467322,0.4582391248084257,0.08068679765210854,0.2237471127711602,0.16143069198364607,0.444616722710542
2.2600000000000002,0.16371063240841427,0.4473314941547646,0.07386451567088054,0.2181654870913875,0.16215552933398314,0.44103179793315395
2.2800000000000002,0.15834056070195926,0.4369095702118279,0.06772382632588238,0.21272867540586368,0.16272840249320292,0.438024843400097
2.3000000000000003,0.1533693502281954,0.42767416513341605,0.06273889268126966,0.2075376548479811,0.16256430488492182,0.43538798334819084
2.32,0.1492724939147152,0.4195926455979403,0.05883113869554572,0.20249390783142893,0.16219074817779067,0.43203644093684695
2.34,0.14596370223903543,0.41236802116385074,0.05570738738228747,0.19803725304861208,0.16182084626809698,0.42733615753664506
2.36,0.14371770847947793,0.406230330046829,0.05416359568317246,0.19413782233742127,0.160621122476661,0.4233060521604738
2.38,0.1420277633541196,0.40116392699132347,0.053308451386844535,0.19077993830857196,0.15906991256674755,0.4186539285358095
2.4,0.14094929973713327,0.3970324874295876,0.053273204883699445,0.18824709021930272,0.157213239562848,0.41348922897894425
2.42,0.14105782438221412,0.3933823171641064,0.053573153151839255,0.18599852121128618,0.15499447594676102,0.40948728132857853
2.44,0.14065920502391202,0.38998247189817176,0.053228741394108534,0.18340263001343607,0.1526447975781339,0.40664937202157136
2.46,0.14044723160517056,0.38708599055835996,0.05333795836804383,0.1810582931309623,0.1520820157965213,0.40474272947056
2.48,0.1399952554956916,0.38352116208659315,0.05299151863155342,0.17866440657263527,0.1522954964184335,0.40394801656874224
2.5,0.13781679785562062,0.37941501823697826,0.05040961856001243,0.1766474292662934,0.1529151158659892,0.4036520856956555
2.52,0.13541403419727216,0.37537034427939037,0.04764565972846679,0.17543890618143926,0.1536054790268307,0.4034972920196831
2.54,0.13354233948542465,0.3722026367402757,0.0451671186584057,0.17437885138298043,0.15389342218347096,0.4039571031620665
2.56,0.13218659999043933,0.3696749619069081,0.04297449043803559,0.17349513037947392,0.15419525027531558,0.4035137245928566
2.58,0.13081297495351776,0.3672122911393955,0.041289128941814135,0.17219914659078625,0.15469707863734852,0.4026158341177389
2.6,0.1299960132884261,0.36429576960172727,0.03965866766836594,0.17072625063106134,0.15545165465854752,0.40147692794387296
2.62,0.12866196407396385,0.3613911130738137,0.03813687451163447,0.1689646353961017,0.15594656489040482,0.3995845897611604
2.64,0.12790572193607655,0.358315582402207,0.036719162933472896,0.1669616984698978,0.15602920266867387,0.3968566985938968
2.66,0.12777640886271158,0.3558548411092043,0.035998831675805795,0.16534073573607375,0.15597429152768624,0.3938711312487136
2.68,0.12808310498934322,0.354161587680177,0.036225562496734226,0.1636241329601959,0.15536602784423484,0.39125357699845675
2.7,0.12851941419534643,0.35250214024624554,0.036589543562959875,0.1623627809363393,0.1548392827217976,0.38979514908476764
2.72,0.12850204915559926,0.3502939460498897,0.037017217959891706,0.16082771828076164,0.15465182075673295,0.3875804341047236
2.74,0.12741136437371003,0.3473502247442258,0.03591672393170981,0.15927575477097006,0.1545574267505409,0.3856319305309936
2.7600000000000002,0.12607565368525328,0.3441627794334953,0.03414941733985517,0.1572645885109569,0.15473878744824235,0.3842465914038936
2.7800000000000002,0.1247877049046073,0.3409707540273767,0.032406582629615474,0.15515661686412538,0.15500177241791513,0.3829903576961588
2.8000000000000003,0.12337173613540375,0.3372247534063419,0.03133178501805867,0.152874272803666,0.15536563963107802,0.3824147057867047
2.82,0.12182915870610071,0.33305901392787185,0.02939587637036028,0.15076487966072144,0.1557984862508938,0.38196926142701776
2.84,0.12045775330903484,0.3289181508811757,0.027787132127080248,0.14878727426849475,0.15637671455335334,0.38176856904463924
2.86,0.11886358973006121,0.32471449709738975,0.026098526589982712,0.14726857816127625,0.15665442527035708,0.38217867549974954
2.88,0.11753806388333074,0.32069115288511657,0.025116978423472318,0.1451537831376433,0.15680331666407551,0.3820684015037966
2.9,0.11616930515508961,0.31653563503338505,0.024878759875966546,0.1426115929144562,0.1576568507818603,0.38196309185718774
2.92,0.11465074829053307,0.3121319923471777,0.02491513186971094,0.1405312672450925,0.15838884795426275,0.38019295358167654
2.94,0.11342031660250851,0.30847513815954336,0.025179043219602428,0.13835081223192597,0.15907893213178634,0.379176810962071
2.96,0.11254718881230086,0.3048874515128118,0.025594119124686364,0.1360131342977515,0.15940816637065905,0.37824321371065894
2.98,0.11208904814223802,0.30147086666006156,0.026096540760081173,0.13411900217220837,0.1592817879967275,0.37674446942436757
3.0,0.11126317431748405,0.2979326616923669,0.026863926613376898,0.1318020756635562,0.15964485950658103,0.3754639780592551
3.02,0.11068178791805633,0.29451261103774307,0.02744704745508295,0.12954113040592638,0.16029173418324225,0.374387284684783
3.04,0.1106369306046936,0.29131445034956616,0.0282176287511026,0.1276055362582502,0.16188489002999376,0.37329802252857164
3.06,0.1109140322652949,0.2878595744531964,0.029542847537868247,0.12542472040457056,0.16320606341993038,0.37295334274515607
3.08,0.11100354392003811,0.2846987960295967,0.031453117283377845,0.12331701880481338,0.16397359981535609,0.3724693289671466
3.1,0.11133232922155463,0.28210751027809233,0.03290989698380829,0.1211247964191281,0.16476349487506148,0.37213498689904256
3.12,0.11188469430756719,0.2795893099069655,0.03432837111320167,0.11981674851027439,0.16518804020668695,0.3712964500898033
3.14,0.11217753843180378,0.2777824453384496,0.035186436571240653,0.11911479356077538,0.16478114874836547,0.3699080286998148
3.16,0.11348270135486205,0.27714950513205927,0.035671262000368784,0.11915612027007391,0.16338665897085247,0.36813226601258003
3.18,0.11469132885583683,0.2773830480288692,0.03519463708327515,0.11947522187797711,0.16173620424295163,0.36600830009905794
3.2,0.11652405224382265,0.2780650519972151,0.03451079178290208,0.12030808918016256,0.15972699204661475,0.36382379646520374
3.22,0.11790902918384139,0.2794201416683439,0.03391917438817144,0.1212767670967038,0.15825449273561698,0.3611968319877869
3.24,0.11904601770571563,0.280675528570791,0.03278464709210926,0.12185713574418598,0.15733712893204788,0.35808260751186394
3.2600000000000002,0.12009066119040802,0.28205509690044844,0.03223414010992525,0.12275771845379325,0.15640006097539086,0.3547179988423596
3.2800000000000002,0.1216962058870916,0.2832771671255972,0.03177968712554012,0.12290727985361466,0.1550043661409457,0.35177978293869006
3.3000000000000003,0.12298265421325821,0.28453163654852054,0.031071789226850163,0.12316177804599307,0.15422092658453168,0.34845026652090716
3.3200000000000003,0.12418227176360402,0.2854355289983955,0.03078884940575118,0.12327928550979934,0.15309354467670838,0.34594268296400454
3.34,0.1253677086444691,0.2862677901954579,0.030609426616846087,0.12362625146071472,0.1515882233313224,0.34264327044538023
3.36,0.12648059984727175,0.28729887277995736,0.02994418499739946,0.12399010806032663,0.150391054932759,0.3393271108060739
3.38,0.1271083071604699,0.2884259070228878,0.029587079517154308,0.12427602294174016,0.14948707150153892,0.3365778608041812
3.4,0.12819517940808645,0.2894093736537569,0.02845894993359113,0.12440164800233712,0.14837632797050745,0.3340235694407181
3.42,0.12923350794364155,0.29032192217604447,0.02742310340722693,0.12478539995025872,0.14797414749254398,0.33141469428028797
3.44,0.13004977403747076,0.2906297435871621,0.026807526613265086,0.1254754058283396,0.14724848513940697,0.33019867184685847
3.46,0.1305399384358692,0.29006485841224405,0.025762573230108072,0.1254122737072608,0.14669329980742912,0.3295831587767425
3.48,0.13030260557441162,0.2887243573872623,0.025074679372616027,0.1252482065439808,0.14709089494186536,0.32929295108932577
3.5,0.12956317253832694,0.28709154137802184,0.02439550739607644,0.12513656260253014,0.14794880421904813,0.32896018894418944
3.52,0.12887540338842715,0.285109989777863,0.024204834781830414,0.1247967767613119,0.1489834609133809,0.32880468517635075
3.54,0.12834181832632166,0.2834576377867128,0.023789577264672526,0.12459879572476157,0.15010653827108858,0.32923267269881934
3.56,0.12831156328385332,0.28181443773064785,0.023912830518326485,0.12454446076906107,0.15130266060374903,0.33006309117896837
3.58,0.12785576649877414,0.2801598183711951,0.024985135335652945,0.12452660824152728,0.15150213707590157,0.3304685534857436
3.6,0.1277917850887513,0.27891826677242504,0.026010843032270196,0.12426434603782968,0.151783953316548,0.33041462731874993
3.62,0.12751749500339665,0.27714441245390997,0.027894804221459905,0.12383971645070883,0.1520291336580021,0.3307615005460963
3.64,0.12739834316658652,0.2752404441717935,0.029688165059811967,0.12324704342263641,0.15223579645680038,0.33119483435396574
3.66,0.1270700461646164,0.27341874094839136,0.03204775252098718,0.1228237458445303,0.1528232627037439,0.3314722596878732
3.68,0.12674753980098855,0.27180286404774306,0.034543116013369485,0.12217831313640039,0.1541546476718524,0.3321930836386012
3.7,0.1260578007886417,0.2704719419705932,0.03637578945679727,0.12183140323514595,0.15485132117191105,0.3334827815767189
3.72,0.12561713665596863,0.2691873461786071,0.03807019780458958,0.12188922561241884,0.1555261944686308,0.33409530392899084
3.74,0.12551815471294073,0.267977553195119,0.0394333474470437,0.12182319395121702,0.15678699730913842,0.3342613375238587
3.7600000000000002,0.1254064207759561,0.2671354988204429,0.0403381773872276,0.12121725206756323,0.15717957944934416,0.3341184685995147
3.7800000000000002,0.1257970711348563,0.26597124284884505,0.04143668009384757,0.12084617355231042,0.15764712225705102,0.3342674934675104
3.8000000000000003,0.12634941770624836,0.2651096552520426,0.042774833501596436,0.12024009834160754,0.15782072974630412,0.33327950885708985
3.8200000000000003,0.12689541466044219,0.2640384988917162,0.04403146743185649,0.11994418898390215,0.15793378482732043,0.3315669318318531
3.84,0.12771958253848859,0.26240467187639116,0.04511233288946652,0.11951592941465569,0.1580311944703795,0.33023253780221695
3.86,0.12853683185484227,0.2608074330058123,0.046473830326730386,0.11905419470362721,0.15804127251901426,0.3281923543190892
3.88,0.1294857723510463,0.2591466582983364,0.04712610971223793,0.11783697336683313,0.15790396663902267,0.3262096215853215
3.9,0.1306510306927282,0.25752996053477634,0.04820641298237387,0.11629894913143662,0.15765821051730589,0.32407097856512357
3.92,0.1320937097310476,0.25528222834725384,0.04930477253970226,0.11491720651177455,0.15770091199202707,0.32230333107855363
3.94,0.13304317541057167,0.25287600234459523,0.05134863480194234,0.11324173496928899,0.15759631838230226,0.32072607706106643
3.96,0.13369476606760441,0.25024964964101987,0.0536199859353337,0.11137312136938957,0.15787078331015839,0.3194619807344001
3.98,0.13422564826890285,0.24782833474043642,0.056122771282196934,0.10920411290598755,0.15810931590957877,0.3180423594685215
4.0,0.13468290245255063,0.24553145687478217,0.05884674180006555,0.10671571551001874,0.15795294202824617,0.31639653117213273
4.0200000000000005,0.1353202470376542,0.24283889055819072,0.060345595708627485,0.10482841619446902,0.15808146348460744,0.31444646088090683
4.04,0.13567724864965477,0.2407990546368552,0.061615456319829495,0.1028391072033359,0.1577981032171338,0.31271324928186417
4.0600000000000005,0.13609576871579593,0.23874251298968174,0.06299038502453146,0.10128166580559432,0.15787363796014012,0.3112154248390544
4.08,0.13626969388646135,0.23699048324219066,0.06440468446183983,0.09968392800855615,0.15796900091635768,0.3097577259932559
4.1,0.13668242724837631,0.23539534583972527,0.06459991545625682,0.09784333862388003,0.15817879500908302,0.30880926791530694
4.12,0.13718706244385542,0.23387841753197247,0.06433747135916935,0.09624112204076782,0.1582447858636036,0.30781348649851437
4.14,0.13766575081883553,0.2328260472949969,0.0646278062366848,0.09485334180324424,0.15896325942906164,0.3060764970481591
4.16,0.13807964921569033,0.2318769901459867,0.06427677177802303,0.09302128806602637,0.15940614557640806,0.30478757279625146
4.18,0.1384179478878956,0.23063529054653523,0.06397519538051252,0.09143456834269986,0.16018174446593714,0.3032030473262259
4.2,0.1385265720374646,0.22979184000444774,0.06390947205785835,0.09002518822046021,0.1610656512392155,0.30189586112578787
4.22,0.1382524796597659,0.22909674063755306,0.06403422376308254,0.08891106666000095,0.16182548315906578,0.300181532306028
4.24,0.13818754955977858,0.22831302395046707,0.06462626407884305,0.08805297714086127,0.16204846457389285,0.2982176655944949
4.26,0.1385934337939134,0.22705829882505252,0.06562506703850035,0.08758715625702493,0.16202961835808039,0.29632836905160664
4.28,0.13904226558925872,0.2262362196304865,0.06635397617047088,0.08715045274870233,0.16190239054384978,0.29501991241297776
4.3,0.13938024710521366,0.2257647830271976,0.066845605343631,0.08744931635328886,0.1610702718892857,0.29348555555634487
4.32,0.14019417033181378,0.22567821078538505,0.06692565078611348,0.08799424137875231,0.16013202368976254,0.2918249210878289
4.34,0.14123540100597476,0.2260361040747194,0.06659547321866255,0.08861922676882292,0.15857491322784578,0.29013462405410984
4.36,0.14192954031186228,0.2261318666499589,0.06659749648388412,0.08935992788780935,0.1571465352581708,0.2881499029690817
4.38,0.1430468889463925,0.22603285967070824,0.06696011755253986,0.09025421096406736,0.1558346676010577,0.2856484644595991
4.4,0.1440755668154878,0.22603717289757955,0.06769730171576813,0.09127787353088093,0.15389895362619221,0.28328062636398815
4.42,0.14496769973857057,0.2263878674145071,0.06791053744147736,0.09195351281598348,0.15225958074364543,0.2813261486961959
4.44,0.14579592090282023,0.22643170578339292,0.06795596747975235,0.0926260293514714,0.15128129684796168,0.27973124802756494
4.46,0.14611152464688293,0.2264519544305037,0.06830349256333779,0.09294091282396072,0.15079768175360736,0.27850940759710313
4.48,0.14614478501542635,0.22681153520053166,0.0687444732203994,0.09308057418146352,0.150254306635699,0.27828849583321197
4.5,0.14594766252318345,0.22643982929580167,0.06903164269895957,0.09384557678502022,0.15009506848223342,0.2784207132746413
4.5200000000000005,0.14601103678510477,0.22581118069590392,0.06930310693336196,0.09435832936218289,0.14988835349991267,0.2789146857630952
4.54,0.1459599861011537,0.22569536550386132,0.07034458541850618,0.09465822503825924,0.1498253429004462,0.27944242708749234
4.5600000000000005,0.1459047290621903,0.22572945329668487,0.07136487889704081,0.09481544785241286,0.1501593339176793,0.28001383870222707
4.58,0.14554456402729068,0.22592272023945362,0.07315905845473067,0.09481901675138091,0.15071918423233172,0.28125627220597077
4.6000000000000005,0.1453682796031535,0.225705351113522,0.07474085765477947,0.09465114956749864,0.1516969824063756,0.28256400698648276
4.62,0.14510688701116914,0.22530563936915265,0.07665649375090382,0.09440681423070986,0.1529313726550856,0.2838675109831812
4.64,0.14522073435158175,0.22506895131140534,0.07840891637541389,0.09382830810396635,0.15409481490014046,0.2852722832656088
4.66,0.1456346259783128,0.22424439073023708,0.08010462466079227,0.09281687556882169,0.15554424195782957,0.2862790801665457
4.68,0.1461981798287912,0.2233945641446566,0.08231608689864538,0.0914257301953244,0.15710053705222057,0.2870745391985691
4.7,0.14671913021085073,0.22228007994106455,0.08444238882099575,0.09017181055373488,0.1588887501608874,0.28829338668141213
4.72,0.1472786147109239,0.22126758138174507,0.08614331792945117,0.08874311696189859,0.1606236112413979,0.28916312223871754
