time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.014431486448650895,0.0258914832208269,0.010388395828871523,0.011650260306277107,0.011615962260131613,0.0032222629695060605,0.0036836314913575724,0.015029679715359253,0.00935843577171809,0.005177710881343898
0.02,0.034457388688884434,0.06890692700142552,0.02894829726028679,0.03661993233827839,0.034345692039887715,0.0076936177835719224,0.010482824432505367,0.039534195072640305,0.027873897104724328,0.01163117310657753
0.04,0.06184396524360617,0.12754705384654805,0.0544783129884981,0.07141718079239665,0.06548818291455595,0.012544521305046557,0.019671140659540697,0.0730142530278873,0.053340380932246516,0.020455927633133957
0.06,0.09500434089813843,0.1982897940097431,0.08574395085823533,0.11393982511241528,0.10322648674291164,0.018197189549054957,0.03053340272470074,0.11371491571498774,0.08460261265062677,0.031510971217677576
0.08,0.1329908257765657,0.2789437846414364,0.12140821403502512,0.16203787323042185,0.14586469066699637,0.024311168296720254,0.04275513415290261,0.1599877097838669,0.1203108011647951,0.044726668601615345
0.1,0.17489880876014557,0.36696816178681824,0.16027036941705644,0.21501821957144568,0.19246690305631328,0.030509765294706344,0.0558772632768338,0.2105765783396924,0.1590796193517354,0.05946202817799044
0.12,0.21935765572429639,0.45985803658505575,0.20177736324387674,0.27126853134125267,0.2415211080543946,0.03682112419793233,0.06968262158194759,0.26369181083003257,0.19996005119843338,0.07448273726859192
0.14,0.2653835069887997,0.5550472395910495,0.24410623448799518,0.32853057268171115,0.2921152843658243,0.043239964802962716,0.08377014987441564,0.31753891795808886,0.24103000361736715,0.09042277933951123
0.16,0.311664312959439,0.6507864271723094,0.2869404324671143,0.3851868275354249,0.3428105323491155,0.04913476239583346,0.09781796980673998,0.37177218169504433,0.2821192291064691,0.10630479412042855
0.18,0.35691873524579554,0.7459213748378515,0.32866969992167955,0.44144727963880703,0.3931971165521058,0.05412999798393248,0.11107210316593605,0.42572722724885115,0.3240608856237875,0.12072622074923614
