time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.011545451581107095,0.036140359342742755,0.05121434144440937,0.02213296443133908,0.021294099478463016,0.053861785744524375,0.025191201125496502,0.05124375000669156,0.036875499420469235,0.033491954271878704
0.02,0.030869080386144113,0.09816641071063774,0.14911404987955576,0.06148707208180834,0.06456827470685778,0.14921303239064282,0.06602566102171559,0.1398756241274557,0.09694063764774709,0.09100505250083625
0.04,0.05749911956975103,0.18273982718823312,0.2823826641654785,0.11445514793585067,0.1250841260825211,0.2803565777333692,0.12206680223120994,0.2622074360825698,0.17847534323735376,0.16976763379478083
0.06,0.08947716757063943,0.2861504996456242,0.443627249759423,0.1775161186302007,0.1998369193604194,0.4402904162268691,0.19072618347617618,0.412612724155916,0.27809203925396014,0.2650983959937914
0.08,0.1256449719384644,0.40451521998867096,0.6263338645426881,0.24979412010119795,0.28464885140561313,0.6229585332562767,0.2698962047103942,0.5842902522499765,0.39163062885464406,0.37281476869458674
0.1,0.1658723021643215,0.5335344094590487,0.8241026018655582,0.32795280217215717,0.37751138323833133,0.821928195763021,0.3570810201227202,0.7717766773217631,0.5153901514174793,0.48817619632538845
0.12,0.20893360565132846,0.6694916224803187,1.0310902126071542,0.40923633150753946,0.4753795864612474,1.0311011960976515,0.44900174280013094,0.9689531098155343,0.6457356307896343,0.6046578834315737
0.14,0.2539387827936802,0.8091439357484974,1.2417388220452654,0.4924889649764472,0.5759167350140321,1.2451902407618916,0.5434900462998433,1.1696592942286899,0.77885717953418,0.7235770225953772
0.16,0.29904368453916147,0.9494598592772605,1.45186348099723,0.5756596123045852,0.6766676866330783,1.4591492946641906,0.6382454238968366,1.3699158016342339,0.9119804301058072,0.8418670139887048
0.18,0.34242110157330474,1.085917389217238,1.6559514229187753,0.6547972116170955,0.7748528270731321,1.6660737036534043,0.7289883339721737,1.5653300263108547,1.0411363126740365,0.9566269816740276
0.2,0.3827684875265712,1.2163650252338274,1.8513053662744707,0.7308121203875216,0.8684946918800873,1.8614333419221005,0.8129835940687659,1.751762819513793,1.163058770548227,1.0636589878218292
0.22,0.4186404583319574,1.336112827853854,2.0299497878661166,0.7973047210487626,0.9555313766021133,2.0412986376654825,0.8885496549794456,1.925581742969098,1.2759861344181123,1.1543330527989684
0.24,0.4497949036871423,1.4438977152558683,2.189217594162981,0.8548318766051101,1.0351280516737582,2.2046389197885086,0.9579055338716628,2.083096475179465,1.3781871395858125,1.230837978376779
0.26,0.4744355344899786,1.5360556817912179,2.326753719961431,0.9036883301694074,1.1059690132055213,2.3498336811616007,1.0203997371347904,2.220468614716311,1.468746957061682,1.292458559285682
0.28,0.48953426768959024,1.6109349105922466,2.442666099565305,0.9447696466385289,1.1658875549546357,2.4715439056803805,1.0733815529355661,2.33864816931078,1.5501985921709638,1.3486602223647595
0.3,0.5006403884321364,1.6731421327968443,2.5381856746661327,0.9773351458239043,1.2140128986906737,2.569446187259417,1.1152181620643196,2.4339419394788355,1.6178158586374545,1.3977501481854195
0.32,0.5093867760159108,1.726681178865611,2.618364184419753,1.0075225367698866,1.2541470326635138,2.650570673112805,1.151871084229947,2.5110708826817123,1.6750245587846078,1.4511030615353726
0.34,0.5178478988238657,1.772832061613697,2.685612061149382,1.0353192773494566,1.2855946638287639,2.714109376826625,1.1810543018193782,2.5705573427816346,1.7213691043149724,1.49952077363476
0.36,0.527490549541904,1.8112759509070413,2.736725792412747,1.0563809336196706,1.3066876428790268,2.759442249899467,1.2017272491447375,2.612328181537901,1.755555530762997,1.5374721610781639
0.38,0.536343687011822,1.8405572952970999,2.772213664016395,1.0718797942018325,1.3201241048448848,2.7871897518040223,1.2134480820896225,2.6402138054252275,1.780701415881539,1.5604589296816112
0.4,0.5406287391790316,1.8566803571855297,2.7890329530832765,1.0789417080261676,1.3294906877569308,2.80481384320183,1.2234278425419798,2.6517380531428687,1.7962967016231925,1.582281667290048
0.42,0.5408827990645674,1.862275651725141,2.792869733499962,1.0812316231905152,1.3351441727239488,2.813264664548498,1.2309796785601403,2.655123479481548,1.8063842471036176,1.5961909847644784
0.44,0.5381083597041764,1.8594332848872988,2.783579307227061,1.0787543403008824,1.3357488553370525,2.8120242058087617,1.2355929117365199,2.652958825950809,1.8138009422729489,1.6097184914375817
0.46,0.5343547034376881,1.8488757874150443,2.761614119317143,1.069646601663531,1.331777796017621,2.802305053761075,1.237831581843677,2.6367717888818216,1.8078356782929537,1.6171567391424997
0.48,0.5273122461954859,1.8336798889904917,2.7390432823672195,1.0659424231343655,1.3221331774248901,2.7800564820435314,1.2320515145575566,2.6121297889529598,1.7965226366007012,1.6057626358043111
0.5,0.518412021173558,1.8105619143234004,2.7044907818867507,1.0566948505460088,1.3088412611301257,2.7470667816724754,1.2223727921786205,2.5796594642442727,1.7792932772075465,1.5889901150736696
0.52,0.505614805768652,1.7801333157859067,2.660700554499651,1.0447679300265489,1.291965706724389,2.7020782253914915,1.2061192780065249,2.539910456918469,1.756433934153522,1.565214781801987
0.54,0.49343851547207473,1.7467989179461396,2.6076655729279143,1.0288436978898237,1.2678672604528005,2.6430387474066994,1.1810981345694604,2.498466507084545,1.7357262070092874,1.547895301518852
0.56,0.4831205147569881,1.7109027618455288,2.5466291264559,1.0065560739817618,1.2389265302809274,2.576810911150327,1.1521887639283757,2.445779659918856,1.7078096793421202,1.5235675180044284
0.58,0.47157663511905107,1.6712125535671725,2.4782108111194683,0.9805380131303121,1.2097871175970618,2.507101607791569,1.1232377762346246,2.3905414813173467,1.6809570305424737,1.5024683807974528
0.6,0.4617219646033193,1.6306209968498477,2.404265626248022,0.9504032158147553,1.177526938162497,2.430186542491445,1.0892641156659573,2.3326489742117142,1.6557720256546058,1.4836996435322167
0.62,0.4520958137924831,1.5888049752399054,2.324815987522961,0.9152134739520329,1.1430431457376533,2.3477394095468824,1.0503329713873784,2.2670292964397647,1.6226203627620865,1.4640570872680712
0.64,0.44273685437177823,1.5486643385194676,2.2480075683900367,0.8830048059417911,1.1100908135023735,2.2662287543293576,1.011960395136074,2.1957422322364377,1.583002862671426,1.433101184386042
0.66,0.4343260007466028,1.5062494257194847,2.165311781847057,0.8464638450551312,1.080815875218749,2.1878117725047224,0.9774255445391119,2.1215421787396256,1.538559613792751,1.404690669411288
0.68,0.426816275911272,1.4638165610289688,2.0823751403467687,0.8097774405258367,1.0506582566525553,2.1092574768350763,0.9416787702445464,2.0437467951561823,1.4907509522047049,1.368641239996411
0.7000000000000001,0.41874493865669304,1.4206489793675388,2.0009812598966876,0.774563984159365,1.0209632180884733,2.0316005494066114,0.9065615952095496,1.9667758744022334,1.443170009882005,1.3271394014799172
0.72,0.4083350293733229,1.3778583185136877,1.9228756309642083,0.7440355113100073,0.9932922886182945,1.9584288154492573,0.8758309530398037,1.889914172404647,1.394578604952886,1.2797684139841452
0.74,0.3995738925254465,1.3353279443977935,1.8434615165392987,0.7125211020090013,0.9664511563670954,1.888850038325957,0.8504092892798166,1.8172171222848712,1.351189503658607,1.2342258157248447
0.76,0.3892553194038164,1.29421023033699,1.7697480551153164,0.6866424489555945,0.938294707035844,1.820011305329201,0.8263858112062744,1.7474082045598087,1.3092781159663813,1.1912293413080315
0.78,0.37855206431060257,1.255459101595119,1.7027596697587328,0.6660708464373677,0.9089826321715158,1.750118574414345,0.8011772015252946,1.6827148201301896,1.2701930150981533,1.148572127685335
0.8,0.3666705190229246,1.2182717661890237,1.6409462918638107,0.6494041455628536,0.8794909906695897,1.6803569806519805,0.7743437575413485,1.6228198177647486,1.2336895417481302,1.1110329395984622
0.8200000000000001,0.3566791347570347,1.1826419932798105,1.5818216427613765,0.6322968764926677,0.8509557873330263,1.6153853037593093,0.7489403667227865,1.5670695569535311,1.1989121726963918,1.0740732152828696
0.84,0.3470252763129388,1.1484647423607677,1.5259725438540572,0.6148967310738095,0.8233557950088828,1.5538278111442791,0.7236088426660837,1.5133990476785404,1.1639709286710396,1.040261717073171
0.86,0.33783661440479773,1.1155406997467616,1.4730322427345142,0.5967751142212908,0.7975550718369451,1.4993510707051658,0.7018648619915,1.4616705172638933,1.12859574036039,1.0025766232894104
0.88,0.3278409615525911,1.0832751026613798,1.4224783545892292,0.5790832557168468,0.7731607815601504,1.448192819427382,0.6815007064531233,1.4130296273753509,1.0942216497953219,0.9582473735349036
0.9,0.31814105785483143,1.0518631013485105,1.3729568780260397,0.5616740458339147,0.7494661255260785,1.3989926745222472,0.6627035692872757,1.3683510615477512,1.0624019467396484,0.9169038203270862
0.92,0.3083739035292577,1.0218334894389456,1.3287575347270493,0.5479733892151967,0.7250116808112195,1.3498931265404608,0.6421799256592428,1.3247231070894498,1.0305580027309573,0.8809394122439054
