time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.01571303050043316,0.031008152991974035,0.041834176887217744,0.018672576106011723,0.0242468614623126,0.03972896438214172,0.029302135676899477,0.024642662870942675,0.02691774882516844,0.024513654847573448
0.02,0.046229053424376,0.08757616167035549,0.11266575369912718,0.0501354464114589,0.07010639534576522,0.11864458501692841,0.08371283133783974,0.06796451516860766,0.07937064014724181,0.06814875508622374
0.04,0.08663896090656086,0.16603331247183264,0.2106291698897011,0.0944775832427947,0.13481373385122772,0.22725801690844158,0.15931193170696717,0.12788489271510256,0.15164070528803333,0.12823580039404983
0.06,0.13513623704982158,0.2621364518196793,0.330904507310508,0.1502922570955799,0.21225338357135934,0.35798701504020264,0.2501810471598938,0.20137622746008024,0.23944603739356804,0.20174336687597338
0.08,0.18937089292378476,0.37164712679321127,0.4690162224022029,0.21463221287385684,0.29988767824392576,0.5053542363245065,0.3521439346906853,0.2848771104312156,0.3395048667523219,0.2856668718183075
0.1,0.24775774705514841,0.49127989021802637,0.6192109668085023,0.28528652072671407,0.39423459519075565,0.664921320145153,0.4621716269410216,0.37547563285671676,0.4483662139078183,0.3777995078994382
0.12,0.3091527071370397,0.6165250706561076,0.7768504144478777,0.35892409164891376,0.49270865329524677,0.831576749380023,0.5770002325845266,0.47016305318050344,0.5627146106276898,0.4748153818263472
0.14,0.3726036378787928,0.7451657042562633,0.9388795075360722,0.4353127774308,0.5929268610184717,1.001665584010931,0.694570321741441,0.5665173526875815,0.6792296052982942,0.5759030470624246
0.16,0.4359056234915122,0.8732822391126195,1.100489704397224,0.5113192087902921,0.6925252321016627,1.171143674962198,0.8117467400903854,0.6626917161307311,0.7951340770418561,0.6785583660863548
0.18,0.49805411592854637,0.9970257877370475,1.2569887499257102,0.584260298930868,0.7881049282873881,1.335800946806227,0.9258942696301534,0.7560060676170365,0.9085347453321638,0.7781183572762507
0.2,0.5579164145638171,1.114869503721437,1.406242738880195,0.6522395668101348,0.8773201880148909,1.4924492175127273,1.03432005638087,0.8445268547682556,1.017639395148619,0.8720822421701259
0.22,0.6162399506907015,1.2261603738385312,1.5462612155156066,0.7160644356126113,0.9604860759502192,1.6384938682837786,1.1357837773912411,0.9264344420001916,1.1201389705474212,0.9590907286708362
0.24,0.6705353725529933,1.3252629498250168,1.6710114533338152,0.7712444667863027,1.036122489904944,1.771494698946334,1.2282107755363172,1.0017022361664958,1.2143544972013005,1.0359387509779503
0.26,0.7206162125597304,1.415255518307003,1.7829241050337694,0.821146845792381,1.1038886087865087,1.8902478705814307,1.3112368577099316,1.0683505955188592,1.2964849249438284,1.1037011332073028
0.28,0.7653364991107289,1.491556913159637,1.8773678877805735,0.8621093206232232,1.1618291558493814,1.9927647383277842,1.38347661409309,1.1272156627532803,1.3667632075372653,1.1585185099301334
0.3,0.8053527554271496,1.5554999483460195,1.9560561960995353,0.8953506397744457,1.208682129583017,2.0769905208626205,1.443246815155725,1.1775898563201306,1.4291520896280847,1.2060781773804705
0.32,0.8396224581104961,1.6055869795442772,2.0172708400997017,0.920001735390147,1.2482570591475288,2.1472940564794776,1.4943588929381113,1.2177818514926224,1.4807892011032915,1.246374533198141
0.34,0.869284664973761,1.6436588933572416,2.062508762321758,0.9375094870011232,1.2775295235703048,2.2015580333986513,1.5345140144052947,1.251226541443035,1.5269063299828987,1.2793095484990833
0.36,0.8924121372641127,1.6712084562908789,2.0940834122823637,0.9486830515587674,1.2963003083914926,2.2389571838809896,1.5634242261812958,1.2763336872993212,1.5639259129640997,1.3037733925883468
0.38,0.9091782830489554,1.688278502148076,2.1127266065950976,0.9541959148247916,1.3051160526639758,2.259403447061639,1.5818363639194133,1.2921617693163658,1.5901114835973071,1.3236683094986998
0.4,0.9189846174965891,1.6962691774099143,2.1200650100680387,0.9558771305119146,1.3057517741311968,2.2659062648914157,1.5906608512426155,1.299330417518314,1.6074059119577542,1.3350935096302503
0.42,0.924399144563153,1.6944549681506427,2.1148930847899234,0.950975879283836,1.298802243786166,2.2592510701783017,1.5898969032533075,1.3001736228967982,1.6193304745836086,1.3455469733143257
0.44,0.9249965844023252,1.687594924699265,2.1017416181874786,0.9435821043183248,1.2865125450730213,2.242422078632135,1.582005688507141,1.2947193444251874,1.6219586069581737,1.359281136381622
0.46,0.9238354191294061,1.6777957762476068,2.0843418472511868,0.9318161970148245,1.2680557829078616,2.2183404262495365,1.5674456667140062,1.2828161969679175,1.619126097934525,1.3685969295922655
0.48,0.920558749191126,1.6647272523907106,2.0630837029884854,0.9176283138960761,1.246672340954783,2.1899150584526295,1.5491790148139672,1.2660517180821336,1.6072956399460634,1.3691621579222413
0.5,0.9161037608641072,1.645968660885102,2.034791598660804,0.899782816968789,1.2244649172617446,2.157447753272409,1.527437284278213,1.2472247651577444,1.591228065202287,1.3666916191132599
0.52,0.9110001501567455,1.6202672852161464,1.9975664593345457,0.8765183165486377,1.2002819465402985,2.1216399135476256,1.5032511714145202,1.224769482498507,1.568736157421846,1.3589846209925398
0.54,0.9036781563132535,1.5925667375105,1.9588583402977169,0.8545256571566531,1.1785939758436292,2.0862185318699007,1.4795488708796178,1.1989362153226393,1.5455158035141148,1.3453715140759672
0.56,0.8920845568513707,1.5599321064826472,1.9149757173034132,0.8318049639895099,1.156442266947084,2.0475061438946764,1.4543878007026683,1.172675359726862,1.5180028784956014,1.3321251822609887
0.58,0.8785773651586858,1.5263667101735827,1.8711974716443782,0.8112374189406606,1.1291452970255864,2.0030454033284246,1.4269348092453826,1.1447261659961807,1.4909838737801309,1.3151451709148905
0.6,0.8639045124524523,1.4899307006128786,1.824115960586516,0.7890841927006755,1.0965762050368268,1.9533508863153963,1.3960403645180757,1.1141625941417144,1.4605077069877728,1.2932826246065212
0.62,0.8470051408683952,1.4492819149618583,1.7726999191025679,0.7645055632392418,1.0687008274598888,1.9082188948820287,1.3689437123305483,1.0825311069188097,1.4279632968979805,1.2725689567889267
0.64,0.8292772497837356,1.4077974646514662,1.7210404289972754,0.7393676631046114,1.0415884709976575,1.8638415714833978,1.3426687571803668,1.0513335425510832,1.3947534761016225,1.2518029300981555
