time,uav1_2_fused_error,uav1_3_fused_error,uav2_3_fused_error
0.0,0.002843317780340442,0.021303713103586686,0.019225515753810846
0.02,0.005463535695008552,0.041312039121593425,0.037343251189816684
0.04,0.00783588155691212,0.06003762386793606,0.0542248298954013
0.06,0.00996730783108617,0.07743117225698509,0.06994967851564655
0.08,0.011823091078441568,0.09343968369894823,0.08463088613973693
0.1,0.01333986104784086,0.10800442677554634,0.0983609903250677
0.12,0.0144536750022238,0.12105751863107116,0.11119588051856567
0.14,0.015129840122935414,0.13252589739364765,0.12315349351991003
0.16,0.015393805722655725,0.14234080097873492,0.1342194355512584
0.18,0.015364241386252133,0.15044936100691028,0.1443560324102212
0.2,0.015283507129831638,0.15682541521442148,0.15351272638363828
0.22,0.015518642591691622,0.16147751698917928,0.16163634672350533
0.24,0.016476527909394547,0.16445302248135368,0.1686801729751155
0.26,0.018426255548098684,0.16583796013226745,0.17461105686008202
0.28,0.021378377293952765,0.1657530683669809,0.17941420601457506
0.3,0.025143060566328305,0.16434687270382226,0.18309555114345766
0.32,0.029461484970716784,0.16178693705644023,0.18568189093101836
0.34,0.03408741514257693,0.15825047230142755,0.1872192113691302
0.36,0.03881344329666659,0.1539153560838504,0.18776969356061884
0.38,0.043473313310783156,0.1489523696416004,0.18740795616863792
0.4,0.04793802946779127,0.14351915481218927,0.18621703812650767
0.42,0.052111225264544245,0.13775609536546327,0.18428453533613576
0.44,0.05592480873437915,0.1317840739932423,0.18169918643875063
0.46,0.059334876263543335,0.1257038734076197,0.1785480800969819
0.48,0.06231781684512018,0.11959688310569049,0.17491454703457102
0.5,0.06486661327237918,0.11352673507547213,0.17087671493851417
0.52,0.06698740142653022,0.10754150669425395,0.1665066471804911
0.54,0.06869635797096076,0.10167617908951752,0.16186995582054461
0.56,0.07001696846733804,0.09595510709541516,0.15702577079370716
0.58,0.07097769968897241,0.09039432877920528,0.15202695431407767
0.6,0.07161007265494221,0.08500360871974529,0.14692046609795542
0.62,0.07194711181780655,0.07978816429217442,0.14174780567762374
0.64,0.07202213229771198,0.07475006602352302,0.13654547890392935
0.66,0.07186782038130309,0.06988933190641178,0.13134545421418095
0.68,0.07151556112936719,0.06520475311587903,0.12617558911613422
0.7000000000000001,0.07099496913991143,0.06069449727019506,0.12106001829154295
0.72,0.07033358278781887,0.056356537740462495,0.1160195020497035
0.74,0.06955668746247812,0.052188955873841786,0.11107173818593145
0.76,0.06868723867371386,0.0481901593215223,0.10623164235833653
0.78,0.06774586092613606,0.044359055543418666,0.10151160259827591
0.8,0.06675090273701591,0.04069521625282216,0.0969217131176748
0.8200000000000001,0.06571853201163196,0.03719906708377905,0.09246999163606341
0.84,0.06466285920461734,0.03387213795697053,0.08816258335064513
0.86,0.06359607834654521,0.03071741412068075,0.0840039536231308
0.88,0.0625286181800914,0.027739835681435166,0.07999707057332911
0.9,0.06146929741019602,0.024947002727821552,0.07614357809867975
0.92,0.06042547949960842,0.022350146501477396,0.07244395938381157
0.9400000000000001,0.05940322359694212,0.019965402907273368,0.0688976907001062
0.96,0.05840742911878908,0.01781531933356455,0.06550338518608481
0.98,0.057441972260724214,0.015930228009095878,0.062258926304392635
1.0,0.056509833316497365,0.014348468436098856,0.05916159075301179
1.02,0.055613214165340354,0.013113439126709097,0.05620816073394914
1.04,0.05475364566537311,0.012264962821046192,0.0533950256273146
1.06,0.05393208498331053,0.011824808248075724,0.050718273262509266
1.08,0.05314900311169579,0.011782679136099171,0.04817377110899804
1.1,0.052404462986332584,0.012093335318647931,0.04575723781838619
1.12,0.051698188729767024,0.01268845384062601,0.04346430563380405
1.1400000000000001,0.05102962661979895,0.013494539985586836,0.04129057424028799
1.16,0.05039799842354909,0.014446188635115357,0.03923165666261239
1.18,0.04980234775384344,0.015491422399890695,0.037283217826684444
1.2,0.049241580101487895,0.01659156697178323,0.035441006390618375
1.22,0.04871449717942781,0.017718887244275405,0.03370088042530968
1.24,0.048219826186474905,0.018853896401988018,0.0320588274856236
1.26,0.047756244562763006,0.01998307638169737,0.03051097956605956
1.28,0.047322400769061794,0.021097152764855725,0.02905362338262216
1.3,0.04691693157973994,0.02218985230796042,0.02768320636993416
1.32,0.04653847633581432,0.02325702617879813,0.026396338733208322
1.34,0.046185688561849216,0.024296034700782655,0.025189791853154408
1.36,0.045857245309206374,0.025305314635755204,0.024060493312579978
1.3800000000000001,0.04555185454888986,0.026284072933892153,0.02300551880089571
1.4000000000000001,0.04526826090049049,0.02723206822303085,0.022022081161258436
1.42,0.0450052499497173,0.028149453544787748,0.021107516877906397
1.44,0.04476165137593113,0.029036662216476942,0.020259270359979355
