time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.020376467039923876,0.047715850117807115,0.02457534275273266,0.019838841051665494,0.03402881026096206,0.007353653881808806,0.004599769205174257,0.022329802964258884,0.028045805165870016,0.005081536330232224
0.02,0.05594648951423717,0.13686051557998297,0.06872069007745912,0.05499292456464407,0.0884088591659975,0.019922972052123167,0.012855635533108384,0.06587545258220262,0.08012524058046613,0.014005578536306145
0.04,0.10436994337413594,0.25880543678132023,0.12911706354881194,0.10331591920227733,0.1623664361853296,0.038109393329616964,0.024324841591720252,0.12583969799437586,0.15232581117586289,0.026109660499227513
0.06,0.16393081161474538,0.40633216884412343,0.2028715610048607,0.1618969568927768,0.25244326139929707,0.060884458202912405,0.037901535567369166,0.1983885810426456,0.240517509473524,0.040941666566412606
0.08,0.23158008864975124,0.5733221225643069,0.28683963061176837,0.22838821232978912,0.3548452968344682,0.08716823245206011,0.05397117704016644,0.2799462296554027,0.34003246779001756,0.05802165845187668
0.1,0.3042823187825446,0.7539473161665722,0.3780859858977033,0.29963429020590415,0.46608152761259547,0.11619778356205518,0.07119145124432569,0.36843482715662906,0.4473720878508153,0.07655401612908116
0.12,0.37967582481444373,0.942737890740771,0.4723615358997024,0.3731686020968858,0.5833745836996594,0.14739531330585784,0.08984194244529045,0.4607035610840999,0.5597782438110575,0.09623000096458717
0.14,0.45691489995497314,1.1355406757129753,0.5687332214600167,0.4484546864191002,0.7034798090768788,0.179379419676885,0.10848216399870066,0.5535665851247246,0.6735033216298215,0.1167369112871838
0.16,0.5324416559690615,1.326468487144911,0.6630708317075754,0.5215037600219672,0.8235146994911214,0.21206826035388812,0.12752648740717581,0.6470724705419653,0.787398220020865,0.1373141539915786
0.18,0.6035396887316908,1.511308910964365,0.7543283214341406,0.5903437389763484,0.9404293395535923,0.24315653770456278,0.14623056738171067,0.7420280010887063,0.9030196516153187,0.15812084900994297
0.2,0.6678776889986761,1.685174387136278,0.8375130444256207,0.6522246658925511,1.0520566824701278,0.2725973332571969,0.16376208383722615,0.8329063206049322,1.014276684332395,0.18029104424677925
0.22,0.7225525210851792,1.8443300210129774,0.9098486064150224,0.7040955647531166,1.1559231739518516,0.2989602481297393,0.18020155715504294,0.9137494679184043,1.1154511523831678,0.20452490574532525
0.24,0.7738620022900307,1.992614029161889,0.977921139127243,0.7524273507833166,1.2500233504147218,0.32227669593992897,0.19562540336216883,0.9866618925235137,1.2075668237021586,0.22953936484057277
0.26,0.8212885419145436,2.1275032014587523,1.0408091261520098,0.7968981200638614,1.3345167433975125,0.3438664875719123,0.21073527347383222,1.0481186452750084,1.2865286869193109,0.252894699565069
0.28,0.8680560547362952,2.2509013727161777,1.1023360262310273,0.8414222888260082,1.4081296227071618,0.36333262052453336,0.2246710151970942,1.1042846850898913,1.3586072181260753,0.2738154725627582
0.3,0.9071874239299884,2.3559997652175433,1.155005460415584,0.8790755561890166,1.4732921553121467,0.38238765980200934,0.23757222917755003,1.151524219767983,1.4197109189070725,0.29248695988844386
0.32,0.9346874779210148,2.4392476316816594,1.19447381202994,0.9055947398727884,1.5277221630488849,0.39925636232906486,0.2492654479097062,1.192430473744095,1.4732649423704194,0.3082068339553629
0.34,0.9584327871055393,2.5087650071633654,1.2285176733244478,0.9275732824855266,1.570058807401089,0.4134122194070486,0.2600344665293796,1.2235162235824808,1.5151613190688928,0.32376473363762515
0.36,0.981814546794778,2.5671135928499615,1.2603750996649188,0.9494040096250762,1.5997836839031048,0.4235534785141743,0.26953252060181676,1.241723090474537,1.5427834659648354,0.3376903716711467
0.38,1.0098480689370368,2.6192668615998342,1.2958153868581292,0.9764601005025035,1.6184471517057804,0.4316073515362124,0.2779290172641671,1.2535799046533889,1.5629648541778698,0.34883037760944086
0.4,1.0337062270474404,2.656400144104481,1.3252198623339455,0.9984490241911596,1.6296020187306104,0.439268891405087,0.28506017014730606,1.262990749040887,1.5792548624302358,0.35487956586901637
0.42,1.0483151088255789,2.6759094534638823,1.3430813059398181,1.0105627088401068,1.6347393279363258,0.44671516764942704,0.29019610922193,1.2709689995598958,1.5930136559211254,0.3579947099647936
0.44,1.0560804888558801,2.681140270155043,1.3522371901878698,1.015220585083611,1.631702792170127,0.45075261243491394,0.29465936867658793,1.2733377777625574,1.5993196404784236,0.35564561408714707
