time,uav1_2_fused_error,uav1_3_fused_error,uav1_4_fused_error,uav1_5_fused_error,uav2_3_fused_error,uav2_4_fused_error,uav2_5_fused_error,uav3_4_fused_error,uav3_5_fused_error,uav4_5_fused_error
0.0,0.004143423968458184,0.003180423776726016,0.0018525365661988232,0.0008468134982622558,0.0015830194037575556,0.002399315202360618,0.0033926404768870005,0.0029704147239497324,0.002909933787957169,0.0014154614018177607
0.02,0.010041352101513102,0.008106404002618138,0.0024261728912219564,0.0013356986866812598,0.0030762150529639446,0.008586983325402251,0.009473991346238983,0.007346848258217101,0.005981656827799903,0.0022342197564944695
0.04,0.01824051853449622,0.014917022820336889,0.003333066712825042,0.0016258792725505334,0.004547317009380465,0.017290668555257408,0.018123155982387798,0.014127461668961876,0.012775397315596519,0.002887245447983232
0.06,0.02812131265846773,0.023227403635018684,0.0038555739855808523,0.001890363894208601,0.006628511952233294,0.02735416833119503,0.028803774099412045,0.022318021789839233,0.02192396743190572,0.0034372725222091105
0.08,0.039249019940513226,0.03223460108920156,0.004013576182402277,0.001305866407867208,0.009294834367290419,0.038251633128098796,0.04082217077283187,0.031213792548350338,0.03242621056828092,0.004355953949757259
0.1,0.050920360722061714,0.042526820863974156,0.0041328917275778,0.0005799530278422465,0.012354030248043999,0.049702474190364644,0.05368156281794562,0.04132273688482582,0.04402977575316545,0.005363120086385528
0.12,0.06339475563213166,0.053320834799261085,0.004494703348568905,0.0007760926318847088,0.014674151068537446,0.06209294290970913,0.06695467332377698,0.051554136864451656,0.056031551566647214,0.006629143160520824
0.14,0.07612537600710895,0.0649042181677994,0.004982448305849633,0.0011630620900979819,0.016996892287327342,0.07468694929096004,0.08081411672350419,0.0626260931888337,0.06863693226468758,0.008122126665529241
0.16,0.08894419335390011,0.07682486702141764,0.00582662195905119,0.0017568567990410202,0.019136906281404496,0.08785721495415705,0.09474387048020154,0.07351192096960989,0.08125028824665205,0.009786230875109067
0.18,0.10183081326664821,0.08844184141454695,0.006699908594449111,0.0024485480392098446,0.021455657301428194,0.10020267992263988,0.10820681867210684,0.08465420896956675,0.09355862598982058,0.011242004594768604
0.2,0.1150024818173301,0.09929414043201912,0.007490004430998935,0.0031754485246067335,0.023967565790501213,0.11229225597039039,0.12162317109105229,0.09558470778417194,0.10583124491424561,0.012565297392637509
0.22,0.12747504029143536,0.11006605696768118,0.007916459435681384,0.0036651283814251798,0.026418147103999774,0.12420285589211681,0.13447030883683883,0.10606471302668863,0.11682904319188851,0.013826951861932042
0.24,0.13951953524340707,0.12069774447675029,0.008807397766370673,0.0039858846172567495,0.028740881243342144,0.1354252494607721,0.14673536699325715,0.11608390505188344,0.12803015773826412,0.015216527261981848
0.26,0.15072537598308908,0.13070157840026805,0.0091078457703651,0.004145503008335782,0.03066657842570367,0.14674659117166616,0.15843145004245196,0.12591344417946923,0.13843174126847987,0.01678516283862861
0.28,0.16102160744004534,0.13996467734480464,0.00983213475938177,0.004789238381426137,0.03240346645838412,0.15686720909065402,0.16909642046883092,0.13484488245995463,0.14844570408581825,0.01852515746981644
