time,uav1_2_fused_error,uav1_3_fused_error,uav2_3_fused_error
0.0,0.009731793831228666,0.022475105360189422,0.00910903092776814
0.02,0.028555713268969288,0.061898123964092895,0.0272421176752836
0.04,0.055713570973687704,0.11583341389709416,0.05291747183120925
0.06,0.08934557695204635,0.181923681487444,0.08460878853599699
0.08,0.12810334577963822,0.2580588666962989,0.12113847484121214
0.1,0.17190913177478087,0.3422003167551277,0.16078017381726784
0.12,0.21963096676465205,0.43285489828277696,0.2035403598121116
0.14,0.27017837726388455,0.5280826513055987,0.24839756933183196
0.16,0.32239989137790515,0.6261168843206224,0.29478083599931765
0.18,0.37587770375103274,0.7253874438034688,0.34228949592760993
0.2,0.428994639778999,0.8252508966750118,0.3897237901052063
0.22,0.482483063438215,0.9246753674769415,0.4376986272529951
0.24,0.5359688983249664,1.02264384804523,0.4859138727792772
0.26,0.5879982435957392,1.1178202858396655,0.5330820284417055
0.28,0.6353371599566622,1.206573484197483,0.5782595270664035
0.3,0.6816449984228703,1.291004541803253,0.6221355448738862
0.32,0.7235800657576084,1.3685952979221856,0.6645227067860973
0.34,0.7586857492247477,1.4373305535240957,0.7052511152889953
0.36,0.7893575630008031,1.4992579809138553,0.7431074874549246
0.38,0.8141939157941961,1.5544018394632364,0.7780576868989758
0.4,0.8368214504277928,1.6058833880502998,0.807576880141608
0.42,0.8565848343237765,1.6525655363890264,0.8328965771284964
0.44,0.876478214087346,1.6957302017137135,0.8534403509921874
0.46,0.8941004092351046,1.732851258017964,0.8701059474733709
0.48,0.9097630180175997,1.7641485978861922,0.8843797277854637
0.5,0.9255212650803648,1.7916227109967566,0.8968909578380743
0.52,0.9408887644798264,1.8160580678597802,0.9076508542202683
0.54,0.9511689089066946,1.8328739031052044,0.9179724085159019
0.56,0.9534965140888466,1.8405310476737802,0.9252766244787418
0.58,0.9535632993731414,1.8443887223154534,0.9262650992139745
0.6,0.9491045507314059,1.841340261400928,0.9235362532727245
0.62,0.9481876670100621,1.8376361193241426,0.9161885469845988
0.64,0.9479265116149862,1.8303626327972644,0.9070918221337542
0.66,0.9465752288629398,1.8184520986525943,0.896586780117318
0.68,0.9477542674762572,1.8054150160825393,0.884200195013118
