time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y
249.3,-170.94990281796112,-141.03680909652383,-141.97281280973883,-171.9033688777184,403.0208716726015,403.9689611943132,433.89143766460353,432.9557774492887
249.32,-170.96612520063806,-141.05299231648317,-141.98901689091306,-171.91951230763988,403.0589794353718,404.00711221001336,433.92940577893097,432.99363091151105
249.34,-170.98235965186177,-141.0691572691983,-142.00521072100923,-171.93568919683352,403.09707698295205,404.0452659240779,433.9673958714794,433.0314757481841
249.36,-170.99860015881214,-141.08529542357275,-142.02138714292923,-171.95190726471512,403.13517137457734,404.083429185046,434.0054195196875,433.0692910592389
249.38,-171.01484144956945,-141.10141039648548,-142.03755474297577,-171.9681457568629,403.17325950666884,404.12158899871366,434.0434827854178,433.10709020519135
249.4,-171.03106804029244,-141.11753645485842,-142.05371680667392,-171.9844007237045,403.21133640257403,404.159760365103,434.08156474490113,433.1448897982802
249.42000000000002,-171.04730108265932,-141.13366383714379,-142.06987528470626,-172.00065294973692,403.24937800795095,404.1979443742235,434.1196839991154,433.1826707834706
249.44,-171.06353369945333,-141.1497848109384,-142.086051654973,-172.0169091528455,403.2873921826195,404.2361229624921,434.1578248466465,433.22045699572215
249.46,-171.07975849555967,-141.16588184806804,-142.10222505678095,-172.03316511264023,403.3253928937812,404.2743008159678,434.1959808000948,433.25825390632065
249.48000000000002,-171.09598171855455,-141.18196551543284,-142.11840650591662,-172.04942482135874,403.3633839683155,404.31248068539423,434.23413034885596,433.2960702311214
249.5,-171.11218602904117,-141.19803256611766,-142.1346117157156,-172.0656871117386,403.40136687146554,404.3506590702091,434.27228296030967,433.3339145788502
249.52,-171.12835708447938,-141.21408329302523,-142.15085949125995,-172.0819744279012,403.43934665708673,404.38883511022203,434.3104166268309,433.3717711130338
249.54,-171.14448753373202,-141.23012264208563,-142.16715296049722,-172.0982835001652,403.4773365633313,404.4270096557413,434.34852949592414,433.4096324515972
249.56,-171.1605892321504,-141.24615053392822,-142.18345848335264,-172.11461323116285,403.5153407174335,404.46517576407587,434.3866302625707,433.44749840149825
249.58,-171.1766650781632,-141.26218184811134,-142.19977451640787,-172.13095982567683,403.5533646618596,404.5033277521673,434.4247483902357,433.4853726000419
249.6,-171.19270980208273,-141.27821934857099,-142.21608080079304,-172.14731499666726,403.59140313202,404.541464430785,434.4628955069198,433.52327749691034
249.62,-171.20873647421544,-141.2942667281862,-142.23238810637537,-172.1636883413524,403.6294294598865,404.5795882205772,434.5010594300647,433.56122755239437
249.64000000000001,-171.22474750067823,-141.31032167194428,-142.24868981411655,-172.18006356824347,403.66744200616756,404.6176845288191,434.5392221944074,433.5992288350061
249.66,-171.24077037141922,-141.3263958298122,-142.26500249004448,-172.1964335767803,403.7054375195562,404.65577131726735,434.5773849761203,433.63727518763795
249.68,-171.2568279526752,-141.342498080595,-142.2813423120809,-172.21279583685632,403.7434308102563,404.69385162213354,434.6155441489936,433.6753703270529
249.70000000000002,-171.27291852586245,-141.35862301515664,-142.29770055043195,-172.2291490215993,403.78142113179126,404.7319079575445,434.65372542543685,433.71350230039025
249.72,-171.28904218516905,-141.37480193631166,-142.314074293185,-172.24549875492986,403.8194075878058,404.76993487045763,434.69189570294174,433.7516709337896
249.74,-171.30519777307984,-141.39105155536248,-142.33046430508887,-172.26186513772078,403.8573837653335,404.80794056980676,434.73004593303216,433.78985193234746
249.76000000000002,-171.32138477384282,-141.40735250929077,-142.34685583528514,-172.27824304347308,403.89535646481244,404.8459221019226,434.7681903746001,433.8280354194212
249.78,-171.33760220695947,-141.4236799723802,-142.36324090490749,-172.2946224023023,403.9333368060547,404.88390032038456,434.80632103648617,433.86622549220215
249.8,-171.35383421312977,-141.44003166638728,-142.3796260146636,-172.31098427081554,403.9713463317227,404.92187469065516,434.84443987065765,433.9044093001866
249.82,-171.37010118973674,-141.45640031699196,-142.39601714410003,-172.32732629509067,404.00939032025485,404.9598447613793,434.8825757494663,433.9425702968908
249.84,-171.3863942831218,-141.47277968044335,-142.4124030698378,-172.34363202417953,404.04745515565645,404.99781379581253,434.9207249591125,433.9807105764343
249.86,-171.40271304565536,-141.48915901712962,-142.4287930692621,-172.35991698005503,404.0855463266148,405.03578805662596,434.9588888950954,434.01881868620626
249.88,-171.41905965534679,-141.50553867312883,-142.44519689364625,-172.3761990867152,404.1236570989554,405.0737613757267,434.99707973204386,434.05689928941274
249.9,-171.4354251700337,-141.52189081020717,-142.46162026680122,-172.39248332582605,404.16178276638914,405.1117210918789,435.0352923869036,434.0949743275763
249.92000000000002,-171.45181823593455,-141.53823149320075,-142.47806571797253,-172.40876315874644,404.1999277898058,405.14967933762364,435.073535535952,434.13305340159684
249.94,-171.46823741084225,-141.55458569802656,-142.49452312437168,-172.42502867615423,404.23811425412055,405.18763144735976,435.11179901919036,434.1711083691189
249.96,-171.48468965453338,-141.5709625912541,-142.51100525720685,-172.4412974077759,404.2763331986183,405.225587581428,435.15006070202884,434.2091408545078
249.98000000000002,-171.50117673717062,-141.58736657508865,-142.52747983190346,-172.45757490036166,404.3145713288497,405.26355732900913,435.1883158595054,434.2471213051742
250.0,-171.5176942504905,-141.60379676658482,-142.54394722631886,-172.47384928250767,404.35283524360915,405.30152673754606,435.2265677119061,434.28504026761726
250.02,-171.53422751777893,-141.62023489988601,-142.56040296051853,-172.49010611730884,404.39111422753103,405.33952212506944,435.26482809995645,434.3229170743588
250.04,-171.55076213056833,-141.63668022276892,-142.57685053616444,-172.50634287508313,404.42941229281905,405.377540867415,435.30310468449784,434.3607735554311
250.06,-171.56731657415645,-141.65311479441073,-142.5933025565992,-172.52255665348878,404.46772239052535,405.41557927601247,435.34136695832353,434.3986055894741
250.08,-171.58389597449462,-141.66953743307914,-142.60976063931855,-172.53874426849515,404.5060428359369,405.45363259818964,435.37963775155623,434.4364122945775
250.1,-171.60049440139966,-141.68592296909273,-142.62621322956065,-172.55493260417813,404.54436335305087,405.4917005361221,435.41790311852145,434.4741976994383
250.12,-171.6171025069517,-141.70227070901544,-142.64268497726073,-172.5711351821907,404.58267724574966,405.52976487309365,435.4561909649335,434.5119755559553
250.14000000000001,-171.63373547591308,-141.7185768356527,-142.65916084338153,-172.58736743000236,404.62098813474324,405.5678428334467,435.4944782774188,434.54975228246514
250.16,-171.65037373269888,-141.73485164205528,-142.6756306579017,-172.60363084539185,404.659305482401,405.605947973194,435.5327586968318,434.58754189752955
250.18,-171.66701408519336,-141.7511134574259,-142.69209859956493,-172.6199159786189,404.69762407945393,405.6440674996246,435.5710354646448,434.625347701228
250.20000000000002,-171.6836457328315,-141.76736635120488,-142.70857214037463,-172.63622082597956,404.73593658405025,405.6822084237646,435.6093025045199,434.66317288120894
250.22,-171.70027615308206,-141.78361338433984,-142.72505845210787,-172.65255666390226,404.77425313561315,405.72037797921143,435.64755457957705,434.70101333509655
250.24,-171.71690986078815,-141.7998517357591,-142.74154660012857,-172.66893078389575,404.8125592355182,405.75857746924993,435.68578867996075,434.73887897756356
250.26000000000002,-171.7335371146131,-141.81607418252332,-142.75804934187505,-172.6853435806145,404.85084051739756,405.7967914178449,435.7240155170396,434.7767917279834
