time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-20.0,10.0,20.0,-20.0,-10.0,20.0
0.02,-19.991974605694118,9.999111787950484,19.992805537941734,-19.992917021563176,-9.999076336865599,19.992007416275086
0.04,-19.9765046362237,9.997436565987755,19.979006912145962,-19.97913690828109,-9.997321606861954,19.976471162933862
0.06,-19.953992462370014,9.995017694559175,19.95905102087531,-19.959218673223468,-9.994864562649019,19.953897119533377
0.08,-19.924920423548652,9.99190879791596,19.933280834780604,-19.93340494928429,-9.991668211543203,19.924842204695075
0.1,-19.889730508871008,9.988265140912445,19.902036367368552,-19.90212969907796,-9.987823707350127,19.88967241725112
0.12,-19.84882950886619,9.983958292014094,19.865696423500175,-19.8657531704375,-9.983353992035209,19.84873966533045
0.14,-19.802653637249374,9.97900399286408,19.824580255585815,-19.824611609625002,-9.97822921909925,19.80239993136665
0.16,-19.75156426491207,9.973451723572296,19.778989265828642,-19.77903113183472,-9.972601629042066,19.75103508558733
0.18,-19.695862160695473,9.967314772616861,19.72918144330784,-19.729273538592015,-9.966519717670886,19.695027211852544
0.2,-19.63584294759984,9.960724115644075,19.675601510570253,-19.675774360199913,-9.959969495155272,19.634716085534084
0.22,-19.5718181105217,9.953681446210393,19.618487221262516,-19.618825665392105,-9.953040745566097,19.570462906216054
0.24,-19.504160542122214,9.94619690041144,19.558124816496203,-19.558681717630616,-9.945677038579024,19.502371403394463
0.26,-19.433040018073047,9.93833272559953,19.494752011669856,-19.49555537628241,-9.937861571744383,19.430948930029356
0.28,-19.358898132580688,9.930108368823486,19.428639385871676,-19.429687919282497,-9.92977846179395,19.356495358063597
0.3,-19.28207099655496,9.921549415471645,19.36006489341747,-19.36132237947522,-9.921375184128513,19.27922830606266
0.32,-19.202730000146328,9.91267932621221,19.28927042589074,-19.2906691265763,-9.912705600655503,19.199322832482842
0.34,-19.121087277599464,9.903520070459725,19.216485207698273,-19.21798396278308,-9.903688956813623,19.11714043252649
0.36,-19.0373214019506,9.894220415987833,19.141832432698184,-19.143418998044293,-9.894550193325134,19.03286474781227
0.38,-18.95171260686961,9.88472343915369,19.065504810292136,-19.067300185517077,-9.885199958085483,18.94670070888481
0.4,-18.86442878233873,9.874987851907306,18.987742237219308,-18.989776320156565,-9.875719154996224,18.85893038705862
0.42,-18.775672963506935,9.865074410893623,18.90865982308003,-18.91102674199727,-9.866094316096106,18.769678035131353
0.44,-18.685645128740155,9.85511178521161,18.8284249601935,-18.83121391210665,-9.8562633824739,18.67913074579551
0.46,-18.594467197791733,9.844956781429685,18.747228902993175,-18.750428115431802,-9.846282097387151,18.58742631323542
0.48,-18.50228807145906,9.834713001300893,18.66519853281481,-18.668795334840624,-9.836210701377103,18.494794358528132
0.5,-18.409332005319303,9.824357350574347,18.58253512452399,-18.586464524666187,-9.825933212923708,18.401356834871056
0.52,-18.315648308773806,9.814054069146007,18.499237906562644,-18.503544080094535,-9.815649039997915,18.30723400679896
0.54,-18.2214057863175,9.803733125662239,18.415455478095097,-18.420144361099354,-9.805385593456547,18.21254317183518
0.56,-18.126699697690775,9.793355101113589,18.331306113166494,-18.336393809849778,-9.795003401228884,18.11750501094861
0.58,-18.031741539825216,9.782882929307737,18.2468823813662,-18.252402945562448,-9.784655237816063,18.022128631328876
0.6,-17.936615585950435,9.77247054318847,18.162391640063326,-18.168316302439564,-9.774265402851501,17.926631608139648
0.62,-17.841403737695995,9.762031334687386,18.077951111116892,-18.084278114250708,-9.763868550005462,17.831087415892846
0.64,-17.74627507876934,9.751572987537793,17.993593263463193,-18.000264845788358,-9.753478842079602,17.735569282745768
0.66,-17.651242402291906,9.741137663961101,17.909369323450846,-17.91634011695973,-9.74300873785881,17.64015352511356
0.68,-17.55642393586411,9.73068824303467,17.825323447376967,-17.832558692945604,-9.732517042428332,17.54494197717692
0.7000000000000001,-17.461878507614507,9.720168219581232,17.74161121214584,-17.74907440937756,-9.72205573277966,17.449945401332773
0.72,-17.36765012461918,9.709651254507191,17.65823875964544,-17.665933070513084,-9.711566157113532,17.355235222565312
0.74,-17.273903030051795,9.69918948667685,17.57527530969021,-17.583151535919665,-9.701085089593183,17.26098121387416
0.76,-17.180568231192748,9.688789550726202,17.49273005776096,-17.500695467636962,-9.690614150579366,17.16724922967152
0.78,-17.08775939766364,9.67845422225733,17.410699322570327,-17.41875083276532,-9.680187445011308,17.073995552961897
0.8,-16.995416837518555,9.668123435785299,17.32930793022661,-17.337298774373476,-9.669862568397427,16.981393555700006
0.8200000000000001,-16.903732513300497,9.657917086170293,17.248487352638044,-17.256464319138182,-9.659555278703047,16.8893730906326
