time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y
0.0,-15.0,-5.0,30.0,45.0,10.0,-20.0,-5.0,10.0,-45.0,-40.0
0.02,-14.981404456150935,-5.0059541667030825,29.972856542856118,44.97265544393484,10.001950750991758,-20.00108731975623,-4.989818588396811,9.997991188959022,-44.976603521876534,-39.99045312743232
0.04,-14.94451435385238,-4.998067875465903,29.938692152412496,44.9183606894273,10.005819957984071,-20.00324864668601,-4.989322887522248,9.974300428288359,-44.93016117715013,-39.971493627939694
0.06,-14.889880044032735,-4.9767226560301046,29.897715027812936,44.837892373754315,10.011547152897734,-20.006458665525997,-4.998238873301639,9.929556784204928,-44.8613317624484,-39.943392255548275
0.08,-14.818238161777272,-4.9424472000427615,29.850225123181136,44.73231906358683,10.0190623631974,-20.01066811764251,-5.016173882571529,9.864632090527458,-44.77102771847414,-39.90650660729203
0.1,-14.730502855396907,-4.895908557430195,29.796571170355318,44.60296068114569,10.028283790746922,-20.015836918412752,-5.042645871480913,9.78059790875586,-44.6603814682027,-39.86129564941762
0.12,-14.627725690326661,-4.8378832303473995,29.737135163682282,44.451370900413295,10.039083937964852,-20.021890621255054,-5.077098979439226,9.678666674421413,-44.530697164552144,-39.80828514461852
0.14,-14.511070223939068,-4.769218751077539,29.67235124055669,44.27922650691725,10.05133871610055,-20.028751342665707,-5.118949971721505,9.56018865703169,-44.38340027220277,-39.74804413101037
0.16,-14.38175877812296,-4.690829882475012,29.602690430196546,44.08830975146364,10.064913332599485,-20.036332306091488,-5.167577698395152,9.42658349269756,-44.220044994277444,-39.68118708435419
0.18,-14.241083958159075,-4.603681092183215,29.52864583908535,43.88049843190667,10.079652101720608,-20.04455224396547,-5.222310804336721,9.279339921701512,-44.04225054533042,-39.60835564317913
