time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-40.0,10.0,40.0,-40.0,-10.0,40.0
0.02,-39.9934774,9.9996444,39.993833,-39.993833,-9.9996444,39.9934774
0.04,-39.980825665235194,9.998954652079366,39.98187101315583,-39.98187101315583,-9.998954652079366,39.980825665235194
0.06,-39.96241764900432,9.997951049167499,39.964466599836825,-39.964466599836825,-9.997951049167499,39.96241764900432
0.08,-39.93860664344415,9.996652786671262,39.94195385676948,-39.94195385676948,-9.996652786671262,39.93860664344415
0.1,-39.90972737628068,9.995078020766796,39.914649355478815,-39.914649355478815,-9.995078020766796,39.90972737628068
0.12,-39.876096957045704,9.993243923549471,39.882853033325574,-39.882853033325574,-9.993243923549471,39.876096957045704
0.14,-39.83801577541028,9.991166735219311,39.84684903962143,-39.84684903962143,-9.991166735219311,39.83801577541028
0.16,-39.79576835389111,9.988861813467174,39.80690653891934,-39.80690653891934,-9.988861813467174,39.79576835389111
0.18,-39.74962415695852,9.986343680216795,39.763280473356275,-39.763280473356275,-9.986343680216795,39.74962415695852
0.2,-39.699838358437276,9.983626065868474,39.71621228579584,-39.71621228579584,-9.983626065868474,39.699838358437276
0.22,-39.64665256901737,9.980721951181772,39.6659306054509,-39.6659306054509,-9.980721951181772,39.64665256901737
0.24,-39.590295525662484,9.97764360692664,39.61265189764415,-39.61265189764415,-9.97764360692664,39.590295525662484
0.26,-39.53098374470505,9.974402631425123,39.55658107937226,-39.55658107937226,-9.974402631425123,39.53098374470505
0.28,-39.46892214043269,9.971009986098917,39.49791210236192,-39.49791210236192,-9.971009986098917,39.46892214043269
0.3,-39.40430461098819,9.967476029131596,39.4368285053294,-39.4368285053294,-9.967476029131596,39.40430461098819
0.32,-39.3373145934115,9.963810547348352,39.373503937167946,-39.373503937167946,-9.963810547348352,39.3373145934115
0.34,-39.26812558963978,9.960022786410299,39.30810265278047,-39.30810265278047,-9.960022786410299,39.26812558963978
0.36,-39.19690166524454,9.956121479415065,39.24077998324356,-39.24077998324356,-9.956121479415065,39.19690166524454
0.38,-39.12379792262236,9.952114873990249,39.17168278193166,-39.17168278193166,-9.952114873990249,39.12379792262236
0.4,-39.04896095027017,9.948010757961493,39.10094984814962,-39.10094984814962,-9.948010757961493,39.04896095027017
0.42,-38.97252924967121,9.943816483672352,39.028712329722,-39.028712329722,-9.943816483672352,38.97252924967121
0.44,-38.894633641200414,9.939538991028764,38.95509410587445,-38.95509410587445,-9.939538991028764,38.894633641200414
0.46,-38.815397650334596,9.935184829336826,38.880212151623496,-38.880212151623496,-9.935184829336826,38.815397650334596
0.48,-38.73493787532921,9.93076017799871,38.804176884771564,-38.804176884771564,-9.93076017799871,38.73493787532921
0.5,-38.65336433740587,9.926270866127828,38.727092496490236,-38.727092496490236,-9.926270866127828,38.65336433740587
0.52,-38.570780814386566,9.921722391140927,38.64905726637012,-38.64905726637012,-9.921722391140927,38.570780814386566
0.54,-38.48728515861459,9.917119936381496,38.5701638627231,-38.5701638627231,-9.917119936381496,38.48728515861459
0.56,-38.40296959991978,9.912468387825806,38.490499628843544,-38.490499628843544,-9.912468387825806,38.40296959991978
0.58,-38.31792103431677,9.907772349919975,38.41014685586904,-38.41014685586904,-9.907772349919975,38.31792103431677
0.6,-38.23222129906865,9.903036160593771,38.329183042827616,-38.329183042827616,-9.903036160593771,38.23222129906865
0.62,-38.145947434703366,9.898263905494264,38.24768114441613,-38.24768114441613,-9.898263905494264,38.145947434703366
0.64,-38.05917193453451,9.893459431480073,38.16570980702089,-38.16570980702089,-9.893459431480073,38.05917193453451
0.66,-37.971962982210044,9.888626359414687,38.08333359346605,-38.08333359346605,-9.888626359414687,37.971962982210044
0.68,-37.88438467778994,9.88376809629522,38.0006131969546,-38.0006131969546,-9.88376809629522,37.88438467778994
0.7000000000000001,-37.79649725283555,9.878887846751013,37.917605644650635,-37.917605644650635,-9.878887846751013,37.79649725283555
0.72,-37.70835727497769,9.873988623944573,37.834364491337624,-37.834364491337624,-9.873988623944573,37.70835727497769
0.74,-37.62001784241667,9.869073259905674,37.75094000357542,-37.75094000357542,-9.869073259905674,37.62001784241667
0.76,-37.53152876879441,9.864144415327734,37.66737933476704,-37.66737933476704,-9.864144415327734,37.53152876879441
0.78,-37.44293675886599,9.859204588854084,37.5837266915352,-37.5837266915352,-9.859204588854084,37.44293675886599
0.8,-37.354285575385354,9.85425612588027,37.50002349179726,-37.50002349179726,-9.85425612588027,37.354285575385354
0.8200000000000001,-37.26561619760674,9.84930122689718,37.416308514915535,-37.416308514915535,-9.84930122689718,37.26561619760674
0.84,-37.176966971790286,9.844341955398505,37.33261804428787,-37.33261804428787,-9.844341955398505,37.176966971790286
0.86,-37.088373754086554,9.839380245374782,37.24898600273106,-37.24898600273106,-9.839380245374782,37.088373754086554
0.88,-36.99987004616094,9.83441790841521,37.165444080997005,-37.165444080997005,-9.83441790841521,36.99987004616094
0.9,-36.91148712390504,9.829456640437256,37.082021859748515,-37.082021859748515,-9.829456640437256,36.91148712390504
0.92,-36.8232541595679,9.824498028063104,36.9987469253088,-36.9987469253088,-9.824498028063104,36.8232541595679
