time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y
0.0,14.0,26.0,22.0,7.0,2.0,-1.0,-10.0,-24.0,-24.0,-10.0
0.02,13.999149454335372,25.981542348726165,21.98112962190544,6.999041905590809,1.99905472207934,-0.9991564276475318,-9.981027968724819,-23.981207472141957,-23.999422236114786,-9.999249329991079
0.04,13.99746971324666,25.964606533173598,21.963374633122424,6.997130802006813,1.9972090122821555,-0.997475686337666,-9.963067732168904,-23.963610797869872,-23.998270760287,-9.997741558880998
0.06,13.994985743110663,25.94916263655289,21.946691806885465,6.994275573776832,1.9945028216611067,-0.9949604761812872,-9.946072441484555,-23.947182630958384,-23.99657381283933,-9.995501171324841
0.08,13.991742186149922,25.93516103944125,21.931033324008457,6.990501903706322,1.990956877047107,-0.9916327821028443,-9.93000596431749,-23.9318881323172,-23.994366342667234,-9.992543730280842
0.1,13.9877928926704,25.92251380967494,21.91635456027333,6.985855814402993,1.9865967037043493,-0.9875445130796803,-9.914813118873449,-23.917667905042794,-23.99166120538312,-9.988889171093426
0.12,13.983173541892613,25.91114259386303,21.902596734511857,6.980373981022823,1.9814644221387563,-0.9827402528092801,-9.900447014101186,-23.9044753387085,-23.98847866559127,-9.984566662557857
0.14,13.97794077895595,25.90095974344411,21.889701943094206,6.974111369958198,1.975615176413218,-0.9772677393712844,-9.886853421482854,-23.89222910353756,-23.984866966218025,-9.979610961430215
0.16,13.97213481717844,25.891868377421552,21.877610176198928,6.967116113823868,1.9691148589806813,-0.9711596419978464,-9.873985520236472,-23.88087305647901,-23.980859987591025,-9.974055512756921
0.18,13.965812596539617,25.883773987444144,21.866263858154788,6.959462976829266,1.9620018447592786,-0.9644534347112891,-9.861780220307109,-23.870340770213733,-23.976490923955875,-9.967941090940533
0.2,13.959025222117573,25.87658389430764,21.85559367848068,6.951212360604326,1.9543342736016658,-0.9572102696431468,-9.850168902713964,-23.86054517127647,-23.971794465010774,-9.961297771866379
0.22,13.951812978107581,25.870230098300393,21.845523826949744,6.942417610802732,1.9461702196137192,-0.9494987184252913,-9.83909425298501,-23.851412627104594,-23.96681217743608,-9.954194746935501
0.24,13.944232710757005,25.864614816418086,21.835975775770084,6.933156108181302,1.9375535048177317,-0.9413611067372913,-9.828495305017423,-23.842865737909765,-23.961562385126342,-9.946694920689817
0.26,13.936314461868081,25.85964904283748,21.826912705739524,6.923486042573876,1.9285452976720565,-0.9328453492485965,-9.81830241805931,-23.834843468225877,-23.956095910364304,-9.938843811924247
0.28,13.928104180763066,25.855256433559276,21.818263684765224,6.913462925949113,1.9192019073307693,-0.92400993307994,-9.808454304522105,-23.827271775061334,-23.9504411491193,-9.930680747087264
0.3,13.919649468229595,25.851339680151955,21.80997798656653,6.9031455951445375,1.9095724147549356,-0.9149076316656776,-9.798874619188664,-23.82008995985407,-23.944627413561474,-9.922257961185906
0.32,13.910986469240786,25.84781424045085,21.802002472532347,6.892576494198254,1.89968802932833,-0.9055954116503784,-9.789507408031023,-23.8132300541327,-23.938680452035193,-9.913615077982922
0.34,13.902140684867485,25.844611382175312,21.794287926175134,6.8818014036692565,1.8896074858889413,-0.8961191691901242,-9.780318738814234,-23.806625320753596,-23.932615404402583,-9.904784760430125
0.36,13.893150596157666,25.84165056440702,21.78679038429066,6.870877837575589,1.879398810871974,-0.8865004325946424,-9.771276280909317,-23.8002244215964,-23.926450993028485,-9.895790575526236
0.38,13.884061606205739,25.838880559625373,21.77946819614504,6.85982663232113,1.869091965546166,-0.8767601772662315,-9.762345088700414,-23.7939761921081,-23.920189451830282,-9.886664069400634
0.4,13.874908076046287,25.83625236658954,21.77227859716781,6.848679933349363,1.8587234731488809,-0.866940564069871,-9.753503957957602,-23.78784041440434,-23.913852431737702,-9.877437902522608
0.42,13.865709949170567,25.833701643868398,21.76517591579809,6.837468875058137,1.8483208622816711,-0.8570785590151072,-9.744714920820192,-23.781789888785607,-23.90747039287312,-9.868160970490885
0.44,13.856489679238509,25.83116753297382,21.758120768994306,6.8262218800563526,1.837910992699592,-0.8471921086715081,-9.735950691781536,-23.775809521337173,-23.901058545608855,-9.85886574275446
0.46,13.847279414458598,25.82861838805103,21.751071611978873,6.814964442698632,1.827515961732847,-0.8372811247534939,-9.727204201902396,-23.769866025802262,-23.894632824493897,-9.849574952790901
0.48,13.83807523608788,25.826019831408193,21.74402119691262,6.803718167273382,1.8171541247812146,-0.8273679857736246,-9.718451363780202,-23.763937323853895,-23.88819696115431,-9.840316842541526
0.5,13.828877086158869,25.82333471837506,21.736943710374536,6.7925175008905265,1.8068596446134353,-0.8174672161379041,-9.709680100420911,-23.758006480380306,-23.8817645840225,-9.83109592316023
0.52,13.819702609456346,25.82053017181827,21.729820469761226,6.78138809139424,1.7966338084769018,-0.8075937773760901,-9.700880414736401,-23.752051390831376,-23.875351150302972,-9.821942035959777
0.54,13.810558509394815,25.817578622237647,21.722640067980105,6.770334092148113,1.786476805387632,-0.7977579732164639,-9.692033668515377,-23.74603730535862,-23.868958373385727,-9.812863902320698
0.56,13.801450153202268,25.81445515391633,21.71540183251549,6.759354595343105,1.7763768538352454,-0.7879800342388176,-9.683126388893399,-23.739944014749728,-23.86258809049684,-9.803871758293452
0.58,13.792391495810492,25.811141257097184,21.70808910077536,6.748462245351139,1.766348091303862,-0.7782688952267001,-9.674170643985821,-23.733754107254256,-23.85622391477111,-9.794954928317324
0.6,13.783390440577973,25.807620622512598,21.700692664759554,6.737667191320967,1.756404715355561,-0.7686271865202179,-9.66516612840823,-23.727434023972997,-23.849853238706583,-9.786102740214396
0.62,13.774453902574487,25.80390036485388,21.69320259412685,6.726968999560955,1.7465501970920452,-0.7590653351624882,-9.656084501615949,-23.720998320262172,-23.84346404529207,-9.777309397248661
0.64,13.765602697633213,25.799993204201805,21.685604573305245,6.716364848943878,1.7367868776870914,-0.7495859152323013,-9.646929419976221,-23.71445165557392,-23.837051600991273,-9.768564318014933
0.66,13.756816861330458,25.795897196324706,21.6778933370565,6.705855985508619,1.7270995170887793,-0.7401812105794726,-9.637702901727994,-23.707814493106568,-23.830643099438117,-9.759862507553926
0.68,13.74806670400873,25.791610464634566,21.670078376797857,6.695433571460209,1.7174888806935988,-0.7308405154867487,-9.62841805026949,-23.70106830695585,-23.824247344370338,-9.751214788232076
0.7000000000000001,13.739352770642046,25.787126563711173,21.66215661909759,6.685087827528759,1.707960499774251,-0.7215833640681063,-9.619056008544447,-23.694195535171637,-23.817867038602934,-9.742610058476048
0.72,13.730668197280245,25.782461647530518,21.654136390655523,6.6748062332953335,1.6985207603695307,-0.7124025590347234,-9.609624494692836,-23.687195572036387,-23.81149620478265,-9.734056176191972
0.74,13.722018142920763,25.777633713007962,21.64601595696888,6.664606617910243,1.689174729719129,-0.7032949253191879,-9.600132971508371,-23.680060702739908,-23.80512908955896,-9.725566596964745
0.76,13.713404332975195,25.772651653335082,21.637801411726084,6.654485864035462,1.6799182925544767,-0.6942609977666364,-9.590590119855877,-23.672808958976326,-23.798768687484813,-9.71714017277541
0.78,13.704817630315262,25.767519338658545,21.629489917429424,6.644431189705795,1.6707558043760882,-0.6852911792901322,-9.580993614080976,-23.665442586741545,-23.792394784730902,-9.7087703690838
0.8,13.696252691311786,25.76223556784248,21.62107603440827,6.634437038081435,1.6616986577044293,-0.6763667810588906,-9.571351561440487,-23.657968563625573,-23.78601350172442,-9.700446320981795
0.8200000000000001,13.68771274513249,25.756789842065224,21.61257035187157,6.6245077462622195,1.6527316792268596,-0.6674977273027726,-9.56167873897786,-23.65039279194448,-23.779620022570324,-9.692174554750151
0.84,13.679185874184917,25.75121694437612,21.60398474588095,6.614630158339111,1.6438435701440104,-0.6586856142173019,-9.551985714237393,-23.642742315762007,-23.77322981675156,-9.683937168349887
0.86,13.67068297837446,25.74551452390209,21.595334697841675,6.604816965497126,1.6350250358134055,-0.6499238771258213,-9.542283703121408,-23.635005041745472,-23.76685287814987,-9.675730870266234
0.88,13.662205809526805,25.739684438721117,21.58662326135874,6.595053833662582,1.6262439238764606,-0.6412205518096519,-9.532584944839662,-23.627181731663242,-23.760473069811024,-9.667552877110435
0.9,13.653751508803133,25.733736517728584,21.577864035919806,6.585325787933692,1.6174894129251174,-0.6325621759679968,-9.522881638663124,-23.619269068459467,-23.75409349235293,-9.659410755758998
0.92,13.645317015548773,25.727676301252714,21.569057900166946,6.5756195103959065,1.608762561954026,-0.6239523121483457,-9.513188176140122,-23.611279783535732,-23.747703804242114,-9.65131731175613
0.9400000000000001,13.636897394324833,25.721508069408095,21.560210326520117,6.565929110026706,1.6000637204315056,-0.615387607899024,-9.503488757879866,-23.603233391987747,-23.741312694736436,-9.64325680770965
0.96,13.62848635186056,25.71523592368888,21.551342256361536,6.5562480146044315,1.591390801922419,-0.6068614605871516,-9.493799070694127,-23.595149201862586,-23.734907576802247,-9.635216024882574
0.98,13.62006240266967,25.70886473889221,21.542472129847482,6.546580618549819,1.5827346139316794,-0.5983765817676717,-9.484098783102894,-23.58703765887861,-23.728482663026465,-9.627201257268496
1.0,13.611636614482482,25.702411031154046,21.533596272830398,6.536923943354475,1.5740757302369308,-0.5899324611985367,-9.474383723351178,-23.578911584704134,-23.72204215138299,-9.619197429110914
1.02,13.603217834539612,25.69588944400944,21.524703196550664,6.527279924136642,1.565416196779854,-0.581535446618383,-9.464671599421688,-23.570776300098355,-23.715569073368002,-9.611194505156494
1.04,13.594813424126873,25.68931917552468,21.5157875447875,6.5176432893678555,1.5567603282079785,-0.5731918125637909,-9.454946738921999,-23.562631274936805,-23.70908491044008,-9.603199215996977
1.06,13.586414564257247,25.68271094207679,21.506845249280193,6.508006501473411,1.5481069307532844,-0.564910844162511,-9.445209367802201,-23.55448696391794,-23.70259082791118,-9.595203557008926
1.08,13.578014179797917,25.67607561231978,21.497885364222164,6.498366397912213,1.53946434628096,-0.5566935655849418,-9.435484109964946,-23.546360795846066,-23.69607888561128,-9.587218122942849
1.1,13.569622005577678,25.669404643716383,21.48891940779541,6.488712560382602,1.5308240842771077,-0.5485256768343555,-9.425784198453169,-23.538264497915893,-23.689543907557965,-9.579247805553875
1.12,13.561253155166051,25.66270500277867,21.479957419419677,6.479031849190345,1.5221852678045298,-0.5403895432491668,-9.416119485008053,-23.53021437114451,-23.682983653477287,-9.571281470035746
1.1400000000000001,13.55290099065024,25.655979393071277,21.470990299770186,6.469315512088902,1.5135614686538896,-0.5322785411597744,-9.406480232265745,-23.522210310664523,-23.676391932059254,-9.563331160816832
1.16,13.544558346968218,25.649228043312657,21.462021149475763,6.459566285111481,1.5049525560481336,-0.5241674782797571,-9.39687716551927,-23.51422977560818,-23.669763745511847,-9.555395972518088
1.18,13.536220277364352,25.64245471509658,21.45304457676432,6.449793081194627,1.4963623627552292,-0.5160667159001555,-9.387315572447578,-23.50626840852532,-23.66308771176777,-9.547463770205075
1.2,13.527893545391327,25.635655027113216,21.444052102251693,6.4399927509364945,1.4877913771887128,-0.5079698453212552,-9.3777972243522,-23.49833580189306,-23.65637389509572,-9.539525959486783
1.22,13.519566927894646,25.628825875159784,21.435047590809916,6.430156526565303,1.479238328832124,-0.49986916859071095,-9.36832753400479,-23.490430882467365,-23.649627293635273,-9.531557442436789
1.24,13.511237880582469,25.62196721196261,21.426012459500555,6.420275660811344,1.470702882551667,-0.49177421723121695,-9.358913572151838,-23.482562233496953,-23.642844254850676,-9.523560232432308
1.26,13.502914782212063,25.615078745096252,21.416953249597306,6.410364872277641,1.4621848976744225,-0.48369247491512846,-9.349532812628075,-23.47473051011209,-23.63602680144846,-9.51554061593884
1.28,13.494577479735062,25.60816603938897,21.407883427611814,6.400454482864687,1.4536789152847316,-0.4756157662113746,-9.340192072500626,-23.466917169693026,-23.629183623733233,-9.507511246538888
1.3,13.48622371877241,25.60122974654094,21.39881095961457,6.3905392438451765,1.4451834572594084,-0.4675454052201982,-9.330889699036032,-23.459112008125604,-23.622318544675615,-9.499475192230154
1.32,13.477848317787448,25.594264430957555,21.389719244424473,6.380631251048548,1.4366894471846996,-0.4594735857172697,-9.321624452316337,-23.45130720299658,-23.615413041443492,-9.491437667938335
1.34,13.469462669311815,25.587280457986854,21.38060264005429,6.370735384053533,1.4282003732460888,-0.4514106086892328,-9.31239064346164,-23.443508173616067,-23.60847473894545,-9.483400382791476
1.36,13.461054067736203,25.58029071653868,21.37145909061302,6.360859311693256,1.4197258070666527,-0.44335621681630516,-9.303186833903034,-23.435709871964843,-23.601513379005638,-9.47536483562811
1.3800000000000001,13.452623565278925,25.57329842158089,21.362289409964752,6.351034274614658,1.4112662904863165,-0.4353165204619217,-9.294003401391478,-23.427907139635654,-23.594536405813024,-9.467346783525576
1.4000000000000001,13.444186929879148,25.56630655099443,21.353098689243026,6.3412503901696455,1.4028029000792221,-0.42728977141303276,-9.284844759692108,-23.420105599238283,-23.58754067209822,-9.459336253565349
1.42,13.435739615696521,25.559302281202136,21.343879589057966,6.331508083748084,1.3943460882909156,-0.4192624947600871,-9.275710068237498,-23.412290699870006,-23.580535987094123,-9.451329203429914
1.44,13.42728157403581,25.55230058603301,21.33463623809691,6.321799709038535,1.3858738868615188,-0.41123907464361503,-9.266591796126043,-23.40446299157073,-23.573529019005893,-9.443331676841343
1.46,13.41880561072225,25.545284932129785,21.325382887008995,6.312141150841902,1.37738012221198,-0.40323346296539303,-9.257485126964891,-23.39664252287739,-23.566533745002033,-9.435360363803511
1.48,13.410315970138578,25.538261333287224,21.31612737880061,6.302523654782133,1.368871743819036,-0.39524156567467666,-9.248394163121022,-23.38882916826682,-23.559525247488985,-9.427408464557068
1.5,13.40183161205882,25.531216129534908,21.306857452393643,6.292956666153705,1.3603570465553854,-0.3872937188074983,-9.239311892115978,-23.381005660961243,-23.55249871178665,-9.41947343172123
1.52,13.393371168574156,25.52417149618213,21.297581174476164,6.283438407086365,1.3518112211823543,-0.3793778854823168,-9.230228467143592,-23.373168748671745,-23.545466262046045,-9.411546669410033
1.54,13.384919176846719,25.517123357856722,21.28830818943909,6.273971385224955,1.3432510951460834,-0.3714864211045682,-9.221149425182041,-23.365329570814232,-23.53843626471596,-9.403625544239793
1.56,13.376476350954238,25.510080925689316,21.27904169196998,6.2645532174357506,1.3346815682525501,-0.3636364741972854,-9.21207270196425,-23.357488234896966,-23.531405456593497,-9.395705485556503
1.58,13.368046861981291,25.50303317135983,21.26979986493732,6.2551882395063805,1.3261126691677025,-0.3558312920248126,-9.203006923047253,-23.349650975725257,-23.524380120455163,-9.387788272874989
1.6,13.359608019919776,25.49597355644678,21.260584536929205,6.245888540526352,1.3175590969819129,-0.3480699913248247,-9.193965007704465,-23.341814819702172,-23.517363805133616,-9.379884354833042
1.62,13.351143309117505,25.488911929159087,21.25139792655391,6.236631111804721,1.309023312600829,-0.34033924609667704,-9.184934964102293,-23.333957432912527,-23.510347768217702,-9.371990233609957
1.6400000000000001,13.342657161280309,25.48185503548727,21.24224937852503,6.227401388428732,1.3004935039200667,-0.3326170507655492,-9.175921954889358,-23.326082749547908,-23.503344546807707,-9.36411038813557
1.6600000000000001,13.334169142149904,25.474804207659883,21.2331390274544,6.2182044305047866,1.291952001524028,-0.3249055813613156,-9.16691256913836,-23.31819427127041,-23.49634717643047,-9.356239502708307
1.68,13.32566131649932,25.46775843777126,21.22406382084114,6.209028755298062,1.2834074326816052,-0.31718739031116766,-9.157901740222533,-23.31029131035816,-23.48935322433006,-9.348388404277909
1.7,13.31713357453874,25.460718615324307,21.215025364427348,6.199873629708181,1.27487208920109,-0.3094624499183054,-9.148877052010459,-23.302369028733036,-23.482373769332565,-9.340548567557144
1.72,13.308591868660539,25.453682618836783,21.20600887880255,6.19073580377282,1.2663449936642028,-0.30171229371906205,-9.139827219014775,-23.29443284339513,-23.47538496044072,-9.33270929299052
1.74,13.300035545778334,25.44664522600978,21.197019210243713,6.181610423165902,1.257808789366235,-0.2939479797855917,-9.130746720995802,-23.286499352850505,-23.468382051456512,-9.324854183620252
1.76,13.291444190691546,25.439620317647197,21.188045542022,6.172503431147744,1.2492648577215237,-0.2861574749302057,-9.121631206490425,-23.27857850071085,-23.46138062324476,-9.31699817128241
1.78,13.282827368917452,25.432607842748066,21.179088917839724,6.163421110475152,1.2407114271910606,-0.2783455265197473,-9.112481748122391,-23.27066266857792,-23.45438456615912,-9.30914535654588
1.8,13.274178914151056,25.425607415436968,21.170151912863837,6.154377349513421,1.2321562907991752,-0.27052296159669925,-9.103293050414827,-23.26275347877242,-23.447389351567914,-9.301299045019192
1.82,13.265493174961744,25.418611552291807,21.16122843113858,6.145359249676987,1.2235962837911472,-0.2626998632645244,-9.094086283211126,-23.25484179592147,-23.440405329878036,-9.293458526549886
1.84,13.25678329426607,25.411621027803182,21.152319257950257,6.136360768129772,1.2150280488168337,-0.25485814168801674,-9.084858660800911,-23.246933466297296,-23.433414588588306,-9.285623003564545
1.86,13.248043226582224,25.404649975924016,21.143421778302763,6.127379458102041,1.206466888224281,-0.24698820413390585,-9.075628031514054,-23.23902363692471,-23.426394370753634,-9.27779706386775
