time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y
0.0,-20.0,10.0,20.0,-10.0,5.0,-20.0,-10.0,20.0,5.0,5.0
0.02,-19.990986773606895,9.979789258244711,19.972348590391405,-9.99887724953648,4.997573085978476,-19.99001759959312,-9.97997023080149,20.00986121101333,5.000696764038272,4.99939564429825
0.04,-19.973106468074235,9.959377532565735,19.937160204516786,-9.996629558534607,4.992762437237812,-19.970194835469584,-9.959915080538769,20.009733771394135,5.002093629013617,4.998200826000787
0.06,-19.94660777374867,9.938775092309243,19.894657771197412,-9.993290732729106,4.985637935180178,-19.94080643152123,-9.939817264064308,19.999882635285502,5.0041859398281545,4.996420821911824
0.08,-19.911830204823076,9.917986991277715,19.845132130155022,-9.988916121402964,4.97628132466151,-19.902221205424613,-9.919687801245141,19.980697189105033,5.00697228593942,4.994074669183588
0.1,-19.86920416485674,9.897012526207131,19.788950633044905,-9.983573043658282,4.964798629121179,-19.854904868523008,-9.899552666027118,19.95265691331662,5.010425357865585,4.9912077486217346
0.12,-19.819226111981088,9.875881052556274,19.72651556875862,-9.977335991067568,4.951330529512347,-19.799400818455773,-9.879403501339574,19.91629560269095,5.014504225458478,4.987855959594607
0.14,-19.762431992088374,9.854630198526266,19.658276440426192,-9.970261638036266,4.9360175170994065,-19.73630329270566,-9.859238134030871,19.872226477750473,5.019176880452992,4.984040852654054
0.16,-19.699411137303,9.833282012893346,19.58474305664573,-9.962421414197781,4.919028744575842,-19.66623402157017,-9.83906987861982,19.821070670289362,5.024382996360859,4.979802247771182
0.18,-19.630759567080318,9.811835370032018,19.506412908461026,-9.953897613989504,4.900516108791887,-19.589849638350344,-9.818898167859489,19.763469821236555,5.030095345581356,4.975168373962804
0.2,-19.55707688133679,9.79030809351297,19.423798810642545,-9.944777778964388,4.880641227262441,-19.507801989562267,-9.79871869642715,19.700094301405947,5.0362737147638255,4.970197543471474
0.22,-19.47897655472816,9.768694185935702,19.337424217934984,-9.935131840499107,4.859554350948723,-19.420763102470918,-9.778546827686315,19.631607968274793,5.042858785256321,4.964942659854058
0.24,-19.397050052514256,9.747023900655119,19.247820289281744,-9.92503750835459,4.837407567821301,-19.329387282734462,-9.758381326671206,19.558686750752813,5.049794944042995,4.959443709084888
0.26,-19.31188081166288,9.725297765256487,19.15551018110262,-9.914563108715383,4.814329489874118,-19.23432906709665,-9.73823080732595,19.481960388824728,5.057036641896045,4.953744818440407
0.28,-19.22405792496094,9.703519634050268,19.060994310401213,-9.903794138393234,4.790473228556613,-19.136202645270657,-9.718104839300091,19.402055834284404,5.064554719906626,4.947881714984722
0.3,-19.134137650678852,9.681728912373783,18.964725524718187,-9.892805720886766,4.765960408151703,-19.035608836029162,-9.69801599433827,19.319566305887513,5.0723153459246735,4.941887803812516
0.32,-19.04263217625378,9.65994084839056,18.867138707201384,-9.881658501440718,4.740921647387582,-18.9330974209371,-9.677967132578916,19.235060863566915,5.080285394065015,4.935791114801483
0.34,-18.950018851904698,9.638169743015892,18.768642872998978,-9.870423314505064,4.715475301157117,-18.829185818584868,-9.657973702564357,19.149062036673143,5.088440551896841,4.929651106951921
0.36,-18.856757794497433,9.616440880458526,18.669626275647133,-9.859145266001809,4.6897348790183875,-18.724347295374947,-9.638059073189426,19.06204777573463,5.096757362237112,4.923506435079975
0.38,-18.763253979757064,9.594778188990142,18.57042581968229,-9.84787309948287,4.663791921532592,-18.619037067407778,-9.618209906285609,18.974449608708635,5.1052069512228115,4.9173942312185215
0.4,-18.669855980071063,9.573198382065488,18.47136401586741,-9.836648725932193,4.637728403227943,-18.51365838894409,-9.598454060787233,18.886676874428662,5.113778481320661,4.911339629526573
0.42,-18.576899250355257,9.551711244527539,18.372725214561328,-9.82550198637558,4.611641514752397,-18.408583740992746,-9.578798769122974,18.799106365606523,5.122435440974683,4.905358304369083
0.44,-18.484698735905745,9.53032737673129,18.274765399844796,-9.814447269763273,4.585596324990857,-18.304138471713987,-9.559240186847992,18.712069950020936,5.131138959871997,4.899462789140353
0.46,-18.393505001307677,9.50904971919303,18.177702015436697,-9.803523176587829,4.559666890982783,-18.20061156002788,-9.539786209488279,18.62584750484786,5.139865352708816,4.893699363366201
0.48,-18.303549466274518,9.487884253766572,18.08173057206064,-9.792752405369463,4.533908358253166,-18.09824252252379,-9.520463167881474,18.540705708522506,5.148586858601496,4.8880824089345305
0.5,-18.21502151769675,9.466832348633924,17.987004237862234,-9.78216477428998,4.508379637326562,-17.997253570293335,-9.501262654054882,18.456868545954837,5.157292160496214,4.882625588654817
0.52,-18.128102090270712,9.445908004345274,17.893660338826855,-9.771785742795917,4.483116608989015,-17.89780815072518,-9.482190441196858,18.374531554605717,5.165969682441201,4.877323168975449
0.54,-18.04293110181335,9.425115547821848,17.80181274760338,-9.761642142783671,4.45814141116434,-17.800055589179042,-9.463244981003593,18.293836051048743,5.174626319862163,4.872197559317395
0.56,-17.95960540757189,9.404483389776264,17.711550157515248,-9.751746836457169,4.433474470346967,-17.704117674138942,-9.44442123795774,18.21489803740084,5.183253007550703,4.867263322936636
0.58,-17.87820452356634,9.384022346857765,17.622939082767175,-9.742104700833142,4.409118058095954,-17.610086638690387,-9.425699373211172,18.137801090335934,5.191830137716551,4.862530644018874
0.6,-17.79878281646163,9.363725683259924,17.53603666235938,-9.732736550420471,4.385087787587209,-17.518013616992185,-9.407068698758298,18.06261692458259,5.200351793262851,4.858016507719147
0.62,-17.72136525368705,9.343581197414728,17.450874353516213,-9.723636269720709,4.361384867714823,-17.427935413652314,-9.388562794325011,17.98936636105976,5.208839768846861,4.853717400260752
