time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-20.0,10.0,20.0,-20.0,-10.0,20.0
0.02,-19.992433406499696,9.979811022784176,19.99248455718329,-19.99256947593064,-9.979861294731101,19.992406214775773
0.04,-19.977390849111966,9.959480655854934,19.977564031860396,-19.977764596360487,-9.959598288356533,19.977330854209814
0.06,-19.95505138411232,9.939035265196212,19.955402853097507,-19.955736476530788,-9.939211592613152,19.954938446758078
0.08,-19.925650351483448,9.918496267104821,19.926224192788247,-19.92670092699716,-9.918703884727986,19.925460750602138
0.1,-19.889476538960437,9.897894595063491,19.89029974080681,-19.89092946261268,-9.898091873085411,19.889178100813872
0.12,-19.846843603247294,9.877241970999414,19.847926339961784,-19.848729468674964,-9.877395612274286,19.846400026692866
0.14,-19.79807494333194,9.856526082873327,19.799412960340963,-19.800423609627988,-9.856627470543666,19.797457466871602
0.16,-19.74352073242973,9.835770901180576,19.74508960308128,-19.74635188304884,-9.83580253614066,19.742737815855303
0.18,-19.683549333797895,9.814987842006804,19.68531940896997,-19.68686912451029,-9.81492510893271,19.682596758105124
0.2,-19.618543055452893,9.794191534587247,19.620475324844936,-19.62234038831673,-9.794016279835416,19.617414569630697
0.22,-19.548872652650243,9.773393175755642,19.550940117781288,-19.553121168469126,-9.773090058204616,19.54756126004188
0.24,-19.474906732555635,9.752592777996378,19.477074439726103,-19.479568162684597,-9.75215699955403,19.47340344472906
0.26,-19.39700865341038,9.73179095449756,19.39922918462245,-19.402034247565226,-9.731228986297298,19.39531553740574
0.28,-19.315539941494816,9.711002453875352,19.317749450870977,-19.320855860530294,-9.710303599046116,19.31366085666148
0.3,-19.230834979122537,9.6902462694543,19.232964472705323,-19.23634757027397,-9.689393243778278,19.228790402257214
0.32,-19.143218988863975,9.669514856347154,19.14519428714769,-19.148847532261566,-9.66849636020888,19.14103493932515
0.34,-19.053024923958368,9.648818016048374,19.05475868753734,-19.058673950247005,-9.647634165822287,19.050721186191574
0.36,-18.960567926697472,9.628157570950115,18.96197166295673,-18.96613791214623,-9.626821965315633,18.958156270697433
0.38,-18.86614368410413,9.607542774271316,18.867126644767666,-18.87152263808942,-9.606065483989575,18.863616879237302
0.4,-18.770036478465784,9.586976191397811,18.770514296401632,-18.775101233095096,-9.585369178641352,18.767401308238995
0.42,-18.6725084036042,9.566474197831853,18.672389743369564,-18.6771221943502,-9.5647434446579,18.669777048716696
0.44,-18.573823887382975,9.546046855705116,18.573004594092303,-18.577852002221327,-9.544194060921273,18.571003897695384
0.46,-18.474225293811035,9.525700850339193,18.472587133975793,-18.477521382771492,-9.523726089421949,18.47132722191253
0.48,-18.373937303535353,9.505433514586432,18.371339642389724,-18.37636186454264,-9.503354256808548,18.370965854082343
0.5,-18.27316326975179,9.485250867055152,18.269475054757777,-18.274574369049937,-9.483082113115145,18.270132199198535
0.52,-18.17208271108631,9.465160928840689,18.16719313610197,-18.17236063860589,-9.462918680127201,18.169026766912026
