time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav5_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y,uav5_true_pos_y
0.0,-20.0,10.0,20.0,-10.0,5.0,-20.0,-10.0,20.0,5.0,5.0
0.02,-20.009727563974952,9.979097393476696,19.971702136359255,-10.01765958678687,4.996800032912108,-19.97117857901704,-9.979161802536964,20.0106660294336,5.0195034245318695,5.000139614793176
0.04,-20.009359632176636,9.957316310933443,19.93521190164716,-10.03301194786719,4.990468134271348,-19.93366513682011,-9.957500955454739,20.012125463539306,5.038517668367896,5.000422267397784
0.06,-19.999168128147584,9.93466481677153,19.890754130647206,-10.046114934040192,4.98108711176616,-19.8877189128034,-9.935047486280704,20.004643861083895,5.057078177314597,5.000840759161638
0.08,-19.979551488697435,9.911152279773175,19.8386430386887,-10.057043663494621,4.9687809068833015,-19.833668831685458,-9.911806345330598,19.988582401024445,5.075221268419607,5.001395285225024
0.1,-19.950990840296594,9.886826090141401,19.779262295739365,-10.065887337818218,4.953701461128969,-19.771937438927274,-9.887811977457902,19.96439105885299,5.092966537057345,5.002091588286658
0.12,-19.914027456311118,9.861726976531218,19.7130639741572,-10.072768782323601,4.936012563542176,-19.703003359316522,-9.863115018258535,19.93256781452312,5.110344551845684,5.002926361073816
0.14,-19.8692526088565,9.835913278883233,19.640532131840427,-10.077810565249854,4.915900206239602,-19.627402250091887,-9.83776496600344,19.893656955229513,5.127377731510301,5.003887509263239
0.16,-19.817311329114705,9.809451366223524,19.56220006413648,-10.081149639293914,4.893550283318728,-19.545694476482844,-9.811799560342596,19.84824109465967,5.144098665471141,5.0049850725340805
0.18,-19.7588751749622,9.782402719230024,19.478616468361174,-10.08292956136349,4.869172948149068,-19.458463004674815,-9.785276707068922,19.796928888732946,5.160547819554711,5.006208242781088
0.2,-19.694610882778445,9.75484126453223,19.39032664786494,-10.083314376619919,4.842972214656796,-19.36630252005114,-9.758238515849659,19.740339872885222,5.176751397888142,5.007561177332306
0.22,-19.62521254648185,9.726828147028332,19.297896666102346,-10.082464116269534,4.815159512579533,-19.269809784015003,-9.730744938927046,19.679110814908494,5.19274710485864,5.009027633475456
0.24,-19.55135401581258,9.698436083754931,19.201876878169777,-10.080527314335768,4.785910875741977,-19.169570070285243,-9.702871641301286,19.613858470256893,5.208560824662394,5.010626272441317
0.26,-19.473702723203193,9.669731008824973,19.102814873590468,-10.077650877510752,4.755426701760401,-19.066159554296046,-9.674673045826523,19.545186385703335,5.224230640039737,5.012368054050681
0.28,-19.392892679253723,9.640765809546128,19.001235246015945,-10.073965002263453,4.723909059106421,-18.960108807144362,-9.646197650151775,19.47367947683236,5.23978444914109,5.014252463504474
0.3,-19.309537700983984,9.611608984341036,18.897641032272933,-10.069605636307166,4.691552982503884,-18.851951949317407,-9.617506342586639,19.39990115996939,5.255220940162437,5.016285638922124
0.32,-19.224212357838056,9.582307808966018,18.792516620693803,-10.064719489611841,4.658519892214811,-18.74218913079309,-9.588657426595669,19.324368434232156,5.270559021717932,5.018479164744175
0.34,-19.13746739830581,9.552906766138006,18.686312988533167,-10.059430290648864,4.624961747547622,-18.63127871098401,-9.559709186975292,19.247577301977692,5.285819824276042,5.0208124211972125
0.36,-19.04979203515986,9.523454833277576,18.579448133857863,-10.053853126393141,4.5910191985110895,-18.51967345460595,-9.530705226727342,19.169966041075234,5.301021599403747,5.0232948419633985
0.38,-18.96163053419742,9.494001713276827,18.472287176255396,-10.048083979835445,4.5568273875293706,-18.407767027163064,-9.501694646219729,19.09195716159927,5.316187081200676,5.025945099817506
0.4,-18.873397677380296,9.464574250980743,18.36519918822832,-10.042211997442331,4.5224889966949595,-18.295923407554135,-9.47272484056916,19.013921032937795,5.331337917887045,5.028780020170943
0.42,-18.785451171265954,9.435203640560461,18.258497536062674,-10.036302659071097,4.4881100222444275,-18.184469196301777,-9.44381037462428,18.936188407552176,5.346472073394757,5.031794315152656
0.44,-18.698133048289023,9.405939853332036,18.152450818854096,-10.030446974998103,4.453791182063461,-18.073687146049505,-9.414976093851896,18.859058397679622,5.361606842656031,5.034977492783477
0.46,-18.611731459099538,9.376828467602353,18.04732457595152,-10.02471563888835,4.41962318199831,-17.963818489933416,-9.386230912422443,18.78280614431724,5.376747602299457,5.0383282330902635
0.48,-18.526486734855617,9.347905210206354,17.943318989428256,-10.019168592549752,4.385676247428042,-17.855087350249686,-9.357592708450703,18.707654004959696,5.3919059270171115,5.04184064886128
0.5,-18.442630295915784,9.319186963904091,17.84059238663023,-10.01386497749664,4.352003199907392,-17.747684246212827,-9.329068359877771,18.633791698404064,5.407091303570016,5.045507000408607
0.52,-18.360348615744353,9.290702208677724,17.73931330122678,-10.00884133007272,4.31864802106776,-17.641773820758054,-9.30067023141476,18.561375670750312,5.422308555003544,5.049323945470437
0.54,-18.279777725453748,9.262454346040228,17.639578888694675,-10.004119648695896,4.2856224853740965,-17.537483895944966,-9.27240978043984,18.49052606564423,5.437543992880718,5.053290325415908
0.56,-18.20103329588806,9.234440995293557,17.5414874244389,-9.999726921425406,4.252953538978062,-17.434903020392245,-9.244280190579854,18.421367923749997,5.452804268810537,5.057405494791357
0.58,-18.124209039314273,9.20666049513574,17.445121307887142,-9.995673695604228,4.220655860050444,-17.334116067376993,-9.216295967623463,18.3539907390866,5.4680964247095725,5.061680681546689
0.6,-18.04937341381319,9.17909320744707,17.350517833138454,-9.991962667096216,4.188744524262488,-17.235164988489707,-9.188462764581105,18.288456415340683,5.483404755041839,5.06611778453506
0.62,-17.97658123523053,9.15173418737554,17.257695028554092,-9.988586527344895,4.15725764968604,-17.13808283470242,-9.160799029081693,18.22479491986736,5.498742335120607,5.070723375074084
0.64,-17.905847161897405,9.124574606088071,17.166696202052083,-9.985550556762304,4.1262020474994205,-17.04288149102114,-9.133310721594151,18.16304665766307,5.514109596015559,5.075506715328613
0.66,-17.837174622311334,9.097637201491292,17.077512369632217,-9.982870789461176,4.095581796283557,-16.949557791580727,-9.10599952949276,18.103210009033678,5.529518202603206,5.080465979964036
0.68,-17.77053466865644,9.070921090886355,16.990119665216735,-9.980550207755943,4.065397164710841,-16.858106539252823,-9.078872458278003,18.04525943831275,5.544969979278848,5.085586567659476
