time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-20.0,10.0,20.0,-20.0,-10.0,20.0
0.02,-19.99239911616522,9.979873148679454,19.992429074778666,-19.992539186996886,-9.979962122182082,19.992492356533187
0.04,-19.977270167699533,9.959621164816253,19.97737408901313,-19.97767980278968,-9.9598821799505,19.977527531932996
0.06,-19.95474475410553,9.93925997885682,19.95496187393272,-19.955531049394008,-9.939764068654256,19.955223267198612
0.08,-19.925005227140684,9.918801820698334,19.9253853163856,-19.926273582285056,-9.91960282781523,19.925757574557384
0.1,-19.888286301513542,9.89825746350543,19.888876090338833,-19.890125339119496,-9.899398599278108,19.889345105394867
0.12,-19.84483580647741,9.87762805494036,19.845696205866506,-19.84732739483995,-9.87914803189953,19.846239039790344
0.14,-19.7949531879305,9.85693529296721,19.79612038479125,-19.798159629827257,-9.85884918201007,19.79672332356866
0.16,-19.738953230685887,9.836181712709411,19.74044671910211,-19.742927229650398,-9.838511023757787,19.74110925304968
0.18,-19.67716945232736,9.815385128129726,19.679002749369623,-19.681951704043534,-9.818135824912158,19.679726348730686
0.2,-19.609943578959182,9.794545254789504,19.61213509526041,-19.615564872364555,-9.797734212513811,19.612914031630606
0.22,-19.53763618963619,9.773671739346275,19.54020089935099,-19.544111215018397,-9.777293491914927,19.54102184095065
0.24,-19.460610367127792,9.752780928329962,19.463546539274695,-19.467938528098944,-9.756816996634203,19.464405071053026
0.26,-19.37921856826684,9.73188988146683,19.382532338532386,-19.387406921252058,-9.736321785898168,19.38342918116831
0.28,-19.29384413234707,9.711002828524688,19.29751541397023,-19.30286169756537,-9.715823237403386,19.29845893962234
0.3,-19.2048325544446,9.69013540114641,19.208847385623983,-19.214645656100764,-9.695319432257106,19.209848972148162
0.32,-19.112536067522807,9.66930250323977,19.11689321184524,-19.123099421736033,-9.67481334522355,19.11794607672033
0.34,-19.017296546323912,9.648513590097929,19.021999021955654,-19.02857687839062,-9.654314438868498,19.023094272130475
0.36,-18.91945659427213,9.627783376464677,18.924490255998965,-18.931399306728217,-9.63383325633915,18.925630572562145
0.38,-18.81933954198039,9.607118666793626,18.824676229730343,-18.831889988409397,-9.613375544766908,18.82587279749844
0.4,-18.717260601687556,9.586521975016286,18.72285118435619,-18.730342727043816,-9.59296114053301,18.724133598992168
0.42,-18.61351939280223,9.56600076387863,18.619304470708798,-18.627050935758447,-9.572591488247882,18.62072031466478
0.44,-18.50840161310855,9.545560432013456,18.514325002972704,-18.522289415617735,-9.552289605823105,18.51592658965659
0.46,-18.40217899862735,9.525201201636596,18.408189528745652,-18.416323075214663,-9.532066292279126,18.41003450712959
0.48,-18.29511161575578,9.504943129959942,18.30115056181822,-18.30941259577066,-9.511936354478452,18.303301866165242
0.5,-18.18745446641129,9.484786242872573,18.193436573143877,-18.201789110349818,-9.49189562427821,18.19598580741
0.52,-18.079432143084553,9.46473872921894,18.08526615960954,-18.09367664642665,-9.47194965318319,18.08832076219067
0.54,-17.971266983351356,9.444813982280634,17.97685595250392,-17.98528899103162,-9.452111270721652,17.98051713318532
0.56,-17.863166320156385,9.4250187541818,17.868403687403273,-17.876828596165094,-9.432391887235411,17.872776135106086
0.58,-17.75530920111009,9.405356197900186,17.760097270995526,-17.768482141639215,-9.412810664767685,17.765281336910153
0.6,-17.647882781778055,9.385838972239652,17.652104267113298,-17.66041912676875,-9.393376014406877,17.658222072257608
0.62,-17.541042222508132,9.366461030451406,17.544584918509504,-17.55280066633138,-9.374091015515999,17.551752122522586
0.64,-17.434945124310296,9.347226896118883,17.437690340278333,-17.44576671594102,-9.35495392464059,17.446020705763683
0.66,-17.32972340072055,9.328139452223368,17.33156444454868,-17.33945489685863,-9.33597188907174,17.341169697515348
0.68,-17.225492145099622,9.309195291612172,17.226314472111046,-17.23398734860145,-9.317150767906925,17.237315679092905
0.7000000000000001,-17.12236038043314,9.290395285923609,17.12203949936251,-17.129467310858942,-9.298492958742717,17.134574805691088
0.72,-17.020429723723307,9.271739932596018,17.018834047016767,-17.025985006665653,-9.279985786339688,17.03304135670838
0.74,-16.919769601617006,9.253220743362228,16.91679176043352,-16.92362153308403,-9.261621613369446,16.932793112419205
0.76,-16.820463937641716,9.234846290865661,16.815980210000507,-16.822451948690308,-9.24340620108924,16.833898421737025
0.78,-16.722581469097257,9.21662520844702,16.71645363069522,-16.722534114632886,-9.225336869255068,16.73641672569295
0.8,-16.626179004581545,9.198563475202551,16.61826247389901,-16.623932138624816,-9.207395971931312,16.640397526516388
0.8200000000000001,-16.531303597621886,9.180671862391137,16.521441144208637,-16.526689406197683,-9.189577760358628,16.54590251493012
0.84,-16.43800144721239,9.162944866848402,16.426019271354708,-16.43084564364737,-9.171881818426318,16.45297810489293
