time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-40.0,10.0,40.0,-40.0,-10.0,40.0
0.02,-39.99974774,9.98076444,39.9989833,-39.9989833,-9.98076444,39.99974774
0.04,-39.999258433280374,9.962247534276162,39.99701089900421,-39.99701089900421,-9.962247534276162,39.999258433280374
0.06,-39.99854640685661,9.94440624070381,39.9941401661528,-39.9941401661528,-9.94440624070381,39.99854640685661
0.08,-39.997625153052475,9.927200096348676,39.990425056710116,-39.990425056710116,-9.927200096348676,39.997625153052475
0.1,-39.996507378076835,9.910591062914207,39.985916315192235,-39.985916315192235,-9.910591062914207,39.996507378076835
0.12,-39.99520504777399,9.894543381451102,39.98066166640508,-39.98066166640508,-9.894543381451102,39.99520504777399
0.14,-39.993729430711134,9.879023435773254,39.97470599511389,-39.97470599511389,-9.879023435773254,39.993729430711134
0.16,-39.99209113875785,9.863999624058147,39.96809151502122,-39.96809151502122,-9.863999624058147,39.99209113875785
0.18,-39.99030016530392,9.84944223814122,39.96085792768974,-39.96085792768974,-9.84944223814122,39.99030016530392
0.2,-39.9883659212529,9.835323350043133,39.95304257200836,-39.95304257200836,-9.835323350043133,39.9883659212529
0.22,-39.986297268921085,9.821616705296506,39.944680564764546,-39.944680564764546,-9.821616705296506,39.986297268921085
0.24,-39.98410255396388,9.808297622664734,39.935804932852065,-39.935804932852065,-9.808297622664734,39.98410255396388
0.26,-39.98178963544439,9.795342899869802,39.926446737612025,-39.926446737612025,-9.795342899869802,39.98178963544439
0.28,-39.97936591415241,9.782730724969094,39.91663519177537,-39.91663519177537,-9.782730724969094,39.97936591415241
0.3,-39.976838359275646,9.770440593042656,39.90639776944714,-39.90639776944714,-9.770440593042656,39.976838359275646
0.32,-39.97421353351908,9.758453227872733,39.89576030954657,-39.89576030954657,-9.758453227872733,39.97421353351908
0.34,-39.971497616762804,9.746750508316428,39.88474711309252,-39.88474711309252,-9.746750508316428,39.971497616762804
0.36,-39.96869642834339,9.73531539909027,39.87338103470048,-39.87338103470048,-9.73531539909027,39.96869642834339
0.38,-39.96581544803882,9.72413188570233,39.861683568635556,-39.861683568635556,-9.72413188570233,39.96581544803882
0.4,-39.962859835832504,9.71318491328334,39.84967492974555,-39.84967492974555,-9.71318491328334,39.962859835832504
0.42,-39.95983445052739,9.70246032908322,39.83737412957861,-39.83737412957861,-9.70246032908322,39.95983445052739
0.44,-39.95674386727704,9.691944828413314,39.82479904797222,-39.82479904797222,-9.691944828413314,39.95674386727704
0.46,-39.953592394096724,9.681625903827946,39.811966500382745,-39.811966500382745,-9.681625903827946,39.953592394096724
0.48,-39.95038408741385,9.671491797351102,39.798892301209264,-39.798892301209264,-9.671491797351102,39.95038408741385
0.5,-39.94712276671365,9.661531455565845,39.78559132334986,-39.78559132334986,-9.661531455565845,39.94712276671365
0.52,-39.943812028332665,9.651734487394869,39.77207755421461,-39.77207755421461,-9.651734487394869,39.943812028332665
0.54,-39.940455258449774,9.642091124410966,39.75836414840608,-39.75836414840608,-9.642091124410966,39.940455258449774
0.56,-39.937055645321244,9.63259218352579,39.74446347726568,-39.74446347726568,-9.63259218352579,39.937055645321244
0.58,-39.933616190803946,9.623229031914418,39.73038717547229,-39.73038717547229,-9.623229031914418,39.933616190803946
