time,uav1_2_fused_error,uav1_3_fused_error,uav2_3_fused_error
0.0,0.012843389132593653,0.02259089247732813,0.01085148884422288
0.02,0.0343234412384912,0.06300823146841038,0.03131934653400842
0.04,0.0627670932578761,0.1183085587670876,0.06017185959850026
0.06,0.09732932149631901,0.1861973401275133,0.09511261051770449
0.08,0.13714868426227145,0.2639039725506312,0.13457717832217309
0.1,0.18062600770922563,0.34979455699601986,0.17816138804041304
0.12,0.2273996613454179,0.4418238561686699,0.22519044755698472
0.14,0.27675658070194004,0.537877478604639,0.27442129308045893
0.16,0.32786302628465136,0.6369963373624179,0.3247090293900842
0.18,0.37895977779587314,0.735924126542905,0.3758554477831215
0.2,0.42754739686108706,0.8327170962919379,0.42672917191459336
0.22,0.4735057570395414,0.926163206641989,0.4766523122382541
0.24,0.5153752888925234,1.0154002716220005,0.5240260059068615
0.26,0.5533942292556626,1.100090523529958,0.5678629047213056
0.28,0.5878064423349856,1.179446953151672,0.6088834637324967
0.3,0.6206485114228891,1.2553537950168658,0.6476708541599046
0.32,0.6535427325005412,1.3281529936625018,0.6857036434044377
0.34,0.6832946144391606,1.3947942852157502,0.7226270537666694
0.36,0.7077177144779151,1.4536174879921253,0.7575006553540172
0.38,0.7286975370439513,1.5056234711188152,0.7883577102886051
0.4,0.7501328058432448,1.5542618074394,0.8142050454155433
0.42,0.7722813903581665,1.6007771173361915,0.834743591426922
0.44,0.7949143934239212,1.6441214953667207,0.8518558716027093
0.46,0.8163600655415499,1.6810115974089017,0.867047620043239
0.48,0.8391131714777006,1.7145924769528513,0.8800588201813144
0.5,0.8649971066066786,1.747001607771586,0.8920314475770069
0.52,0.889683383910423,1.7764670376125733,0.9048911131039896
0.54,0.9143222031923927,1.8051102223521829,0.9189228214574271
0.56,0.9384877407199806,1.8313522989803168,0.9318259078873877
0.58,0.9571558652681332,1.8496296694306071,0.9444719251777398
0.6,0.9707974855601458,1.8611984275869193,0.9530093147732265
0.62,0.9765916247640911,1.8645167513581664,0.9577068206217828
