time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_1_5,rel_vel_2_3,rel_vel_2_4,rel_vel_2_5,rel_vel_3_4,rel_vel_3_5,rel_vel_4_5
0.0,2.431318461735744,1.5652320111175178,1.9581297003240155,0.8925949898931573,2.1227751567065756,1.0011672718324174,1.5421369312016844,1.1576656274181563,1.4150712730392314,1.2350007831328516
0.02,2.2755577835410916,3.1061954097223516,3.886096975877286,1.7723802459450244,2.002690899912364,1.6226366166495645,0.959580886014528,2.299333428813907,2.8083958371834443,2.4496103856397378
0.04,2.3925579551526903,4.602654497336811,5.758915780635258,2.627322389471183,2.514914217363034,3.5114713179238373,1.8412028975474553,3.4098153399191085,4.161123257191237,3.628327082758415
0.06,2.7230508745473334,6.037914221117718,7.556037666148685,3.44707794251703,3.3378277065265025,5.400635547453504,3.0584928331357895,4.477705450083769,5.458377672286663,4.758799632525084
0.08,3.1735799915093295,7.3975973460534785,9.259226146186368,4.225284605323164,4.248349576963158,7.207611943838526,4.275530502059373,5.490355223513913,6.688412155526632,5.829688240860468
0.1,3.6741475004309345,8.671953687336446,10.854464732328141,4.954147897061744,5.157318722429656,8.907587944947311,5.435352605792899,6.4401196121145245,7.840661452844534,6.831790712425695
0.12,4.181160415681239,9.850860238876162,12.330093191897097,5.629241052535455,6.025867971633761,10.485736047928219,6.519931928395066,7.319735112933137,8.908261593268643,7.758836929116561
0.14,4.6705793880630075,10.92900877941267,13.679441512566436,6.245688551595529,6.835094029867089,11.932875048967118,7.517092987325282,8.125713207262777,9.885068614505945,8.60689854195933
0.16,5.127332576453803,11.90260441915006,14.897241472678948,6.803111823670239,7.575811783964811,13.242951182615954,8.422668803378073,8.853969228092314,10.76807190496597,9.37178538741444
0.18,5.5433937462923435,12.768961490276526,15.979986008025456,7.2994128172473385,8.242682403198613,14.413095179213263,9.233807094255,9.501895787838198,11.55398290593245,10.051277990663674
0.2,5.914097379672234,13.526119810430066,16.925393453937485,7.733359455781895,8.831811396564467,15.44119380562226,9.949808730279335,10.068580975402707,12.24270847344684,10.645130673374014
0.22,6.237448630161451,14.17531842957848,17.73562689061783,8.107082666540425,9.342641534012303,16.328951826158217,10.572310076749037,10.554464561865936,12.834926389958582,11.153798979388228
0.24,6.511619520703177,14.718499397130888,18.41227156309087,8.42020359333758,9.776391389215396,17.078635115412368,11.101050929594955,10.96162927430141,13.332162148821007,11.578549434026755
0.26,6.738333209762149,15.159678955435933,18.960436191424616,8.675769892516808,10.133295773598556,17.69337767822916,11.539647225758797,11.292765731813606,13.738795602070878,11.922719199845847
0.28,6.918643935294636,15.503073397291589,19.384900192874056,8.875215298289111,10.416839015640353,18.179153751882872,11.890387498416153,11.551012836894701,14.056578617841087,12.188293702068437
0.3,7.05309652406879,15.754025908262351,19.693344476760707,9.02289776607063,10.631736032815628,18.544022493562945,12.159244756912647,11.741040142135978,14.292372758607309,12.380833617031973
0.32,7.145789426618175,15.917138358738928,19.892025968578828,9.119892926216226,10.780495354009997,18.794743072499084,12.350686771080648,11.86571841576804,14.449563857763875,12.505448303742277
0.34,7.199262352261184,16.000676727704302,19.987974752511533,9.170624450755403,10.869209059035871,18.93790281588205,12.469852578447561,11.928757967968675,14.534743478651887,12.56529773707177
0.36,7.2165546534112455,16.00930324429341,19.988901801269723,9.177815638304114,10.901060594956636,18.98264242257166,12.523341971749446,11.93683127116912,14.554757087059036,12.566848977449693
0.38,7.2028217998246475,15.95202704389256,19.904755693462135,9.145688101541154,10.881857664701954,18.937863096145996,12.516320459781168,11.893408278301516,14.513659390278042,12.51468005336716
0.4,7.1596040985174065,15.834068817654657,19.74311137643026,9.078570058454488,10.816253026930436,18.811983727509606,12.455364303512539,11.803867982654005,14.41855035592784,12.414213488848505
0.42,7.090162275449336,15.661285521502991,19.511809378120677,8.981040956340275,10.709678155037974,18.615244582980115,12.34840664809204,11.674218951938048,14.275477651509153,12.269562631220682
0.44,6.997840314481608,15.44217491444837,19.22143724287245,8.856456720426003,10.566465887578747,18.35520627859485,12.198639189446949,11.509670529959342,14.091084380871973,12.088249881993649
0.46,6.885271535581749,15.18287100971644,18.879884462561996,8.708292389994954,10.392942591993327,18.04203011701865,12.012832757072061,11.315381850310432,13.871453360070271,11.875536256761231
0.48,6.75850094180354,14.890065098146636,18.496032639954738,8.540220554257546,10.191501136565643,17.682974906520172,11.795915608206663,11.095083036386875,13.61941518186434,11.635539414247042
0.5,6.616673474190832,14.56897890606176,18.07664520511416,8.354742856921995,9.968134279684497,17.28568809290364,11.55157465044205,10.854030837052184,13.342444113069542,11.374500722253469
0.52,6.4638063976872315,14.22555831157679,17.627856261157984,8.156162306132364,9.727236484442088,16.85707745593262,11.286229546822122,10.595332305031118,13.044698877912845,11.094477444055364
0.54,6.299363501577839,13.863803883453762,17.157158915356487,7.947660537740874,9.47415433993645,16.4059272595202,11.00424534180145,10.32400973238372,12.731686321739707,10.801428146310414
0.56,6.128135197512601,13.489516019418314,16.671210437722387,7.732052486428178,9.21202765915125,15.93847898404174,10.711075930890669,10.042675868402577,12.40779169735457,10.499684226132777
0.58,5.952578187600987,13.10695159423592,16.175742713192854,7.511945368387678,8.943114518516213,15.460262895475921,10.410165747702969,9.755825760266362,12.076743290519026,10.192287769877934
0.6,5.774277662047798,12.721524296671658,15.675879525413375,7.288936716932504,8.673228725205465,14.978073535676145,10.104414894544764,9.466535874733362,11.741668168034277,9.8817820590838
0.62,5.596745254007146,12.335866480560618,15.175430316205796,7.064646492562967,8.401315775344855,14.493587313863326,9.796869277263598,9.176670849129016,11.406040937572682,9.571633339431672
0.64,5.419954082866702,11.954239591549229,14.679859536787742,6.842389218907583,8.133034913630473,14.013682246059766,9.490769808218797,8.889067695878937,11.07234547347838,9.26375257750747
0.66,5.246659301489346,11.577990254530397,14.192432355142696,6.623895134562567,7.867577920276844,13.541034027173401,9.189094161682931,8.605966390972798,10.742146464284023,8.960041616501295
0.68,5.0763335857240115,11.209279191409609,13.71412514918764,6.409964286871697,7.608060804204162,13.077815079416672,8.894020610468695,8.328692187560277,10.419453789544576,8.662198262325681
0.7000000000000001,4.911142795187141,10.85122240824817,13.2487329756226,6.200946742286866,7.355387174141172,12.62679107767791,8.606365043112472,8.059672132457331,10.106333402437219,8.373054274742575
0.72,4.751457278048978,10.504673521033377,12.799012895627813,5.998897172611401,7.111353570586608,12.191084729691251,8.328360268094556,7.798528339542107,9.802538665827212,8.093700912719473
0.74,4.598468667960991,10.172566516781432,12.367861198163451,5.804476516038615,6.876909864306417,11.772805253218781,8.060261075265545,7.548524253078794,9.51027494494405,7.825493211212441
0.76,4.452852386896301,9.853826319680651,11.954920838223856,5.617255372395254,6.652051468288061,11.373057781316543,7.803600608563442,7.308855187657476,9.229001325587754,7.568936361795691
0.78,4.312525208534341,9.549223723291155,11.561207198663308,5.439706952386236,6.438300833685039,10.992324718177853,7.559023652286056,7.0803112319976265,8.960460237355,7.32381747806383
0.8,4.180082962412854,9.261104933044711,11.189026888333274,5.271684329104563,6.235491023959272,10.631053955999937,7.3269391574090905,6.862600662788318,8.705620842317552,7.0923894673580525
0.8200000000000001,4.054990673706457,8.98821951757125,10.838226935011011,5.113559300909615,6.043275081592834,10.290252830413676,7.1072847166906135,6.656795211375708,8.462765228832822,6.8731211240356
