time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_1_5,rel_vel_2_3,rel_vel_2_4,rel_vel_2_5,rel_vel_3_4,rel_vel_3_5,rel_vel_4_5
0.0,2.417104257106247,2.2071985638500204,1.568679534135476,1.0408054418883466,1.2341279064105497,3.050677237858431,3.0452640461223983,2.1529743672585524,2.3953651803840152,0.6926447310285395
0.02,3.4174149393147673,3.3766947659707753,3.1133878177235514,2.0659022746510147,2.448853004534704,4.81539589235762,4.683881642996106,2.8876214033925467,3.3998071293142402,1.3746170234380015
0.04,4.392522602039841,4.609682157796017,4.613073614248027,3.061050381335671,3.6279118016099106,6.558836768974871,6.281983683390772,3.6036695430835657,4.386352125712759,2.0369684672042356
0.06,5.329725515555289,5.825269638179504,6.050802625244066,4.0158037148135595,4.757864061588547,8.239897113377012,7.8170164936549815,4.290527406686582,5.33617928640977,2.6714175732325907
0.08,6.217689096108811,6.991426374224626,7.413494066642251,4.919987842035189,5.82836813400591,9.83637593064759,9.271073585805366,4.94095490520671,6.237225297257461,3.273165091328635
0.1,7.047139952274135,8.09020695878759,8.688837836612743,5.765747046242597,6.830202380814916,11.33147945081107,10.630813161560576,5.549321089211823,7.081836525615721,3.8372175284652577
0.12,7.8128287368274965,9.109655254886073,9.868477267587721,6.547655532460108,7.755116859181287,12.713050414037193,11.886880219760226,6.110572785273086,7.863367593362325,4.360302156438661
0.14,8.511326178967208,10.044382048060568,10.94688222067898,7.262548875293813,8.600633909340884,13.974234972013269,13.03241307442354,6.62119233186437,8.575760238597544,4.837756846826207
0.16,9.140682475524969,10.887878268815673,11.919069837315266,7.907398579277601,9.36149888873159,15.10882069812168,14.063382930767917,7.078664315532855,9.215787665861388,5.267914066220381
0.18,9.696887774212977,11.637113940733226,12.782005927437837,8.480483575184733,10.034966166951827,16.11358839913507,14.976244461800555,7.484161194808505,9.783477309079236,5.649271604681179
0.2,10.18052649376074,12.29190104671852,13.53518546329389,8.980675658661493,10.62388669817934,16.989544206032928,15.771378743480081,7.83612003810019,10.277731253034489,5.982101893958282
0.22,10.591071741834211,12.852952809460142,14.180988849522102,9.410203751674933,11.12818400976953,17.73726035198354,16.44943075511679,8.13497908705238,10.698983979602058,6.2669757607254715
0.24,10.931266316214897,13.322609550725057,14.721545539736994,9.768926538559917,11.548813539149506,18.35925258441756,17.012401830409836,8.382658353995572,11.049920787693255,6.50622809614526
0.26,11.203808460349078,13.70481641531332,15.159647040953223,10.060605219111629,11.889644591237312,18.85894144862208,17.464887861522854,8.579703310704295,11.332470707162038,6.699372365997354
0.28,11.411706478050217,14.002527986738237,15.500883516192285,10.287303315982491,12.153681207600922,19.242733190343294,17.811437981017324,8.728967240525124,11.549526046990483,6.850255314369777
0.3,11.556550875433542,14.219817529802103,15.749807148436277,10.451838388273604,12.345220590687727,19.515595371679904,18.056457389630513,8.832019497978202,11.704650009445507,6.961751571716512
0.32,11.643842169034732,14.3612829872625,15.912465055123008,10.559188652939723,12.467219527590462,19.68493139661783,18.20758209170005,8.893099010984983,11.801841144546229,7.035302148828715
0.34,11.678067141280648,14.434224935787208,15.995469367447528,10.614669610282595,12.525879029045418,19.759013207583713,18.27224712398311,8.916216135484246,11.84591998094065,7.072228125264964
0.36,11.66456951823137,14.443758009103544,16.00461099324899,10.620384764427163,12.525422498234189,19.744459906124103,18.256077230611833,8.903548887627952,11.84047172710862,7.076511297481549
0.38,11.606963526144476,14.395709299140359,15.945358602442337,10.581037535095549,12.471388263538763,19.64813739137172,18.166973046739972,8.85776488925973,11.791447779718744,7.051055929639713
0.4,11.50886524410576,14.296899849932991,15.826167019765112,10.501600221733128,12.370952800269796,19.479980223926912,18.011954291038073,8.782678403645736,11.702780912932406,6.9991381303421845
0.42,11.37562472291401,14.152208772086524,15.653978926607396,10.386834719529176,12.22906626481422,19.248226175663927,17.79922588264503,8.680837141428658,11.57825542550502,6.924060314625603
0.44,11.210489175968293,13.967011428360767,15.435033812728197,10.241758506464652,12.049383647143268,18.9591748540388,17.534865113509408,8.555615268701628,11.42204795403014,6.827747734021549
0.46,11.018539245970565,13.747122489858826,15.176130326079022,10.07048048456235,11.837936700169418,18.6224902911113,17.22765805526685,8.411459317472216,11.240112358382266,6.71402088941159
0.48,10.803792943888208,13.497783444009961,14.88323013132061,9.875234379727107,11.59994976837287,18.244955970218488,16.88151697953613,8.250145094193268,11.033745885856638,6.585301913024015
0.5,10.570546303836327,13.2249707694224,14.56332867459408,9.66195627524303,11.339396676900321,17.833826241492446,16.50476153901873,8.075515678707061,10.809073940808325,6.444653400996257
0.52,10.322673910029081,12.93175883458377,14.221453811210033,9.433029855894302,11.060358535873721,17.395688069569054,16.103419658839123,7.889258918422741,10.56910726126498,6.295793299431022
0.54,10.063905453917377,12.623633831751945,13.862017036636846,9.192826734340818,10.768056901556477,16.93695597348782,15.683965335411445,7.6941928436209865,10.317543205028608,6.139002461109635
0.56,9.797328442697623,12.305021840073435,13.49035738698612,8.945009638342356,10.46679618484261,16.46413109165563,15.252043902752659,7.493046427142098,10.057730367060058,5.97640342831551
0.58,9.52745354862648,11.98013903250622,13.111283242417436,8.692866893642647,10.15921220305296,15.982956441132215,14.81334749982149,7.289009575501563,9.793231023405637,5.809820328386318
0.6,9.254417807228641,11.651096823928881,12.728425971673786,8.438951293539475,9.847657677721921,15.496506301786683,14.371054494979992,7.082805871461087,9.526717587295055,5.642044354643633
0.62,8.981360404671195,11.321209367657662,12.345405659821392,8.1852287460719,9.536301401638086,15.010717969287326,13.930133707147856,6.876737477001146,9.26097155125095,5.474900054541214
0.64,8.709716216125393,10.994273890942688,11.965628766470216,7.934149875677624,9.229167338201842,14.529410055442384,13.493620525376901,6.671635928726911,8.997755990874172,5.309420736317302
