time,rel_vel_1_2,rel_vel_1_3,rel_vel_2_3
0.0,1.5148344833115426,1.0602338499992137,1.5205821712547283
0.02,1.771581143775167,2.1115715238473474,1.784061191970171
0.04,2.1223923986822704,3.1454121959324883,2.1415313385210513
0.06,2.5208045466448565,4.154040597617743,2.5438503699654724
0.08,2.938730559090107,5.132387471820085,2.964265037563442
0.1,3.360449037943476,6.075439676456423,3.386053752103108
0.12,3.775213426502639,6.978249123952303,3.8002736692953727
0.14,4.177339249849938,7.837078297773371,4.201192587877657
0.16,4.562419194680701,8.649310531569618,4.584168972056139
0.18,4.928342146274738,9.413275319344965,4.946985030619219
0.2,5.273367689103609,10.129066969930223,5.288936743228807
0.22,5.596670335885507,10.795411604903306,5.608158133056751
0.24,5.896830685827175,11.411401002419172,5.903989834735096
0.26,6.172857580928734,11.977672999105012,6.1770260954514065
0.28,6.426011648437758,12.494151926763333,6.425734032827918
0.3,6.655429193502159,12.961832070961604,6.6513494865781775
0.32,6.861712087136597,13.380862474593643,6.853086300112857
0.34,7.045200469511261,13.752629032716605,7.031711485255767
0.36,7.205834817153137,14.079019664125324,7.1889532144252595
0.38,7.345003815562686,14.360990316433305,7.32419525967558
0.4,7.463887407213353,14.601835094607845,7.439686067884327
0.42,7.563412349051154,14.801979842821549,7.534967769990965
0.44,7.644651325807328,14.964468792901634,7.611821118161326
0.46,7.7081887149276245,15.090190736326567,7.670266468725196
0.48,7.753919033891868,15.181567013080974,7.712585712619085
0.5,7.783309150780645,15.239728984080035,7.738663841449647
0.52,7.797542031907501,15.267510981502575,7.749914384236339
0.54,7.797224533111404,15.266575440837551,7.7477771601220695
0.56,7.783853313983985,15.240041131567844,7.733614720979353
0.58,7.758379181038894,15.18894439622307,7.707178957951486
0.6,7.722845217768204,15.116671021932287,7.67016129163876
0.62,7.6773980847942545,15.024620507596346,7.624100120999701
0.64,7.622910660688313,14.914232716886845,7.569006176333737
0.66,7.559442903331273,14.787165814477392,7.5067348866872035
0.68,7.48910548946713,14.645231560250801,7.4367350850249565
0.7000000000000001,7.41241346426588,14.490174178765162,7.36028799624517
0.72,7.329426830920984,14.32347196833778,7.279095809284894
0.74,7.241329711403501,14.146585812040161,7.193350948834878
0.76,7.1482814370405485,13.95959227410045,7.102603803106418
0.78,7.051767897310408,13.764968600416797,7.008432601068112
0.8,6.952440317539311,13.563924449596433,6.911376623239305
0.8200000000000001,6.8498797598780214,13.35660252268227,6.811696211732461
0.84,6.744873794803417,13.145389222838922,6.711119374557642
0.86,6.638429673565738,12.930692061911056,6.609261942488821
0.88,6.532021295479162,12.714425944967866,6.506783740440933
0.9,6.425945539114334,12.49681174804724,6.403599407322957
0.92,6.320189134817268,12.277630967442219,6.299573004408092
0.9400000000000001,6.21500277343825,12.058433945207975,6.195208363785476
0.96,6.110470055689227,11.839690576955686,6.091581294258993
0.98,6.00713920188047,11.621489845867929,5.988483170112981
1.0,5.905134751015118,11.405232327154518,5.887252894377446
1.02,5.804911554162791,11.191196876316662,5.787390496922308
1.04,5.70647648756456,10.979297255674307,5.68922513872638
1.06,5.609466629323286,10.770072400335083,5.593542371203267
1.08,5.514963096611932,10.56429934659263,5.499789841943176
1.1,5.422766104282052,10.362547224712817,5.409082541732033
1.12,5.333139818368947,10.1642873203319,5.3205287284697995
1.1400000000000001,5.24611629274536,9.96937765476946,5.234435332081038
1.16,5.1610482999593925,9.777484430942224,5.151415744826073
1.18,5.079012424130679,9.588883987471252,5.070493296242664
1.2,4.999508706332525,9.404473979945362,4.992963533450103
1.22,4.923280561685139,9.224785810698355,4.918542210435624
1.24,4.8502704083094015,9.05030513649096,4.847502745731828
1.26,4.779806323909716,8.879550186027547,4.778872077514589
1.28,4.712530015408503,8.712615129826915,4.713026844246886
1.3,4.6479019351786235,8.550679686821933,4.650989238324056
1.32,4.586294683836238,8.393539495376194,4.592374063871265
1.34,4.527641830010322,8.240883189009159,4.537231530466076
1.36,4.4736407856681515,8.093714088098382,4.484672900641135
1.3800000000000001,4.422827426832926,7.951087115617758,4.435116328923621
1.4000000000000001,4.375356575994941,7.812776765410322,4.3882409406709835
1.42,4.330097839787615,7.678879531789502,4.345421346162762
1.44,4.287922116428563,7.5489209862061095,4.305507989808553
1.46,4.247987659338809,7.422036972675773,4.268131411370582
1.48,4.210594892366238,7.2987048798059515,4.234120280474807
1.5,4.175871291802725,7.179424559994985,4.202820315585954
1.52,4.143550058642783,7.063189009160408,4.1727981922290365
1.54,4.115151521236424,6.950731228140898,4.144429150710895
1.56,4.088917258228195,6.841391396165775,4.118519389199348
1.58,4.064832466650431,6.735520795234985,4.094746426916286
1.6,4.043384119570865,6.632769848730486,4.072598181651145
1.62,4.025317295883429,6.532176187946584,4.052226805068252
1.6400000000000001,4.009039334130749,6.435002194552686,4.034396842754961
1.6600000000000001,3.993721816513414,6.341337731460133,4.019315590210536
1.68,3.98006013981673,6.250534165594949,4.006216542359946
1.7,3.967134914254475,6.161237028350452,3.9942953798466823
1.72,3.9567039284625176,6.075299317285882,3.983984534525967
1.74,3.9486413721974793,5.9928992945839115,3.975610891996723
