time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_1_5,rel_vel_2_3,rel_vel_2_4,rel_vel_2_5,rel_vel_3_4,rel_vel_3_5,rel_vel_4_5
0.0,1.2582180674582768,2.2477553035473172,1.9533893841217256,0.8882954195695255,1.0363001657681417,0.7218681971605108,0.5192009474625124,0.3193741223483032,1.547645131220711,1.229421260932917
0.02,1.5070981104925305,3.560282726064677,3.8772562297540936,1.763326207265995,2.0579540987285245,2.5460595011579175,1.3801053453725172,1.2491222844836394,2.6485015289842835,2.440608120372458
0.04,1.9969858939590128,4.947460815067308,5.7474124145443675,2.6152326352446638,3.0508972146166466,4.397486166300238,2.5843421572207634,2.4799086953091707,3.9410332828550154,3.6169918012295987
0.06,2.5688804994703904,6.312348353048027,7.541333559952584,3.4336165955530187,4.00312782476045,6.183191899688744,3.771644953681219,3.6744520767618356,5.237840776166541,4.745131986057824
0.08,3.152729405736411,7.620297920558839,9.241816742554644,4.21003246124044,4.906453050824466,7.8796271558999464,4.90570884384823,4.810834951628707,6.488724698637401,5.814639096907843
0.1,3.719648607753082,8.851841147727662,10.834029287916925,4.937249779141847,5.752043350168619,9.469796907610093,5.9709830768324155,5.87713753483069,7.669335293360383,6.81560979345343
0.12,4.2549864851194314,9.99581732079109,12.309252000624477,5.611917560519229,6.534298130802116,10.943288687655443,6.958943943138146,6.866400846670705,8.76696718439583,7.741875397941538
0.14,4.749031256799574,11.042035062375803,13.656928752932444,6.228434182479567,7.2495135825158465,12.292424387489254,7.864634258271985,7.77312048468744,9.774148900475282,8.588736767274398
0.16,5.1986816773062525,11.987276923310544,14.872031744217987,6.784279284228951,7.896356674677333,13.512371807554702,8.685003994375752,8.592701514100135,10.685868737759739,9.352628372579066
0.18,5.6017676657542435,12.82855658245893,15.951524810677777,7.279837159325071,8.47096283031268,14.597524117799262,9.417545216134165,9.323181788405263,11.499154043583237,10.030254508655158
0.2,5.956784808699418,13.565433476949348,16.896005166058167,7.7140774014948095,8.974341162075667,15.549389456716053,10.062424452242242,9.96481204562776,12.214440132952305,10.623682059758185
0.22,6.2633907298099505,14.197493316728348,17.70645235840982,8.086370001541868,9.406146637429966,16.368726017357062,10.618843419689568,10.517915098768064,12.830527386160389,11.133872881847257
0.24,6.52126015902908,14.727283993491818,18.38388698643383,8.398065119523986,9.768930510663381,17.057165962916702,11.088256297262618,10.984493513182942,13.350114362686217,11.560621817837394
0.26,6.731264781510949,15.1570367146348,18.933332492651722,8.651685624959656,10.064991437622698,17.62085270100841,11.474613246949284,11.368555251902338,13.776028341141087,11.906999419040128
0.28,6.897124330719417,15.490746569653655,19.35902351099549,8.848000858958324,10.295623527929925,18.063699731949573,11.781866826514515,11.673020841760435,14.113164036883608,12.177421269474149
0.3,7.019197199151245,15.734472774093009,19.66786726822665,8.992885533474146,10.46593779825654,18.39159168661731,12.01393880476606,11.901664842007289,14.36590192398159,12.373439446284191
0.32,7.101789101481314,15.893532784531118,19.86639227627632,9.088057812623852,10.578996685850427,18.611352405641878,12.175305265808868,12.058040566390119,14.537987007668988,12.499534850630294
0.34,7.147196738834565,15.97340170967769,19.96267831893491,9.137791800387232,10.638023685374874,18.73039736862791,12.271255516244874,12.148108738507323,14.63576365366368,12.560811028326754
0.36,7.158278835188969,15.979551265851107,19.965057916607993,9.144956873279181,10.646668642525238,18.756566768785333,12.306283724641025,12.176251781521348,14.664118164240572,12.563381987460247
0.38,7.137553653041562,15.920179493392249,19.881371685694337,9.114127694366566,10.611040780774418,18.697667872509268,12.285919110165374,12.148368780212966,14.630716293770679,12.511179376672645
0.4,7.088057980850964,15.800821715261618,19.72036141689502,9.048275575491079,10.53533350447149,18.56301343206228,12.215793735717664,12.06990559798979,14.541231099590965,12.41082591841516
0.42,7.013765285051515,15.629007373784855,19.490194036599654,8.950326930028837,10.424475613172515,18.361593777487943,12.101500628409159,11.948011617207603,14.402791811354042,12.267454448497409
0.44,6.917203975197637,15.40999901459965,19.199158748522702,8.825917364326882,10.281862787229397,18.100290015224566,11.949444274692754,11.785748385545089,14.220818905376566,12.08598468228699
0.46,6.803552168176324,15.151276860287973,18.85676651469417,8.678286864164708,10.111363500380511,17.78786218220429,11.764996621056476,11.588520779325165,14.000703335077269,11.872369696301659
0.48,6.6740243904809295,14.858371155689158,18.471732454210482,8.510910439769834,9.916753080896948,17.43193834237215,11.551328143448693,11.36227744853541,13.747744760198902,11.632303367591977
0.5,6.530626631219825,14.536351367767036,18.05098418845748,8.3265850453003,9.702410585279136,17.040409337838103,11.31303668583298,11.112012646446914,13.466905190419364,11.370319900128987
0.52,6.3767283315185015,14.192309197308388,17.60156180995326,8.128433025920305,9.473328206546867,16.62087061185511,11.055756534927838,10.843150135680375,13.165327801954914,11.091051457950849
0.54,6.21533117814348,13.83139447390758,17.13066282580623,7.920565218723348,9.23160820072678,16.178655908869384,10.783648216462524,10.55938469225952,12.847229161907318,10.798240904025077
0.56,6.047953589472034,13.458222474008306,16.645888550331268,7.706510499997078,8.98202218078678,15.72266779937894,10.501815400960128,10.265534335819654,12.51693657997867,10.496507903932404
0.58,5.876581512628827,13.076968762090338,16.152889980249746,7.488693781347416,8.725912532907001,15.255839793920538,10.211976917754855,9.963521169759638,12.177640010492905,10.189676846754695
0.6,5.703911546887875,12.691590235045348,15.654539054404319,7.26746798759747,8.467101612247609,14.784091832632598,9.918501169461033,9.65744728665808,11.833840225982215,9.88012256095542
0.62,5.530172834228041,12.305676219831753,15.157039077421949,7.04742900639886,8.208154960887205,14.312117538784838,9.624228458574079,9.35042615277867,11.488444216585084,9.570219782957215
0.64,5.358420667578442,11.922995224428455,14.664191170131335,6.8291225085478375,7.951418110038816,13.844509866636457,9.332070332420528,9.045186094942018,11.14429862823301,9.262730609709381
0.66,5.190521390320866,11.547310033946001,14.179369132999316,6.614330723410257,7.698377883501134,13.383622389091483,9.044252069904825,8.744478908104584,10.805343508358467,8.959750928637556
0.68,5.026315146691808,11.180223857133786,13.705023870172017,6.403486591990911,7.45130762570346,12.933265998143842,8.762380340842757,8.451332180666757,10.47427766001636,8.663620386132129
0.7000000000000001,4.8660074730318685,10.82338583752502,13.244715421110518,6.19898972127099,7.210706346383868,12.495176445652834,8.48714999341208,8.166888210648828,10.151871586349587,8.375726638200174
0.72,4.7114845212633,10.479770667447589,12.800596286817639,6.001871226469434,6.9789310567601754,12.07172501287475,8.220795281568286,7.89128038010899,9.839835602642415,8.09721801390622
0.74,4.561929315233757,10.147534895256054,12.373134222311421,5.812404560921894,6.7548131339679705,11.664180475349228,7.9644727522295655,7.6264242667915285,9.539196265653286,7.829543144139377
0.76,4.419319383014691,9.829410639646428,11.963737504964065,5.6324845881596675,6.539786179877781,11.273970944065216,7.720592619503881,7.373209701537001,9.251585507542503,7.572049656763124
0.78,4.28299215300377,9.52590564499585,11.575375564638831,5.460798934005074,6.334133386950696,10.902684606929709,7.486256657927344,7.132417442408021,8.975718073304416,7.327608365547266
0.8,4.152095478516783,9.236369616520928,11.205912193938566,5.296996043939905,6.139648044770756,10.551563730511614,7.264043189282994,6.904795023146917,8.714059370972288,7.0959783980213595
0.8200000000000001,4.0283027268316856,8.962020853994208,10.857388979512143,5.140755693834146,5.955973549187797,10.22163651409241,7.0534023100515855,6.690876688376845,8.46580612150662,6.878173046738054
0.84,3.911620443040295,8.702137872540714,10.527329859434055,4.992209965396079,5.781699394993917,9.909948560848829,6.854164943554208,6.489779854667604,8.231032546559158,6.672052762355938
0.86,3.7997889230213504,8.457790900696736,10.21722499408666,4.8526249883486425,5.619295063931625,9.617649734644038,6.666041610035488,6.3017282715091145,8.011110236139032,6.478695895311815
0.88,3.6960882955247456,8.229449845381165,9.92762908064739,4.722308241090641,5.467306264268894,9.344509398591294,6.489955722621342,6.124970983287826,7.8035732449841255,6.297019852038063
0.9,3.599270717187091,8.015118937145445,9.657093709405697,4.600432337515289,5.325858736585762,9.091337528935254,6.326853857179947,5.959996474801393,7.609019570927484,6.127481004637631
0.92,3.5094359862388074,7.814710760536502,9.405376115052482,4.486514384212068,5.193539534950939,8.857111573217646,6.1756300756427045,5.8083995380625595,7.4279067692014165,5.969863626901576
0.9400000000000001,3.426361900708802,7.6284136646674305,9.17172352356444,4.38068521098156,5.069788470278515,8.639239876522828,6.034600222513796,5.6679819132951,7.258908254339832,5.822971886883292
0.96,3.3504669244994623,7.456151851731871,8.95576412241295,4.2824794310118275,4.9544079403907535,8.437536492000516,5.903074290731002,5.538501844180728,7.100616405089744,5.685734074068579
0.98,3.2793359687830286,7.295400154516827,8.754405948610495,4.190597232949198,4.847255846881333,8.251130633115686,5.781069251631674,5.42055706415529,6.954334998980791,5.557914330331766
1.0,3.2130669256195974,7.145936400020627,8.566776127168987,4.1046372090214716,4.7479650447941815,8.077818108282322,5.667119306495802,5.310820362498399,6.817849837195522,5.4386566454998935
1.02,3.151055042318525,7.006625965356887,8.392618775503792,4.024487815733733,4.656127176910322,7.917903440700077,5.561607369733154,5.209524154691676,6.691327272219831,5.328500715835232
1.04,3.09338033788009,6.8772992166714335,8.231561376396996,3.950595947958633,4.571283543154395,7.770515383297251,5.464355008724776,5.1159735016264385,6.574059903644298,5.226505093728057
1.06,3.0397844055559076,6.7587668983089335,8.08196129356285,3.8825036561594857,4.49384889987338,7.6336814581188035,5.37447123235979,5.029720549292339,6.4668105008737315,5.131402956508536
1.08,2.9899701039666353,6.649217914508118,7.944269502210992,3.819454545495935,4.422446308124121,7.507771574536949,5.291390906075452,4.950421370601482,6.3681810313948315,5.044492713948964
1.1,2.943535830480211,6.546788559592757,7.8169451932267515,3.7616841450444327,4.356271288580237,7.392026762270268,5.2149683925654005,4.876680437346135,6.275504433709405,4.963420851772019
1.12,2.9002660193413603,6.4519093628236615,7.698731169971601,3.708305974883932,4.294805771554204,7.283657167031169,5.143148350211049,4.807143609587049,6.188505933798635,4.887521158845906
1.1400000000000001,2.8599837541925743,6.363602928652334,7.58835508089799,3.6578059019636466,4.237150918567656,7.181622558895006,5.075430984796101,4.741605216840573,6.107732932783816,4.8176557108568945
1.16,2.8220477952109233,6.279945022641835,7.484084271366144,3.610339253983426,4.183618225203143,7.086441712134049,5.013248030842932,4.678983017830759,6.032058383552588,4.752473352616987
1.18,2.7858446638645926,6.200902049369558,7.386760645869723,3.5663945432864295,4.132421938918164,6.996146040644741,4.954214166779334,4.619532500173056,5.960678970700059,4.691823592799872
1.2,2.750804576846228,6.126372511005872,7.294286517342613,3.523665479000862,4.085023282271634,6.910983327627774,4.897531506003605,4.563673806222502,5.893801824508532,4.635086466353146
1.22,2.718406088693876,6.0555067870447585,7.206066582015206,3.4819144273090314,4.0390966343069135,6.829967205226674,4.843412710673016,4.511669652854766,5.830557741270843,4.5814511552739
1.24,2.6883623234324983,5.988057545304243,7.121508960179223,3.4424165697876883,3.9956849005850903,6.753477843944255,4.793168403410868,4.462236269331034,5.7701276368787235,4.529299699237771
1.26,2.6606504870235703,5.924225713437164,7.041143362583202,3.4041425842720487,3.9536480620824013,6.6803943443964835,4.745277626074596,4.4157858940095975,5.71336272395359,4.480445929187061
1.28,2.634214202437335,5.8638111653790475,6.963374525265915,3.3664224409018924,3.9135584038323437,6.609205264798308,4.697435585124897,4.37111307261318,5.657963279553764,4.432316016720168
1.3,2.6087237857475922,5.806265051314369,6.8890463423363055,3.330313053185547,3.876037754365691,6.541347504460779,4.651295755431262,4.327553491936174,5.6040598460693545,4.385846009080768
1.32,2.584976060936699,5.750957574244996,6.817367298708506,3.2950298445764203,3.839093772063107,6.475175707173661,4.606375657086568,4.285045400300353,5.551681279195198,4.341178270980413
1.34,2.562674083530892,5.69687490028557,6.747494833772299,3.261633213354509,3.8025911664021326,6.410653076186756,4.563996520852667,4.242980525889983,5.50040794543238,4.297081768189555
1.36,2.539803537368493,5.642900639882826,6.677268603652702,3.2284377264002786,3.767044736107459,6.346741217743782,4.521890301701237,4.201473883032066,5.449385293450713,4.252294729001045
1.3800000000000001,2.5168972262799705,5.589691562773331,6.608317925769881,3.1961741198674942,3.7323111295855447,6.284167287276359,4.480255049368236,4.1608802670270295,5.39859948597278,4.20755665407069
1.4000000000000001,2.493541447506417,5.53736572570471,6.541588374486785,3.1654247176316717,3.697847163526553,6.223032954075882,4.439122860658297,4.122509497255017,5.349365357853502,4.163929842646355
1.42,2.471390104672482,5.486521329784527,6.476607392529712,3.1346319584261053,3.6637918404895737,6.163105752728338,4.39860195591974,4.084875503638906,5.301372688980079,4.122126269662776
1.44,2.4497731956876305,5.435506984112254,6.412672078260459,3.1035571495108556,3.62936149175378,6.104021835680067,4.358166664631335,4.0471710584445795,5.252916422328777,4.081525299680608
1.46,2.427973767871346,5.383320077722508,6.3489717911996,3.0735751392765103,3.5946760827425037,6.04535701347417,4.319219813844733,4.007959945790274,5.203889222655189,4.041325816053145
1.48,2.4053898994053564,5.33147065060745,6.2852684807301875,3.0433342489702473,3.5600892151283925,5.985661754888062,4.279135497736562,3.968463203718787,5.155469873471472,4.001749919429686
1.5,2.382321280798677,5.280134022640068,6.222915883651616,3.0143343263538114,3.525254836209575,5.92593166163652,4.23899209227426,3.9297202873258152,5.107966496914901,3.9628704177180216
1.52,2.3595704630598533,5.229164467500439,6.161763544164746,2.9863969774489783,3.4905942941391412,5.866930742929364,4.200022552376537,3.8907256629180607,5.061093904887164,3.9249765732516435
1.54,2.337296446507643,5.178535219390501,6.102396650582116,2.9578862679986493,3.455461744670227,5.809323821009566,4.160344189193571,3.853470561298602,5.014125150365802,3.888509539638569
1.56,2.3151475025915107,5.126960356644682,6.0429941472823305,2.9293078193609814,3.4186836784030974,5.750957223746778,4.1209411416998964,3.8163463997724034,4.967830118200734,3.853169966263136
1.58,2.292906980520796,5.076436949611348,5.984727648231778,2.9020944493971452,3.3819500658757535,5.692028200992049,4.081182312854172,3.779088926368953,4.921694630061075,3.817614539093638
1.6,2.270881227193214,5.025213890529193,5.924597674044563,2.872685744226357,3.3454099634038172,5.632867906760369,4.041149457843064,3.7413812743479715,4.875477301899841,3.7821906384673296
1.62,2.2475268555480667,4.973439369159332,5.864444326631511,2.8439352475292523,3.3090314076519993,5.574168779832138,4.00127899315895,3.70515522376981,4.830127786155613,3.7466223831425953
1.6400000000000001,2.2229429142154786,4.92154736256037,5.803884804056813,2.814992241412909,3.2733445920504964,5.515282172736069,3.960398653298262,3.6690917180287306,4.784587619513976,3.710573328005795
1.6600000000000001,2.198833280753767,4.869985143418335,5.743086853088242,2.7868375812867248,3.2378196766276286,5.4560484140854,3.919876746317613,3.632228981431386,4.738177888949363,3.673061425980989
1.68,2.1750141834046315,4.817812904769223,5.682272453315987,2.7580328719788803,3.2016460562321485,5.397633009621857,3.8792742662306696,3.59684464034721,4.691419504868961,3.635445060228241
1.7,2.151033271613033,4.765227919066067,5.62057153695944,2.729190236543002,3.1662376897600444,5.339776963594169,3.8392626393122615,3.561129911537428,4.644018637548593,3.5967020389268134
1.72,2.1282687581216346,4.714216218447712,5.559336861726695,2.7005102908240746,3.131965171360705,5.282229129349845,3.800015940137488,3.524326840604109,4.596933000125759,3.5581353611024755
1.74,2.10604773873276,4.664831826866127,5.498656632114616,2.672527326821253,3.0994344465876695,5.225556824160127,3.761842542565119,3.48723060100911,4.550713784495843,3.5194871650347075
1.76,2.0837173314003574,4.614958882080735,5.438041571035666,2.643775623370463,3.067306705010335,5.169342606938112,3.7231684355924695,3.448845339270992,4.503085063159084,3.4812509976882864
1.78,2.0632926057189196,4.566118181101091,5.37791675807551,2.6155804254453217,3.034471241124132,5.112594189595906,3.685621742862895,3.4098583000292697,4.456011099151651,3.443238356952761
1.8,2.043302699814944,4.517736755321251,5.318458381284232,2.5876459269305916,3.0021247624523584,5.056829640661467,3.6489635499424873,3.3711655966577063,4.40953581112495,3.4058738316181483
1.82,2.0232851670674856,4.470275547705227,5.259167079638483,2.560676036040695,2.970204833012687,5.000647540361339,3.6127590432580057,3.3326300851999062,4.364151937741783,3.368207544380522
1.84,2.0027669161798736,4.423049148368676,5.19997040423926,2.5330781888654936,2.939081085892288,4.945071944420226,3.57569822218029,3.2946281477813155,4.318436657313016,3.3304550714182506
1.86,1.9829373067592482,4.377212180325753,5.142466423370232,2.504782127719892,2.9082966651061066,4.890267261750522,3.5384471824750525,3.2573333621465657,4.274348625996874,3.295370506715762
1.8800000000000001,1.9622329372919556,4.330847002522696,5.085696566804533,2.4770034327462427,2.8778376534295296,4.836979346645577,3.501289285105753,3.2215330635679384,4.230014668053023,3.260167612478418
1.9000000000000001,1.94087497324675,4.2846961277023095,5.029412909216528,2.4489172440844227,2.8476812909350535,4.78334256470857,3.463169167276273,3.185127843448063,4.18579661785691,3.2260193633153595
1.92,1.9191515316247123,4.238050894801421,4.974186383411186,2.4215344565388124,2.8167995066242097,4.73029444009706,3.4246819531123136,3.1497350889342566,4.140839387561989,3.191771121380006
1.94,1.897278929411354,4.192766754711084,4.918605392022444,2.3950687570282105,2.7872775411763544,4.676774353907352,3.3868940154644616,3.114003619084395,4.097307478255456,3.156882482308855
1.96,1.8755731957403436,4.1483793295823075,4.86479141876163,2.369346193440001,2.757361562479497,4.6234297041309125,3.3488718127493904,3.0791590045411055,4.05468038276714,3.1232458345357297
1.98,1.855771338335679,4.105588738447045,4.8121846449272585,2.343469514314095,2.727866153397576,4.57105238375637,3.3112118862035866,3.044382119373007,4.011684779653569,3.089743450527878
2.0,1.836431854980899,4.064179720523782,4.760775816232006,2.3188505720177512,2.699704057586481,4.520558306153401,3.275142701555419,3.0111820301716508,3.970033646592728,3.056157061470618
2.02,1.8173287430398277,4.022221069049139,4.70905463870542,2.293928764497039,2.6716797829917107,4.471229792939531,3.240367225788186,2.9787707946993462,3.9290970215707914,3.023038011422408
2.04,1.7995246746038762,3.9805060749816263,4.657912326125428,2.268883438352911,2.6433542763606006,4.423235274572864,3.2066168069769665,2.9476080716519983,3.88830071169759,2.99005721035139
2.06,1.7820906473853415,3.939130091619784,4.606468942319253,2.2434273594840994,2.6163456696887604,4.376472788084328,3.174434625082955,2.916276049749825,3.8487569095157355,2.957973805438701
2.08,1.7649741374824004,3.8982180557676918,4.556091315672287,2.2183313515584473,2.588588082132458,4.329977486906209,3.142017196415958,2.8866389316446046,3.8098297923115516,2.9262734778389397
2.1,1.747410398931163,3.8569577008891813,4.5060964204076175,2.1934471829600506,2.560641367776568,4.28400015660539,3.1100281990052228,2.8579394841499677,3.7718779269447866,2.895474425725218
2.12,1.7302868744682791,3.8158469214175854,4.457482056219632,2.16808478774159,2.53288192343091,4.239070830727669,3.0780350347283947,2.828587674115831,3.733602010560305,2.866591293375811
