time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_2_3,rel_vel_2_4,rel_vel_3_4
0.0,1.4932132660135564,1.7211280380601923,0.4952441794958827,0.5797727690165969,1.431283415534466,1.4859315209601944
0.02,1.743632366643728,2.5277914345352563,0.9838085940055368,1.1514850153201872,1.4492584628369154,1.7856172197410505
0.04,2.093337448915013,3.4789362372361654,1.458822613949423,1.7117343927815272,1.4677862705173501,2.2114783681881423
0.06,2.4892986927235223,4.455209759187818,1.9175158383632394,2.2541347986196762,1.487380544602383,2.6901156846285286
0.08,2.899070688744276,5.414262612093341,2.356315080533622,2.774511820965634,1.5062925572183272,3.1826294586545023
0.1,3.3057624289262857,6.337364489185793,2.7730430322004938,3.2692987700025875,1.5245228287428876,3.669145316435787
0.12,3.700367936741929,7.2136274381892775,3.1655218349912677,3.734816314321628,1.542776887850476,4.138374436089664
0.14,4.075776692322733,8.036463332504367,3.53117634526302,4.16977177239774,1.5602395991221993,4.584560425103379
0.16,4.427272826413896,8.80113980412559,3.8690502897861347,4.572961243171419,1.5755998239069011,5.002734304791484
0.18,4.752762702619514,9.505264335379751,4.178884713207389,4.943483047538852,1.5893526661516335,5.390202652341821
0.2,5.049060981162627,10.145735656242802,4.4605104410723175,5.280742688276247,1.601655133686423,5.743881226714108
0.22,5.317092805307743,10.723191446896212,4.713649476178273,5.584290158319756,1.6124059615718356,6.064074025098019
0.24,5.5551981553995535,11.23821464607331,4.93899117243032,5.855959810480517,1.62028898897918,6.350398211988305
0.26,5.764428784871879,11.691251934268386,5.137081461818631,6.095262103109039,1.6260097331490442,6.6025473655311835
0.28,5.944642543311092,12.084160568762059,5.308390874915982,6.304102004829064,1.6298160862786448,6.821839377128569
0.3,6.097364087218341,12.419070606006045,5.454785900491842,6.482786742270947,1.6304817457174534,7.0083281075084995
0.32,6.224526435665923,12.698596279525464,5.576123860680522,6.6322071410810945,1.6304763136405702,7.164856625960979
0.34,6.326730137740679,12.925042963724891,5.673597359928942,6.753756724034085,1.629090356605291,7.2925003171591225
0.36,6.405868372214742,13.101938963087296,5.748858314872613,6.848956803395914,1.6259163414354234,7.393021326774245
0.38,6.462392965268469,13.230370885522783,5.80298665000471,6.91894120848456,1.6212797914159562,7.466237688877533
0.4,6.498601451942947,13.315660683566966,5.838543583355004,6.966150267893611,1.6147849244508823,7.515063999187887
0.42,6.516460358421681,13.361398734384156,5.857186637755215,6.992074789861231,1.6060972888103158,7.541375976234139
0.44,6.516711462563457,13.369809008859853,5.859511594809836,6.998716078844241,1.5956222644068765,7.546589441002156
0.46,6.501623210014047,13.344175460224813,5.846883804546377,6.986674945971164,1.5839302302342084,7.532814464130859
0.48,6.473065532072601,13.287993253189372,5.821605677212285,6.957742862254359,1.5720053036515564,7.501307954606771
0.5,6.431054789350981,13.204173457587883,5.784242163665609,6.914961053724971,1.5592427176735277,7.454264059424973
0.52,6.377167938598023,13.095082857680916,5.73648074368655,6.858979002222764,1.5453818684552043,7.392371437344145
0.54,6.313110778769962,12.964270859186517,5.678878439622063,6.791438668692414,1.5299887110804609,7.31855544665342
0.56,6.2399881918416,12.814181384469807,5.612799769620821,6.7135303397132216,1.513946097335503,7.234090990825683
0.58,6.159644852317196,12.64757895484568,5.539468692616325,6.626387861557383,1.4978233315786196,7.140451639371557
0.6,6.071385464166342,12.466920283401441,5.459294885541361,6.533131716987459,1.4806735779498692,7.039604608283822
0.62,5.977033457518665,12.273527342472356,5.372966877506307,6.433442855514569,1.4632868690860286,6.932146605214472
0.64,5.878767877742385,12.070717573785341,5.2827150144723385,6.328662146296498,1.446231295950999,6.819140023886525
0.66,5.7771887634694785,11.860794406804368,5.189006279541599,6.219960737648639,1.4288656050463469,6.702537241943579
0.68,5.673317849731406,11.645034477632727,5.092835541862665,6.107527560446377,1.4116202340429986,6.582702021137243
