time,rel_vel_1_2,rel_vel_1_3,rel_vel_2_3
0.0,0.4502277345966151,0.8972902210544814,0.4502277345966151
0.02,0.8732962421126723,1.7404529459947085,0.8732962421126723
0.04,1.2706273448120653,2.5323211785484014,1.2706273448120653
0.06,1.6435704489240264,3.2755836784498356,1.6435704489240264
0.08,1.9934062638781016,3.9727923666541085,1.9934062638781016
0.1,2.321350280712558,4.626369250654456,2.321350280712558
0.12,2.628556068061302,5.238612986800118,2.628556068061302
0.14,2.9161184133098232,5.81170513478439,2.9161184133098232
0.16,3.1850763247765963,6.347716135957607,3.1850763247765963
0.18,3.436415904396061,6.848611034329835,3.436415904396061
0.2,3.6710730959722238,7.316254950293181,3.6710730959722238
0.22,3.889936310875829,7.752418310687666,3.889936310875829
0.24,4.093848930943862,8.15878183459903,4.093848930943862
0.26,4.283611687281243,8.536941272158609,4.283611687281243
0.28,4.459984913588315,8.888411893468646,4.459984913588315
0.3,4.623690673392066,9.21463272629615,4.623690673392066
0.32,4.775414761923138,9.516970543921492,4.775414761923138
0.34,4.9158085850944335,9.796723607972355,4.9158085850944335
0.36,5.0454909198376825,10.05512517469225,5.0454909198376825
0.38,5.165049561709977,10.293346776420119,5.165049561709977
0.4,5.275042867016761,10.512501292740486,5.275042867016761
0.42,5.376001197603682,10.713645827586195,5.376001197603682
0.44,5.468428276908503,10.897784409460781,5.468428276908503
0.46,5.5528024658577,11.065870531938735,5.5528024658577
0.48,5.629577966806438,11.21880955083141,5.629577966806438
0.5,5.699185963048063,11.357460953060837,5.699185963048063
0.52,5.76203570056243,11.482640510567732,5.76203570056243
0.54,5.818515517728657,11.595122330689877,5.818515517728657
0.56,5.868993827780845,11.695640812549852,5.868993827780845
0.58,5.913820057898642,11.784892517214704,5.913820057898642
0.6,5.953325548040584,11.863537957820247,5.953325548040584
0.62,5.987824411970541,11.93220331453536,5.987824411970541
0.64,6.017614362402191,11.991482078190261,6.017614362402191
0.66,6.042977501788267,12.04193662559576,6.042977501788267
0.68,6.064181079996119,12.084099729010665,6.064181079996119
0.7000000000000001,6.081478219920785,12.11847600183444,6.081478219920785
0.72,6.095108611971612,12.145543282373213,6.095108611971612
0.74,6.105299178309349,12.165753957410388,6.105299178309349
0.76,6.112264707690578,12.179536227274488,6.112264707690578
0.78,6.116208461781074,12.187295314108054,6.116208461781074
0.8,6.117322753817928,12.189414615079357,6.117322753817928
0.8200000000000001,6.115789500523594,12.186256802327044,6.115789500523594
0.84,6.111780748197624,12.178164871474227,6.111780748197624
0.86,6.105459173929831,12.165463140586057,6.105459173929831
0.88,6.096978562890081,12.148458201468731,6.096978562890081
0.9,6.08648426265376,12.127439825216664,6.08648426265376
0.92,6.074113615518452,12.102681823908602,6.074113615518452
0.9400000000000001,6.059996369756771,12.074442870332891,6.059996369756771
0.96,6.044255070733815,12.042967277590096,6.044255070733815
0.98,6.027005432796108,12.008485740378447,6.027005432796108
1.0,6.0083566928134085,11.97121603971731,6.0083566928134085
1.02,5.988411946226354,11.931363712807464,5.988411946226354
1.04,5.967268466422385,11.889122689666404,5.967268466422385
1.06,5.945018008230714,11.844675898114,5.945018008230714
1.08,5.921747096294771,11.798195838619407,5.921747096294771
1.1,5.897537299048102,11.749845130455665,5.897537299048102
