time,rel_vel_1_2,rel_vel_1_3,rel_vel_2_3
0.0,1.4484169796943696,0.9585100701724418,1.4468740160376063
0.02,1.6273609464305878,1.9078724914210505,1.6275150994192231
0.04,1.904882070815693,2.8403551273887713,1.9084141153151217
0.06,2.23820481889965,3.74988576803971,2.2434013450425376
0.08,2.5976597918991877,4.631747531925308,2.6038938771556355
0.1,2.964698884758988,5.4808992933984255,2.9718305865454613
0.12,3.329449407032822,6.293892905923077,3.336901361155104
0.14,3.684299971117312,7.067269681885603,3.6927545531839567
0.16,4.0252502925207025,7.798993462187047,4.035294286672048
0.18,4.350291652237455,8.488286480448295,4.361610865886785
0.2,4.657174909253937,9.133556182311805,4.669548912500548
0.22,4.944107174745303,9.734035891825984,4.958313252021015
0.24,5.210758770086243,10.289981527101093,5.226888946578749
0.26,5.456865456685766,10.800208737868351,5.473603780676146
0.28,5.682837053226297,11.267321982881175,5.699928021058938
0.3,5.888108807613342,11.689608647185482,5.90409181195149
0.32,6.073337576628293,12.069304656280309,6.087282275119966
0.34,6.237032593147786,12.40671899094161,6.250950868119545
0.36,6.382149068759801,12.703374915492477,6.393588319474486
0.38,6.507781082118605,12.960752195891468,6.51727058936377
0.4,6.615091682393261,13.180511856825182,6.622366648741074
0.42,6.70533257994387,13.364956054361665,6.7098210871324895
0.44,6.77836225284071,13.515112669089728,6.78053170229862
0.46,6.835343847901922,13.632893399755579,6.835332244060998
0.48,6.8767353829695645,13.719161928924004,6.8745938903340855
0.5,6.904888902332671,13.776718832433241,6.89867817473634
0.52,6.919009937611878,13.807177745273837,6.910043453974096
0.54,6.9202255795073215,13.811873541484996,6.908962318092571
0.56,6.910693037320451,13.792883756951209,6.895367676512655
0.58,6.889862999463244,13.751745834722934,6.871410711538418
0.6,6.859377232476034,13.690899537139973,6.8379723647311925
0.62,6.819479601648963,13.611180983293334,6.7956287833871984
0.64,6.771529739190669,13.515459090627235,6.745955297485659
0.66,6.715626643417104,13.403935989456116,6.689059209351003
0.68,6.652734655717745,13.279175898248258,6.626533872160711
0.7000000000000001,6.58299286239611,13.14157951115565,6.558654356851433
0.72,6.5083233995564385,12.992759470378454,6.4851266305607895
0.74,6.429496916470782,12.834119151857102,6.406599739032488
0.76,6.346052096267647,12.66602140439126,6.323866081902517
0.78,6.259828070876619,12.491640095461447,6.238166154048263
0.8,6.170612226497673,12.311385149016608,6.150076252305165
0.8200000000000001,6.079369637291978,12.127018940323202,6.060429528079133
0.84,5.987255763693577,11.93879948457473,5.968304552991748
0.86,5.8933098827049015,11.747195004552305,5.875019393871544
0.88,5.797500075533557,11.552791926248904,5.781150530413808
0.9,5.70149272335016,11.356717986840536,5.686219147872023
0.92,5.6051997106371045,11.160373202055391,5.591541323043659
0.9400000000000001,5.509800035113944,10.96448808193979,5.49673097423581
0.96,5.414586742986416,10.76835106232972,5.4017020324562175
0.98,5.3204730545442,10.573436063770506,5.307189876806351
1.0,5.22738792092981,10.380119383076531,5.213492996815298
1.02,5.13458463279778,10.188171699246581,5.121014323157876
1.04,5.043072681833963,9.998791707860118,5.029924917271341
1.06,4.952611799206749,9.81166553754876,4.939964426845654
1.08,4.863553205766617,9.626841477807117,4.850772597670157
1.1,4.776842428643799,9.445089562656728,4.762219802727022
1.12,4.692145606414808,9.266784037387533,4.674912213430832
1.1400000000000001,4.6089102739220715,9.092382743560915,4.590023982940443
1.16,4.526421170907835,8.921557036690201,4.507577401090186
1.18,4.446173847213859,8.754173856967775,4.426338303342478
1.2,4.368655537014085,8.591094596497836,4.346399174049159
1.22,4.292954929759711,8.431723420133562,4.268126699302194
1.24,4.219196830479184,8.275689237124219,4.191121044730662
1.26,4.148016393925342,8.124587306846605,4.116596863461903
1.28,4.077704971561591,7.976804695762868,4.044725192263128
1.3,4.008559949270304,7.833611543243055,3.9761450140774146
1.32,3.9405416401402715,7.6937068470443375,3.909635974293333
1.34,3.874638567740862,7.558043251669803,3.8456304065306286
1.36,3.810922350233862,7.426405313425656,3.7834431079808004
1.3800000000000001,3.7497989409631116,7.298693634940652,3.7225992408322455
1.4000000000000001,3.689992098874058,7.174283361767968,3.663298423467154
1.42,3.6311631525763572,7.053494346771035,3.6063488842260742
1.44,3.574088361935072,6.935941744799451,3.5508416185473606
1.46,3.5183915381572417,6.821284625635765,3.496523090196281
1.48,3.465102174947116,6.711077973548694,3.4440622542778585
1.5,3.4137956021818003,6.604796791011071,3.3938302014760757
1.52,3.364020382952028,6.502096416297923,3.3454259920129754
1.54,3.315884317220488,6.4018917552164165,3.2981945694217325
1.56,3.268991887557946,6.304662456829616,3.252539371666577
1.58,3.224064063348158,6.211554810934033,3.208810794241492
1.6,3.1804514404916455,6.12101653191002,3.1660612978462703
1.62,3.1368666843621513,6.031236428390414,3.1242462858340625
1.6400000000000001,3.0945030692060835,5.9441481503476545,3.0836756958711797
1.6600000000000001,3.053269707827164,5.85925362973217,3.0440506099118947
1.68,3.013673364510804,5.777444193904828,3.0056473811436093
1.7,2.9754372742535553,5.697667592041732,2.967929767155046
1.72,2.9385872250958056,5.620793742936236,2.9316295894628377
1.74,2.903389047655666,5.546471362261256,2.8962707634395617
1.76,2.869794345089408,5.4738990817325925,2.8607845467084743
1.78,2.8374599033848376,5.403682845988938,2.8265909863047596
1.8,2.806034941405909,5.335015761732453,2.7928465439349064
1.82,2.7756964839633222,5.26792599698664,2.7598738280819273
1.84,2.746810502008688,5.202967198103168,2.7276309886611836
1.86,2.7182358205258073,5.138969276374874,2.6960262895024396
1.8800000000000001,2.6903101268595737,5.076130040689856,2.665088583616529
1.9000000000000001,2.662643252964815,5.014463134332084,2.635018858345888
1.92,2.6359291545888257,4.954262169252244,2.6053917090902807
1.94,2.6100662183588863,4.895882105815888,2.5769060872755327
1.96,2.584631844904489,4.838705846856249,2.5494329376303004
1.98,2.560359483879975,4.783375697165877,2.523033915657652
2.0,2.5357377737423294,4.729461263660618,2.4985217592805524
2.02,2.5117722604869757,4.677350995296413,2.474997024016824
2.04,2.4875826995982377,4.6256992232485175,2.4521139915026495
2.06,2.463952923764704,4.575826540150282,2.4300787754070363
2.08,2.4407880435793454,4.526913182771743,2.4086241384042326
2.1,2.4183246791838253,4.479323065850386,2.3879076603946188
2.12,2.396762481708179,4.432523800666753,2.367168426009919
2.14,2.375339791683652,4.386660802936903,2.3471696875529693
2.16,2.3546210247008195,4.3422008393294975,2.3277993762347218
2.18,2.335191609884508,4.2984926036544575,2.308516782210842
2.2,2.3157944348194843,4.255071824318722,2.2895182360730852
2.22,2.2969851084573065,4.212270196791487,2.2707845748662256
2.24,2.278234929735503,4.169252954492159,2.2511648281583407
2.2600000000000002,2.2599719430224705,4.127177851552189,2.2321826276372767
2.2800000000000002,2.2424121348656993,4.087034534576009,2.214564024784977
2.3000000000000003,2.2252524284857174,4.04716701773101,2.1968341336244963
2.32,2.208058425768163,4.008057400299698,2.179856539007166
2.34,2.1907962346387366,3.9686800164878524,2.162667231845568
2.36,2.1740134681960814,3.9298605741401635,2.1452782773298598
2.38,2.1572701461016464,3.8922280580451503,2.1279200885989216
2.4,2.1404037612047135,3.8549157309096245,2.1114196224809128
2.42,2.1234582815596235,3.8176924374081453,2.095147530445962
2.44,2.1077373805248074,3.7815961699148763,2.0787355930561584
2.46,2.0917924274939703,3.746442057363956,2.0634391047601857
2.48,2.0758756818396824,3.7118363508780736,2.0488989956493575
2.5,2.0603880204109077,3.678209989915752,2.034829981350381
2.52,2.045649731977643,3.644996064626104,2.0204422722159054
2.54,2.0307145607263704,3.6128787694140434,2.007319988999234
2.56,2.0162402799091317,3.5820179897392417,1.9951246483309697
2.58,2.0022852608452286,3.552517878004901,1.9837523963548946
