time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_1_5,rel_vel_2_3,rel_vel_2_4,rel_vel_2_5,rel_vel_3_4,rel_vel_3_5,rel_vel_4_5
0.0,1.5682500884721065,1.8407114239564029,0.5957089530780796,0.769934843913979,0.7431886486269534,1.5082066199053858,1.4298599452642957,1.524993880293422,1.3674140228691871,0.1975139784070479
0.02,1.903973190952517,2.8698928975178584,1.1828313947104518,1.5287032476903946,1.4755368783360803,1.5997471415293256,1.4628614936599347,1.9260543467461921,1.5495677733229305,0.3919123071385352
0.04,2.3313895238250106,4.03181648715228,1.7527011598434286,2.2660336513392854,2.1872992534544795,1.6878080853269353,1.5113695330543897,2.463270186160767,1.8829774540824804,0.5809680831435748
0.06,2.7929951256008003,5.196316572899098,2.300560235394157,2.974303137820766,2.8686221760977353,1.7713040538081515,1.5719216204054625,3.042115049167598,2.2839928133064977,0.7616760889239536
0.08,3.256648568867947,6.321126930066473,2.8195603373951843,3.6470267216981784,3.5160360094927374,1.849893848777246,1.6419474053741414,3.622171503164054,2.7048673909066463,0.9340826492524126
0.1,3.707139325806542,7.386997245509469,3.305925602144258,4.276632911315455,4.122928841003262,1.923414347302191,1.7150729412059227,4.183891391084207,3.124030887554689,1.0950239979856726
0.12,4.132909458835751,8.379432800152694,3.7561260653024937,4.859067210066506,4.685151561658927,1.9917452907410194,1.7886267637106863,4.713424724721507,3.5251798394028766,1.2440777489462866
0.14,4.528141129663469,9.291294147871247,4.168440168458724,5.393427981499098,5.199849339251079,2.053250576515274,1.861115490223346,5.203334670607025,3.8987926513178324,1.381068533970324
0.16,4.889231908251917,10.11849918486511,4.5419458621963225,5.877004811191829,5.665790483854905,2.10834521620058,1.9293625164241686,5.649562220694962,4.241499889944216,1.5049104225073242
0.18,5.2134130207345795,10.858653808185947,4.8753454267431096,6.310266467096312,6.0824253534488255,2.1572673435638694,1.993062826799538,6.0505675422270215,4.5492881118429365,1.6174204613533663
0.2,5.499798544413684,11.510161784277576,5.169247188086989,6.692502877495475,6.448738921144743,2.199432247714886,2.052085367494569,6.4035520861991175,4.8204472538987355,1.7163587708341355
0.22,5.747354604807883,12.07388902616054,5.423133122561512,7.022955335018102,6.7668580123863835,2.2349430343221157,2.104608996557212,6.709433344006214,5.056174121992879,1.8019573325451077
0.24,5.957458002144739,12.552297957866184,5.637631740624039,7.30406583666121,7.03706946719566,2.2648420437100762,2.1500826743670736,6.970218932315763,5.256141706869046,1.8765408938633295
0.26,6.131498951972244,12.948816372253779,5.814748207563426,7.5381147072530235,7.261506644077126,2.2874366862808175,2.188956836269553,7.186737916450148,5.421273161286839,1.9391648194422972
0.28,6.269253164281803,13.265309568838633,5.956007517071967,7.725368266423715,7.441569529740051,2.3048138704393284,2.2207926451194693,7.359814223350143,5.552918665728216,1.989988436391044
0.3,6.372470085071407,13.507522888342518,6.063811777309652,7.868575291829645,7.581471304400461,2.3166092919883656,2.245252938821864,7.492466435242413,5.6541354892618045,2.029537873665555
0.32,6.444211079941762,13.679802899282363,6.139053041157393,7.971077602008076,7.682043801572879,2.3216667858455318,2.2618534763011415,7.587961022127994,5.72584409582766,2.0595836892729853
0.34,6.487135532853127,13.786858931466876,6.184954484630051,8.035746234579735,7.74573472110584,2.320766991266844,2.271602828167885,7.647684451654729,5.769799560486323,2.079544168614075
0.36,6.504153626376929,13.83395818383951,6.2047323070494285,8.06633642893885,7.775118667815722,2.315890814837663,2.2745970880279383,7.673842254194029,5.787631491976336,2.0911336671730507
