time,rel_vel_1_2,rel_vel_1_3,rel_vel_2_3
0.0,1.5172463046860276,1.0637975770852295,1.5159622313837904
0.02,1.7614859277082178,2.066401871799257,1.7643226489580917
0.04,2.077511574046162,3.004836258068822,2.0763377167000656
0.06,2.4213453641472897,3.889977433547288,2.4209665050058224
0.08,2.770680593105134,4.715027563642687,2.7634872819458276
0.1,3.110043618655558,5.4791392523965,3.090088945158194
0.12,3.4261764453788883,6.191447426294383,3.4140932979856022
0.14,3.7284208067755005,6.85335323982865,3.7132417540022002
0.16,4.0134871357881465,7.467633325686555,3.9965079652886044
0.18,4.28480470857799,8.040798706362613,4.260034632162412
0.2,4.532094303545095,8.567179628341666,4.50682838137256
0.22,4.762679731424171,9.055064846503681,4.737959876831036
0.24,4.977258424627578,9.500726468705931,4.946518337870971
0.26,5.172756932048403,9.909004939612705,5.139100097020789
0.28,5.353699076330444,10.286801304405747,5.321417303270999
0.3,5.51028898318293,10.625566133516532,5.490996328123739
0.32,5.651538521586381,10.92698700637915,5.639622651510228
0.34,5.786782142080542,11.204341037747701,5.771184780773099
0.36,5.903567727502707,11.448537702223073,5.88672688923977
0.38,6.007035704700125,11.665666651209028,5.99159035701539
0.4,6.105073737556893,11.87104864818637,6.091389876350058
0.42,6.1849189353085725,12.03772136120237,6.1698912729834445
0.44,6.253499921409733,12.1847886336516,6.242152599658826
0.46,6.310838963598688,12.309426826700175,6.3011373878268735
0.48,6.357932754734592,12.411516964280244,6.348495288765268
0.5,6.394184722328563,12.492217324449426,6.385985179418004
0.52,6.42086640519052,12.561691395178554,6.422358041177901
0.54,6.44355821978914,12.617395346510444,6.449602681750639
0.56,6.459798366133127,12.652731478159627,6.46135058918153
0.58,6.469896401445671,12.675053401410407,6.469867060346054
0.6,6.473537786733358,12.686468249686524,6.472063678186471
0.62,6.469475455787903,12.684763404916811,6.470918364209345
0.64,6.4661493452850065,12.669675037811878,6.45572015832207
0.66,6.447824152255183,12.640792944161031,6.440900344882155
0.68,6.426082199838995,12.602614914421611,6.420155956429306
0.7000000000000001,6.406645360819761,12.557362216298701,6.388653529368089
0.72,6.378627259581962,12.500695131718956,6.35603291333489
0.74,6.341980964376512,12.43149930972063,6.322462402609643
0.76,6.299442616796752,12.361721776080168,6.291236769731788
0.78,6.255870371867291,12.278016382517801,6.248455386920743
0.8,6.2052526974893665,12.189447687070677,6.207440258165244
0.8200000000000001,6.15785688255261,12.099106631674877,6.160348910342129
0.84,6.103666006620274,12.000625211272473,6.114139567438044
0.86,6.051147542440919,11.906525199994626,6.068923694308951
0.88,5.997858240805238,11.795195316779996,6.010067408899071
0.9,5.937857352069542,11.685556679758761,5.956881460306219
0.92,5.881980073428889,11.579566481591607,5.901800434983577
0.9400000000000001,5.829167853497636,11.46987062265494,5.84228059245475
0.96,5.768714521251329,11.354396495284535,5.784520008259052
0.98,5.713540447359451,11.237381812548854,5.7217976088844535
1.0,5.652941411852686,11.11399914556839,5.657432691829259
1.02,5.590040316987756,10.987442648985514,5.59149740319508
1.04,5.529425675191272,10.860789804592674,5.524953446896513
1.06,5.467258361296927,10.743003940616212,5.466874545421617
1.08,5.409009434415495,10.627864228124967,5.4063957547672885
1.1,5.350466050632322,10.50362035274389,5.339275109561725
1.12,5.285239694406515,10.376893528390916,5.273048511738526
1.1400000000000001,5.221050066593238,10.251817409605582,5.210237508599052
1.16,5.154040376553371,10.11999093546337,5.143901839233932
1.18,5.086159850002746,9.996308666947558,5.085733488475185
1.2,5.022195278936071,9.868410445308099,5.019075439011184
1.22,4.96100158451426,9.744726365011811,4.954266341571677
1.24,4.898551854187403,9.623734136422753,4.893289048788507
1.26,4.835615244044841,9.495462042781238,4.827497860759799
1.28,4.77485093232015,9.375576315064144,4.766428464940913
1.3,4.7093958766251545,9.250606234018692,4.704091121142741
1.32,4.645930896620481,9.130597272883046,4.644724739106633
1.34,4.586023868149914,9.010005568065166,4.583452677646222
1.36,4.528000390521595,8.894543842039898,4.522877661914937
1.3800000000000001,4.472783950249513,8.779652757076395,4.4611649420397015
1.4000000000000001,4.410434959744547,8.662715411457103,4.403977918347153
1.42,4.353311684896205,8.553224447869853,4.348473135830648
1.44,4.295853065887449,8.44348762233447,4.295132969090445
1.46,4.233276163264023,8.329202980076385,4.242641001502764
1.48,4.182950795754365,8.224369414974863,4.184672438429548
1.5,4.130513978137374,8.121218946647208,4.133025590740678
1.52,4.0787819014055895,8.011714975492591,4.072894591536666
1.54,4.026872504752071,7.909965442393876,4.022073545585118
1.56,3.9703462264991214,7.80466071466889,3.970246610941035
1.58,3.9149856973018053,7.69673942734612,3.9160694463164587
1.6,3.8649833288874453,7.599109116326089,3.867909281698164
1.62,3.8127362990388525,7.502002659291121,3.822306679007698
1.6400000000000001,3.76853904513091,7.402616922672881,3.763060870787492
1.6600000000000001,3.7298529547167174,7.310403906241023,3.70992285418646
1.68,3.6830821812099477,7.215273767555604,3.660848589991202
1.7,3.6334456766988894,7.124853326824671,3.618554044994447
1.72,3.591684912816346,7.035254141448904,3.5694966189311557
1.74,3.5462638044161032,6.945041115158931,3.520282654355017
1.76,3.495196299877749,6.856436376401766,3.4807671857590243
1.78,3.4460994891777914,6.768804134494042,3.439650154507517
1.8,3.4049288643912026,6.689288170411429,3.3999465239442386
1.82,3.3602368589440355,6.601474572704011,3.3543918061115585
1.84,3.314843131058769,6.51497190010151,3.3112049388244107
1.86,3.2739907119458196,6.436693855696803,3.270520936183207
1.8800000000000001,3.2365801587756664,6.357048919742836,3.228805053823484
1.9000000000000001,3.1942645699763825,6.279942083863784,3.1932272162368243
1.92,3.149135599534901,6.20140870185393,3.1585470639861337
1.94,3.1120804211623083,6.125784518274803,3.1180519095521526
1.96,3.073122388372673,6.047433916290346,3.076128403846995
1.98,3.0374527606119774,5.978273081076471,3.041715055380721
2.0,3.0029091216581065,5.913091629223453,3.0116423361655964
2.02,2.9703875079315627,5.848209698891523,2.9789241869334626
2.04,2.940334626796027,5.781909485235695,2.942547953580244
2.06,2.9038042829560378,5.711234425689925,2.909063043478099
2.08,2.8660027499190806,5.646001608194593,2.8807185695182054
2.1,2.833763235738451,5.585340072869881,2.8530754627174306
2.12,2.799425062994228,5.518690333172011,2.821286812694626
2.14,2.764289103781682,5.4492235051660325,2.786133646532263
2.16,2.7336498755731795,5.390378527585555,2.757541208522325
2.18,2.7062520691299894,5.334836476887787,2.7286185234065434
2.2,2.679288562343046,5.27599270965495,2.69454564844116
2.22,2.64630527706514,5.21848924964252,2.669571441137108
2.24,2.617611572068399,5.160778747126073,2.640184285291886
2.2600000000000002,2.5913175350970374,5.106375653351328,2.6141322304581456
2.2800000000000002,2.56767278309882,5.057636659608638,2.5879690810883327
2.3000000000000003,2.5413370505455806,5.004730164021396,2.558688411718076
2.32,2.5127174866198,4.946282774698936,2.530121132358048
2.34,2.482784921890667,4.890688097946865,2.503147625283368
2.36,2.4532941598700373,4.839986966336597,2.4815109265400217
2.38,2.4281721014069335,4.784156542708977,2.451203814217106
2.4,2.4054889645994355,4.731430467368659,2.4211677707196997
2.42,2.3756217041885734,4.679729440782415,2.3981864505030357
2.44,2.3533646418011918,4.629731179107935,2.3698344376255567
2.46,2.330121012286381,4.584534473123745,2.3483741000644187
2.48,2.3044988440655514,4.533736226444902,2.324082477874971
2.5,2.277068868187433,4.4844582309477055,2.300051335706144
2.52,2.259113371717863,4.438108130335281,2.271889629337689
2.54,2.2271832535679437,4.389130529081743,2.252351652293866
2.56,2.200987830320892,4.342714666898755,2.2327311792690785
2.58,2.1754200609951466,4.296322549412527,2.209054212730901
2.6,2.155011513830233,4.255631618455659,2.186466255586599
2.62,2.1362449985804948,4.214880065577649,2.163701333504811
2.64,2.115040567937583,4.173233017318875,2.142795315134495
2.66,2.09220580902579,4.131516806123788,2.122833974450532
2.68,2.073331167294165,4.091131476357898,2.0992968958477194
2.7,2.052770684963376,4.050574933750485,2.077078772108479
2.72,2.038125941403334,4.014724350056701,2.0558284518925967
2.74,2.0169116930938604,3.97800778893446,2.0409961540350583
2.7600000000000002,1.999431683883167,3.939570102706537,2.0199087187665317
2.7800000000000002,1.9847979320108762,3.899515848077259,1.9944370974007428
2.8000000000000003,1.96543316604969,3.8574263464215264,1.9711222559568156
2.82,1.9484799462013247,3.817753456366336,1.946783507271823
2.84,1.9306968291172606,3.7844012113321073,1.928670757769812
2.86,1.90802850960331,3.754337010887705,1.9214068482806435
2.88,1.8844478445263546,3.717570153442183,1.906718430914064
2.9,1.866752261031864,3.688198510495942,1.894733593559016
2.92,1.8513686218350383,3.6570950998071505,1.8783635329556658
2.94,1.8315354777929267,3.6212495942848424,1.86261753951785
2.96,1.8093975932943807,3.5846127331376327,1.8463189500712471
2.98,1.7909266686464351,3.5564860986987537,1.834135144847872
3.0,1.7736190586753406,3.528829534028514,1.8231113087891557
3.02,1.7584588619305321,3.488564201677862,1.7987229634420916
3.04,1.7472056322527358,3.46013576225205,1.7800093942048385
3.06,1.7310379703323429,3.4295193614462516,1.7652748873835662
3.08,1.711247404126867,3.397738792119703,1.753362502924664
3.1,1.694932542747266,3.365296316706669,1.7362678748041358
3.12,1.6812174106886812,3.334249248739123,1.717259039682536
3.14,1.6688781402432158,3.306643016291044,1.7009072135612795
3.16,1.660212857885431,3.285175544828942,1.6871486182112179
3.18,1.653970435210481,3.261320391009229,1.6700497397644092
3.2,1.6489495864795374,3.238400554941894,1.6536062444509363
3.22,1.6401408086617348,3.215449040236417,1.639569107817622
3.24,1.626343413506069,3.1868371044259325,1.6260837355365272
3.2600000000000002,1.6126590775812122,3.1580555086834496,1.6104257703611347
3.2800000000000002,1.6047403391379305,3.1380022032380044,1.5980049428482526
3.3000000000000003,1.5866164698263983,3.116604600988087,1.5943682598661484
3.3200000000000003,1.5757651375011206,3.0945937347698353,1.582652982294936
3.34,1.5596842549064498,3.063928845653124,1.5651747620766645
3.36,1.5457144792964967,3.0372635358998488,1.5515190222663684
3.38,1.5333349792163404,3.0199712998644155,1.545105344611235
3.4,1.518183784640141,2.9932199836357656,1.5332092864774334
3.42,1.502691867514914,2.966412208368522,1.5215156992925813
3.44,1.488271612277195,2.9390577794502635,1.5063360068417406
3.46,1.4737449405562506,2.9119488698272527,1.4938890801827487
3.48,1.4662460796496637,2.889703390321623,1.4797109233049104
3.5,1.4546241911364932,2.8678477858875984,1.469614207498452
3.52,1.4442899834573033,2.847398983184807,1.457241118060832
3.54,1.4369006156512,2.8248314344953434,1.4413483524301305
3.56,1.428760851679651,2.8053816718493834,1.4298324758710659
3.58,1.4186417763020482,2.7831383153761386,1.4188256418732315
3.6,1.413973526111323,2.7653455080903586,1.4056103678780927
3.62,1.4004567747032577,2.7431876611872634,1.3961956866561933
3.64,1.3889418214912679,2.7238382039511144,1.3863299454340148
3.66,1.3838117386591786,2.707328525886577,1.3749882693439879
3.68,1.373433644251999,2.6898225223700694,1.3684431196578077
3.7,1.3637870259213727,2.670163254833872,1.3570835225483684
3.72,1.3542308345999625,2.6554567106410465,1.3521018124163995
3.74,1.3467737739259393,2.6352338899236374,1.338049651695972
3.7600000000000002,1.334237176545641,2.620833392810142,1.3342468254567137
3.7800000000000002,1.3263987529191257,2.6057340624807,1.3265319734324996
3.8000000000000003,1.3200084508435932,2.5864907514827284,1.3107221370482414
3.8200000000000003,1.310065412523361,2.5701263759447857,1.3024700680908443
3.84,1.3058024940006885,2.55719177400024,1.2925263966140743
3.86,1.3017320858353931,2.543351689178272,1.2833534604850922
3.88,1.2969937283254989,2.5258905034361083,1.2698436268567808
3.9,1.2876614224202043,2.5083982804850984,1.262322554342235
3.92,1.275746922612639,2.487691304890806,1.2525648628351558
3.94,1.2727786282944544,2.4769059185539355,1.2443954258160435
3.96,1.2652886679388182,2.4629747201497705,1.238700593114425
3.98,1.2572849563157626,2.448192912818189,1.232282291635466
4.0,1.2488515971029774,2.4292452547196737,1.221267157399444
4.0200000000000005,1.2372906256523786,2.4141551240033676,1.2177428498107938
4.04,1.2258689985115168,2.3939730550127276,1.2099084337240364
4.0600000000000005,1.2169309957705734,2.3789106048028312,1.2039769400452538
4.08,1.206405895430581,2.36337532015579,1.199488451830036
4.1,1.1956804384134485,2.3452698482339867,1.1919613506341102
4.12,1.1885013534099418,2.329186725642063,1.1855748363897947
4.14,1.1771396250965223,2.314654346711643,1.181614390750953
4.16,1.1750001691251502,2.302127058398557,1.1682310566528533
4.18,1.158597669275901,2.2884696654917294,1.171528440859996
4.2,1.1551388434956094,2.2748017150846858,1.1612983713029954
4.22,1.153350450922118,2.2614688377364884,1.1476090159231784
4.24,1.1405351687547758,2.243224121135986,1.1413966629688275
4.26,1.1383915503069812,2.2269324319428447,1.1275868447017545
4.28,1.1325581880478974,2.215642351846469,1.1221783253306739
4.3,1.127518765729229,2.2025412490862366,1.113032174753549
4.32,1.1192355192851895,2.1897471187754536,1.1067569855194272
4.34,1.1070503214622212,2.1754177776647055,1.1049324600853707
4.36,1.0998946502622278,2.157151639769338,1.093785108416616
4.38,1.091790355459616,2.1401714656449355,1.08482663299304
4.4,1.0901580919076281,2.1278476704282356,1.0754937567956873
4.42,1.0850648244425372,2.1190033739151066,1.0703047626792348
4.44,1.0744862089189475,2.1009093039483644,1.0639630745841064
4.46,1.0643586686528959,2.088079887787531,1.0604252646058445
4.48,1.058110496697667,2.073799305631656,1.0528937258280475
4.5,1.0477864141323314,2.0604066889797976,1.0488727416393504
4.5200000000000005,1.0440082518767224,2.054030496004916,1.045533622187151
4.54,1.0430617655771623,2.048654994884733,1.0412571871075855
4.5600000000000005,1.035102782352982,2.036161261780702,1.0358170205220707
4.58,1.0326969453448116,2.023832669224045,1.0276419931779723
4.6000000000000005,1.0210825770954923,2.0099853771071414,1.0248326977309554
4.62,1.014913509784838,2.0024197766256764,1.0236094154193767
4.64,1.0068690308008637,1.9909337721224172,1.0194719392511138
4.66,1.0015127626509206,1.9818518710344082,1.014952984766459
4.68,0.9990796263934412,1.9754016004808819,1.0114565734560714
4.7,0.9975848413072104,1.9590875015584297,0.9961462508395625
4.72,0.9907593240730989,1.9568873642896432,0.9993807999166519
4.74,0.978129304305254,1.9404251767992524,0.9953796819048777
4.76,0.9746790319490427,1.9257065342820479,0.9845929152352326
4.78,0.9709554722286505,1.9163917356547484,0.9790959020014977
4.8,0.9544043580498319,1.8938655510999094,0.9734740710775499
4.82,0.9543006328971588,1.8843501644700176,0.964043164620698
4.84,0.9486649046315467,1.8689415875310857,0.9542248185696719
4.86,0.9443761386632535,1.8564189677688807,0.9453529036257902
4.88,0.9364646748102323,1.8441307847915342,0.9396898927247728
4.9,0.9312606652875107,1.8365636586331293,0.9374297027149
4.92,0.9278952796173412,1.8323847021531494,0.9363763903948693
4.94,0.9227457963331895,1.8248096317327982,0.9316843686641438
4.96,0.9155663494244694,1.817799440459034,0.9306616626116274
