time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_2_3,rel_vel_2_4,rel_vel_3_4
0.0,1.4905967356174847,1.11242252998213,0.4900724529411199,1.4943663973521526,1.4305997107654838,0.6259180610195237
0.02,1.7317812500103928,2.211188957813311,0.9730201064167701,1.769087120467327,1.4487901578822173,1.2452598961893104
0.04,2.072031876724283,3.284872007173963,1.4446245229007328,2.1543536766259694,1.4675464391227373,1.8507673586098867
0.06,2.458920219664825,4.323198403113642,1.9002264847161228,2.588412633637379,1.4864600404363413,2.436839375356522
0.08,2.861646093062954,5.3189218417526485,2.337639981625894,3.0366356120442153,1.5050286767954928,2.9985323797134757
0.1,3.2635982372666583,6.2647771315161425,2.7528273587143874,3.4802219490303816,1.5238551393067927,3.532428716242962
0.12,3.652694393556994,7.15604595631692,3.1431326945358733,3.909436409961101,1.5420638546378072,4.036500971559726
0.14,4.023758743327158,7.990376101400062,3.5080474961644628,4.31795526755932,1.5595874608645721,4.50885538296434
0.16,4.37296260523503,8.76352366496329,3.845797864104381,4.700372896120925,1.5761837704876207,4.946805368652263
0.18,4.697053541877021,9.473874214108847,4.156519390533714,5.053842144830036,1.5909130981186113,5.348754842612423
0.2,4.994335175038585,10.120426964192937,4.439196153328896,5.3766285223767785,1.6039154993957325,5.7147892076849125
0.22,5.263007515873256,10.702222717038198,4.693476187739372,5.668301724957007,1.6152027771358521,6.044261238529123
0.24,5.503462449067144,11.220423084695279,4.9198512685530496,5.928384541065237,1.6245443093515015,6.337829576247972
0.26,5.716200654685683,11.677067511865527,5.119391195045791,6.157836734982364,1.631873967129908,6.5963711856736715
0.28,5.901285393871767,12.073543909048674,5.292090716833808,6.3571185843189575,1.6373285413635879,6.821400019506436
0.3,6.059571945862751,12.411410010085675,5.439369121913193,6.526435577671059,1.640343544472217,7.013014510568261
0.32,6.192630467522994,12.693446860047619,5.562148640336913,6.666830071653837,1.6411432696947172,7.172990708988448
0.34,6.300103548348024,12.923015744800386,5.66308158991544,6.781444504617098,1.6391950157758517,7.302260151295374
0.36,6.384160680096359,13.102813654873431,5.742118873898732,6.870725911511937,1.635671474408895,7.403584483601701
0.38,6.446174954862628,13.235236872855667,5.800055717794854,6.935976149287193,1.6314463328130242,7.4784586654435214
0.4,6.487945461531149,13.324184790735826,5.839287102173101,6.97874234004699,1.6249379870164078,7.528346073752735
0.42,6.510496439620727,13.372494317671244,5.860589393500574,7.000575776349917,1.616515756295521,7.555434169890448
0.44,6.514546460243586,13.382572866609339,5.8638125688583544,7.003238990327943,1.6073898004523417,7.562352823347267
0.46,6.501751448998427,13.358115278525203,5.852594073803429,6.988672728339896,1.5962894922199176,7.549070902307081
0.48,6.474453993036857,13.303847141388628,5.829176512091841,6.959113378624617,1.5836926780876208,7.518172987521232
0.5,6.433741065695854,13.22190158156831,5.793395278074179,6.915629115290512,1.570463739831677,7.471988373176369
0.52,6.380558417124188,13.115311080241526,5.747005983665272,6.8603933145040665,1.5551026623853457,7.411513907513713
0.54,6.3179062783347435,12.987328260345697,5.690476832317713,6.793642818310088,1.5399681388630477,7.339747194891397
0.56,6.2456030281138935,12.838871899597258,5.624369648272194,6.716184188215925,1.5241163491205392,7.257082949554925
0.58,6.166113998147468,12.673545913683345,5.550865595031628,6.629042875147726,1.5073773243394903,7.164924809610774
0.6,6.079754506589555,12.492742236379584,5.470776016664875,6.53348949686094,1.4901406886609228,7.063836555771184
0.62,5.98924772003577,12.301168515483786,5.386812223080336,6.431249886593229,1.4721395412054754,6.95586624104941
0.64,5.894268950806579,12.09937887756962,5.298945697666106,6.323560560975954,1.453948744867745,6.841519514908819
0.66,5.796069992583881,11.89020781886596,5.207743345169778,6.2117335834435865,1.4349777969814637,6.723040519575488
0.68,5.694828673139689,11.6751498491964,5.113523268668441,6.097275266938835,1.4160845972298117,6.601650866102067
0.7000000000000001,5.591164388245625,11.455829939255317,5.016900624677457,5.981416468896881,1.3982411404044206,6.47839818882138
0.72,5.486747469345165,11.2343217888292,4.9195524421307715,5.864190838476085,1.3808756919587841,6.353761210936143
0.74,5.382076186655751,11.011836817972748,4.821117563771118,5.746391891152472,1.3644243104002711,6.229281998085067
0.76,5.276850799021357,10.789030548556505,4.722440642190449,5.628946805759314,1.3483355779406994,6.104763869365089
0.78,5.171607529592933,10.566127023471067,4.6242521781214,5.51137417234835,1.3315849004771974,5.979619284315722
0.8,5.068225359567424,10.346246049271924,4.527169561375938,5.395395557891461,1.3166704549642898,5.8564314691041695
0.8200000000000001,4.965029073097776,10.12956507935021,4.4307472184189605,5.281966471188605,1.3002057749176792,5.73577078216008
0.84,4.863837961063888,9.916913861590878,4.335519511014111,5.170417285937753,1.2844321552684026,5.618065581153789
0.86,4.764305475070523,9.709085520684845,4.242275078915909,5.062160340155949,1.269487291283667,5.50327711831564
0.88,4.666524632665055,9.50622846197788,4.1517152202406,4.95735038946469,1.2552713503554689,5.390826432239559
0.9,4.571370633486678,9.30871008522175,4.063398378367813,4.855287527306781,1.2413451916001201,5.281446528489516
0.92,4.4790857849052985,9.116666306124404,3.9777200673908193,4.755666591375371,1.2279956790729947,5.17503832030686
0.9400000000000001,4.390446909299885,8.932539373048881,3.896194809682344,4.660274504294543,1.214726219673352,5.072400237256205
0.96,4.304922007040001,8.754240581752589,3.8171989710018615,4.567287389995538,1.2015543917970977,4.97314840644074
0.98,4.22191144658914,8.582111632521041,3.741032949448192,4.4781600779413155,1.1876488476199232,4.876965820248506
1.0,4.142292351368528,8.416620470888219,3.6674986507960314,4.392366605909086,1.1743021536387113,4.78473811172038
1.02,4.065100800261015,8.256313043901676,3.5954909943667563,4.309542755898499,1.161864560721037,4.6961288699321875
1.04,3.9904688477046375,8.102041693349792,3.5266059596188972,4.2303409206476,1.1498522975370848,4.61042879973507
1.06,3.9189400355108144,7.95369512669426,3.4602964496203903,4.153850780496285,1.1377734316516537,4.528027279001216
1.08,3.850596148613217,7.812125672141941,3.3975769841995023,4.080958244043182,1.1251783763862606,4.448670747616339
1.1,3.7846776258179755,7.675992811879071,3.337818747961597,4.010952631200867,1.1121550691719198,4.371750281742232
1.12,3.72198664309843,7.546028803581049,3.2797782257698773,3.94402385986288,1.1001468923299795,4.299244203200367
1.1400000000000001,3.6614696508613824,7.421497653557255,3.225451707397679,3.880299595832371,1.0877327686060554,4.228455288592155
1.16,3.6040499644141337,7.301497032104978,3.1726383420575166,3.8177524780945125,1.0761075635617632,4.160798808158131
1.18,3.5503185868636917,7.18633187555259,3.1220869771421644,3.756317259073943,1.065174665748418,4.095711645016059
1.2,3.4982822489019183,7.075905551243186,3.0734575941892244,3.697874635047775,1.055172393007947,4.033611373115446
1.22,3.448173575924448,6.969625418723541,3.026658851132326,3.641780354519044,1.0464368761424017,3.9739624481767355
1.24,3.400444076092729,6.8686678449909415,2.982101425646023,3.5882640537001804,1.0370342483616204,3.917362518410833
1.26,3.355041081372133,6.770851914813349,2.9393432436547364,3.5357006114340743,1.0281572479195447,3.862070196390066
1.28,3.3110365114103693,6.676882733687582,2.8973994505625287,3.4857164852940374,1.020604983746001,3.809929074911272
1.3,3.2684651005514187,6.5865676898838235,2.856978740679798,3.4379118392563965,1.0138597075037563,3.7600647006292123
1.32,3.2263190137761804,6.498878635625141,2.8165852538947598,3.392382657390628,1.008060466217749,3.712903351517145
1.34,3.186154513177497,6.414806391827121,2.7784231204333016,3.348509266871581,1.0030179754671695,3.667248753640922
1.36,3.147494157006009,6.334748027507957,2.7413826598867184,3.3068286286500284,0.9978207910101848,3.6245302864481364
1.3800000000000001,3.109077225448761,6.256851495009997,2.7053634430770397,3.2674992149912487,0.9932748857461648,3.5829280280621694
1.4000000000000001,3.0713881499338447,6.181396245072693,2.6712002542022746,3.2297834175338984,0.9889236680530938,3.542059869495846
1.42,3.035349122058463,6.109493524668968,2.6376389798441426,3.1941722553754803,0.984237741605113,3.5038615526683126
1.44,2.999799918909578,6.0395800074730905,2.6055764322987542,3.160232248732218,0.9797022492685546,3.4661626700696995
1.46,2.9663050698136,5.972773568938157,2.5749664151958527,3.1270179405663847,0.974557612308711,3.4300549906740616
1.48,2.9347578992505534,5.908232697853447,2.5454175139738666,3.094569144281798,0.9700787391093433,3.3949892335805405
1.5,2.903576000342097,5.845267856517509,2.516311117281938,3.063197444788238,0.9658112536031102,3.361155911671419
1.52,2.8738388904166277,5.784526835822034,2.488968983310727,3.032502030661329,0.9609890693269381,3.327703567133294
1.54,2.8455802488806756,5.724055628469541,2.4632379988390394,3.00077673665586,0.9570099721303933,3.2930157494363845
1.56,2.81736372923319,5.665034078191632,2.4380348115598656,2.970217350227016,0.9521022171235601,3.259181668278483
1.58,2.7904710772333283,5.6075407394221735,2.4132666075602534,2.940192281343492,0.9486482227235041,3.2265206983760533
1.6,2.7639423821904456,5.551585982955488,2.3889910622449784,2.9117500944615116,0.9453602212358412,3.1947502280868756
1.62,2.7376447192508815,5.497779666093206,2.365510879286553,2.8854838175976996,0.9429281359845846,3.164425521229149
1.6400000000000001,2.7115341953352066,5.444548881596377,2.3419754433316635,2.859567569508306,0.9403861850885934,3.1347088255836946
1.6600000000000001,2.6856902009271106,5.3927912965546785,2.319441000101048,2.834692380330456,0.9366911119424312,3.105323515212445
1.68,2.660938602485625,5.343547126517525,2.29862612656864,2.8110010724907295,0.9337884115618681,3.077026747117723
1.7,2.6359699900252984,5.294587392371462,2.27787537118807,2.787678813209672,0.9305500836967868,3.048958755771226
1.72,2.6120010580558035,5.245962981736743,2.2575996200835786,2.763345773986093,0.9264367352673961,3.0206657379899924
1.74,2.5880451662712067,5.197745438005225,2.2378177200596068,2.7391366084923234,0.9223165450591917,2.9924387198189177
1.76,2.564499966151848,5.1496510533580775,2.216636151220568,2.7150370388104945,0.9189189546928095,2.965591184973238
1.78,2.5408147460491595,5.10027367619381,2.1952599593748388,2.6903261671242955,0.9167227776164236,2.9377159331247054
1.8,2.517849470856951,5.051730431862938,2.173513735220248,2.6657372050475985,0.9144042100071125,2.910928046766938
1.82,2.49456647036793,5.004647627077065,2.1518533484569438,2.6426110221683317,0.9116257708300834,2.885567381674736
1.84,2.4708775759804307,4.956949807924522,2.1299629050902897,2.619423327201443,0.9086737653998915,2.8597486790335918
1.86,2.448073699963337,4.910570812406208,2.109513974299543,2.5963030865036307,0.9057531675336675,2.8339995632040895
1.8800000000000001,2.4258141532330506,4.864085479133074,2.08823080900361,2.5728217272700924,0.9032997938052364,2.8088665336447285
1.9000000000000001,2.405298003497092,4.817854556687069,2.0671333856590572,2.5480912269692784,0.9013208459922473,2.783688404634478
1.92,2.3851436116043114,4.772031716200502,2.046028319055603,2.5232239621832506,0.8989128245776208,2.758877907089668
1.94,2.3655632913099205,4.727162856136064,2.024530305258331,2.4988754584098745,0.8971797981170414,2.7354314036369485
