time,rel_vel_1_2,rel_vel_1_3,rel_vel_1_4,rel_vel_1_5,rel_vel_2_3,rel_vel_2_4,rel_vel_2_5,rel_vel_3_4,rel_vel_3_5,rel_vel_4_5
0.0,0.6866830304561582,1.2985321251204271,0.6118456581347439,1.4707613057770181,0.6288140230864938,0.17534819494847773,1.3618138341208792,0.6915064832353235,1.3607992289091342,1.208343628107702
0.02,1.3618770210391178,2.577991436152888,1.2138244809136642,1.8914408671565879,1.2494561254542194,0.34760958125019314,1.3188105269294084,1.3738459214378371,1.509064320442264,1.03952062591906
0.04,2.0190171249086837,3.821346589466586,1.7976447533296183,2.4778308048681787,1.8517709246808483,0.5155801202186903,1.2861236793745507,2.0379610507959014,1.7977692939017353,0.9259937918356778
0.06,2.6501493615416165,5.015101110471647,2.357080552985894,3.1148203804170906,2.430314687404203,0.6788636176097704,1.2651722950858768,2.676722950633551,2.1566872918548396,0.8821211067355609
0.08,3.248499916998535,6.147439444678176,2.8869804613181484,3.7515796646672896,2.979380959508607,0.8348046500772606,1.2532977462233588,3.2835478645226512,2.5406691138400594,0.9076784570423765
0.1,3.810733666271697,7.2101275687914566,3.3839314433679073,4.36588692905246,3.494165960179137,0.9816445574948882,1.2493150542240288,3.8533283680989876,2.9239144559897836,0.98802821065053
0.12,4.332410249000615,8.196622841000595,3.8444437294137277,4.9450665123281485,3.9724204820122515,1.1187524423360558,1.2523217670178526,4.383104952968798,3.29301510392869,1.10162653355378
0.14,4.8099563831752254,9.101038872233934,4.265913396375497,5.481146961137438,4.411858495296912,1.245116382770657,1.2602758078555267,4.869530350203156,3.6391960416745848,1.230347600003886
0.16,5.242420145152851,9.920176410960332,4.646534283213067,5.969820338821753,4.810014780250449,1.3601359074128858,1.2720159866428276,5.3111775865146935,3.957697261230113,1.3624184953668703
0.18,5.6286945397234796,10.653540630474708,4.987223352226553,6.408964819049672,5.167553621969899,1.4628384802430954,1.2860637351065993,5.7065864827041555,4.246270228394245,1.4891299935751254
0.2,5.96864207544279,11.298735419561467,5.286447390337262,6.797054481910417,5.482070399129505,1.5534603266537002,1.3013946196407375,6.054929374032734,4.501699769167173,1.6067549165419608
0.22,6.2634020590583015,11.858147464748487,5.545377244763723,7.134625011494585,5.754540466481117,1.6319263785474334,1.314430871104455,6.357515297764068,4.724256721743536,1.713621978870875
